subject,rt_1,key1,Action1,rt_2,key2,Action2,Re,common,S2,score,practice,reverse_mapping_1,reverse_mapping_2,rews1a1,rews1a2,rews2a1,rews2a2,round,time_elapsed,key1_formula,key2_formula
A1LSEVXPEYMJL7,360,2,2,1607,2,2,-2,1,3,112,0,0,0,4,3,2,-2,80,959896,2,2
A1LSEVXPEYMJL7,344,1,1,1094,1,2,1,1,2,113,0,0,1,-1,1,2,-3,81,966859,1,1
A1LSEVXPEYMJL7,413,2,1,1289,1,1,0,0,3,113,0,1,0,-1,3,0,0,82,974083,2,1
A1LSEVXPEYMJL7,619,1,2,1416,2,1,-4,1,3,109,0,1,1,1,1,-4,0,83,981648,1,2
A1LSEVXPEYMJL7,682,1,2,1274,1,2,0,1,3,109,0,1,1,1,3,-2,0,84,989133,1,1
A1LSEVXPEYMJL7,489,1,1,1024,2,1,4,1,2,113,0,0,1,4,2,-1,2,85,996172,1,2
A1LSEVXPEYMJL7,366,2,2,753,1,1,-2,1,3,111,0,0,0,5,3,-2,0,86,1002812,2,1
A1LSEVXPEYMJL7,447,2,1,1907,1,2,-2,0,3,109,0,1,1,5,3,-2,-2,87,1010700,2,1
A1LSEVXPEYMJL7,393,2,2,594,1,1,3,0,2,112,0,0,0,3,-2,-1,-4,88,1017219,2,1
A1LSEVXPEYMJL7,227,1,2,768,1,2,-3,1,3,109,0,1,1,2,-1,1,-3,89,1023754,1,1
A1LSEVXPEYMJL7,371,2,1,1095,2,1,3,0,3,112,0,1,1,1,2,3,-1,90,1030737,2,2
A1LSEVXPEYMJL7,791,2,1,1024,1,1,0,1,2,112,0,1,0,0,1,5,2,91,1038060,2,1
A1LSEVXPEYMJL7,317,2,1,874,1,1,0,1,2,112,0,1,0,0,1,4,4,92,1044754,2,1
A1LSEVXPEYMJL7,389,2,1,770,1,1,3,0,3,115,0,1,0,3,2,3,3,93,1051436,2,1
A1LSEVXPEYMJL7,332,1,2,823,2,1,4,0,2,119,0,1,1,4,2,3,3,94,1058111,1,2
A1LSEVXPEYMJL7,752,2,1,1753,1,1,4,1,2,123,0,1,0,4,2,0,2,95,1066148,2,1
A1LSEVXPEYMJL7,1976,2,2,754,2,1,2,1,3,125,0,0,1,1,4,2,2,96,1074392,2,2
A1LSEVXPEYMJL7,505,1,1,814,1,1,1,1,2,126,0,0,0,1,3,2,-1,97,1081251,1,1
A1LSEVXPEYMJL7,375,2,2,681,2,2,-4,1,3,122,0,0,0,3,1,1,-4,98,1087818,2,2
A1LSEVXPEYMJL7,382,1,1,719,1,1,2,1,2,124,0,0,0,2,2,1,-4,99,1094444,1,1
A1LSEVXPEYMJL7,428,1,2,630,1,1,3,0,2,127,0,1,0,3,0,3,-3,100,1101033,1,1
A1LSEVXPEYMJL7,375,1,2,1061,1,1,3,1,3,130,0,1,0,0,-3,3,-2,101,1108003,1,1
A1LSEVXPEYMJL7,367,1,2,851,2,1,2,1,3,132,0,1,1,1,-2,2,-1,102,1114760,1,2
A1LSEVXPEYMJL7,425,1,2,724,2,1,1,1,3,133,0,1,1,0,-3,1,-2,103,1121445,1,2
A1LSEVXPEYMJL7,505,2,2,611,1,1,0,1,3,133,0,0,0,1,-4,0,-3,104,1128076,2,1
A1LSEVXPEYMJL7,465,2,2,652,2,2,-1,1,3,132,0,0,0,2,-4,-1,-1,105,1134709,2,2
A1LSEVXPEYMJL7,396,1,2,731,1,1,2,1,3,134,0,1,0,-3,-2,2,-2,106,1141341,1,1
A1LSEVXPEYMJL7,621,1,1,958,2,1,-2,1,2,132,0,0,1,-2,1,0,-3,107,1148453,1,2
A1LSEVXPEYMJL7,403,2,1,921,1,1,-1,1,2,131,0,1,0,-1,1,2,-3,108,1155300,2,1
A1LSEVXPEYMJL7,564,2,2,1529,1,1,5,1,3,136,0,0,0,-2,2,5,-3,109,1162915,2,1
A1LSEVXPEYMJL7,455,1,2,938,2,1,2,1,3,138,0,1,1,0,5,2,1,110,1169826,1,2
A1LSEVXPEYMJL7,584,2,2,704,1,1,1,1,3,139,0,0,0,1,1,1,-2,111,1176639,2,1
A1LSEVXPEYMJL7,420,1,1,1209,2,2,1,1,2,140,0,0,0,3,1,3,2,112,1183796,1,2
A1LSEVXPEYMJL7,537,2,2,2102,2,1,1,1,3,141,0,0,1,5,-1,1,1,113,1191970,2,2
A1LSEVXPEYMJL7,353,2,2,797,1,1,1,1,3,142,0,0,0,3,0,1,0,114,1198633,2,1
A1LSEVXPEYMJL7,385,2,2,696,1,1,0,0,2,142,0,0,0,0,1,-3,-1,115,1205230,2,1
A1LSEVXPEYMJL7,411,1,1,877,1,1,3,1,2,145,0,0,0,3,-1,-2,0,116,1212046,1,1
A1LSEVXPEYMJL7,394,1,2,779,2,1,4,0,2,149,0,1,1,4,-3,-4,-1,117,1218733,1,2
A1LSEVXPEYMJL7,-1,-1,-1,-1,1,-1,0,-1,-1,149,0,0,1,2,-3,0,0,118,1227736,-1,1
A1LSEVXPEYMJL7,1611,2,1,876,2,1,3,1,2,152,0,1,1,3,-2,1,-1,119,1235737,2,2
A1LSEVXPEYMJL7,514,2,1,643,1,1,2,0,3,154,0,1,0,4,0,2,-1,120,1242413,2,1
A1LSEVXPEYMJL7,380,2,1,793,1,1,5,1,2,159,0,1,0,5,-2,1,1,121,1249118,2,1
A1LSEVXPEYMJL7,361,2,2,810,2,1,2,0,2,161,0,0,1,2,-3,1,0,122,1255796,2,2
A1LSEVXPEYMJL7,354,2,2,610,1,1,3,1,3,164,0,0,0,4,-2,3,-2,123,1262269,2,1
A1LSEVXPEYMJL7,329,1,2,704,2,1,5,1,3,169,0,1,1,2,-4,5,-4,124,1268836,1,2
A1DT85NV46PRGD,3609,2,1,1938,1,2,-2,1,2,-2,1,1,1,3,-2,-2,-4,0,303956,2,1
A1DT85NV46PRGD,1332,1,1,2197,2,2,-2,0,3,-4,1,0,0,4,-1,0,-2,1,312988,1,2
A1DT85NV46PRGD,1022,2,1,1403,2,2,-2,1,2,-6,1,1,0,-1,-2,1,1,2,320915,2,2
A1DT85NV46PRGD,662,2,1,1524,1,1,-2,1,2,-8,1,1,0,-2,-4,3,3,3,328603,2,1
A1DT85NV46PRGD,630,1,1,1091,2,1,-3,1,2,-11,1,0,1,-3,-3,2,2,4,335826,1,2
A1DT85NV46PRGD,655,1,2,915,1,2,-3,0,2,-14,1,1,1,-3,-3,2,3,5,342898,1,1
A1DT85NV46PRGD,935,2,2,1402,2,1,2,1,3,-12,1,0,1,-2,-4,2,2,6,350739,2,2
A1DT85NV46PRGD,974,2,2,1204,2,1,0,1,3,-12,1,0,1,0,-1,0,0,7,358418,2,2
A1DT85NV46PRGD,2168,1,2,2708,2,1,2,0,2,-10,1,1,1,2,-4,1,0,8,368795,1,2
A1DT85NV46PRGD,606,1,2,884,1,2,-3,1,3,-13,1,1,1,1,-2,0,-3,9,375785,1,1
A1DT85NV46PRGD,663,1,2,989,2,1,4,0,2,-9,1,1,1,4,-3,-2,-3,10,382938,1,2
A1DT85NV46PRGD,750,1,2,1163,1,1,4,0,2,-5,1,1,0,4,0,-1,-2,11,390353,1,1
A1DT85NV46PRGD,695,1,1,772,1,1,5,1,2,0,1,0,0,5,-1,1,-2,12,397322,1,1
A1DT85NV46PRGD,877,2,1,611,2,1,3,1,2,3,1,1,1,3,1,0,-2,13,404315,2,2
A1DT85NV46PRGD,2830,1,1,723,2,1,3,1,2,6,1,0,1,3,3,-2,1,14,413369,1,2
A1DT85NV46PRGD,887,2,2,2090,1,2,3,1,3,9,1,0,1,5,3,-2,3,15,421848,2,1
A1DT85NV46PRGD,2375,1,1,996,1,1,4,1,2,13,1,0,0,4,1,-4,3,16,430719,1,1
A1DT85NV46PRGD,951,2,1,956,2,1,4,1,2,17,1,1,1,4,2,-4,1,17,438127,2,2
A1DT85NV46PRGD,902,2,1,644,2,1,4,1,2,21,1,1,1,4,3,-2,-1,18,445175,2,2
A1DT85NV46PRGD,1287,1,2,2885,2,2,0,1,3,21,1,1,0,5,2,0,0,19,454847,1,2
A1DT85NV46PRGD,669,2,1,2427,1,2,-3,0,3,18,1,1,1,4,1,-3,-3,20,463445,2,1
A1DT85NV46PRGD,816,2,2,1060,2,2,-3,1,3,15,1,0,0,4,-2,-1,-3,21,470822,2,2
A1DT85NV46PRGD,839,2,1,1243,1,1,2,1,2,17,1,1,0,2,-3,2,-1,22,478405,2,1
A1DT85NV46PRGD,871,2,2,1164,1,1,2,1,3,19,1,0,0,5,2,2,-1,23,485942,2,1
A1DT85NV46PRGD,1038,1,2,1371,1,1,1,1,3,20,1,1,0,4,-2,1,2,24,493852,1,1
A1DT85NV46PRGD,2570,1,1,2011,2,1,-3,1,2,-3,0,0,1,-3,3,0,3,0,530803,1,2
A1DT85NV46PRGD,871,2,1,1011,1,2,3,1,2,0,0,1,1,0,3,-1,3,1,538188,2,1
A1DT85NV46PRGD,1095,1,2,811,1,1,2,1,3,2,0,1,0,0,1,2,2,2,545596,1,1
A1DT85NV46PRGD,479,2,2,1300,1,2,-1,0,2,1,0,0,1,1,-1,4,3,3,552875,2,1
A1DT85NV46PRGD,720,1,2,876,2,1,3,1,3,4,0,1,1,-2,-4,3,5,4,559972,1,2
A1DT85NV46PRGD,791,1,2,596,1,1,2,1,3,6,0,1,0,-3,-3,2,3,5,566860,1,1
A1DT85NV46PRGD,815,1,2,780,2,1,4,1,3,10,0,1,1,-1,-1,4,4,6,573957,1,2
A1DT85NV46PRGD,750,2,2,1491,2,2,1,0,2,11,0,0,0,-4,1,2,3,7,581699,2,2
A1DT85NV46PRGD,847,2,2,1356,1,2,4,1,3,15,0,0,1,-3,-1,0,4,8,589402,2,1
A1DT85NV46PRGD,697,2,2,1059,2,1,2,1,3,17,0,0,1,-3,-3,2,5,9,596659,2,2
A1DT85NV46PRGD,918,2,2,930,1,2,-3,0,2,14,0,0,1,-3,-3,4,4,10,604010,2,1
A1DT85NV46PRGD,1119,2,2,1540,2,2,-4,0,2,10,0,0,0,-4,-4,2,1,11,612169,2,2
A1DT85NV46PRGD,607,2,2,1579,2,1,5,1,3,15,0,0,1,-4,-1,5,3,12,619856,2,2
A1DT85NV46PRGD,768,2,2,1077,1,1,-4,0,2,11,0,0,0,-4,-4,5,5,13,627204,2,1
A1DT85NV46PRGD,580,1,2,995,2,2,2,1,3,13,0,1,0,-3,-3,1,2,14,634281,1,2
A1DT85NV46PRGD,639,1,2,564,1,2,2,1,3,15,0,1,1,-2,-1,3,2,15,640985,1,1
A1DT85NV46PRGD,471,1,2,1588,2,1,-4,0,2,11,0,1,1,-4,-3,4,2,16,648545,1,2
A1DT85NV46PRGD,702,1,2,1347,1,2,3,0,2,14,0,1,1,-3,3,2,3,17,656095,1,1
A1DT85NV46PRGD,920,2,2,725,1,1,-3,0,2,11,0,0,0,-3,2,2,4,18,663240,2,1
A1DT85NV46PRGD,1311,1,1,1211,2,2,2,1,2,13,0,0,0,0,2,3,2,19,671263,1,2
A1DT85NV46PRGD,1232,1,2,1323,2,2,-2,1,3,11,0,1,0,2,0,4,-2,20,679321,1,2
A1DT85NV46PRGD,862,1,2,659,1,1,3,1,3,14,0,1,0,1,2,3,-1,21,686344,1,1
A1DT85NV46PRGD,1311,2,2,828,1,1,4,1,3,18,0,0,0,3,1,4,-1,22,693983,2,1
A1DT85NV46PRGD,865,2,2,1260,2,1,5,1,3,23,0,0,1,5,-4,5,-1,23,701609,2,2
A1DT85NV46PRGD,702,2,2,876,1,1,4,1,3,27,0,0,0,5,-3,4,-3,24,708688,2,1
A1DT85NV46PRGD,920,2,2,788,1,1,3,1,3,30,0,0,0,5,-4,3,-2,25,715896,2,1
A1DT85NV46PRGD,647,1,2,1259,2,2,-4,0,2,26,0,1,0,2,-4,5,-2,26,723303,1,2
A1DT85NV46PRGD,512,1,2,756,1,1,4,1,3,30,0,1,0,4,-3,4,-1,27,730072,1,1
A1DT85NV46PRGD,847,1,2,515,1,1,2,1,3,32,0,1,0,5,0,2,0,28,736935,1,1
A1DT85NV46PRGD,519,2,2,788,2,1,0,1,3,32,0,0,1,4,1,0,0,29,743743,2,2
A1DT85NV46PRGD,647,2,2,1060,2,2,1,1,3,33,0,0,0,3,0,0,1,30,750951,2,2
A1DT85NV46PRGD,990,1,1,939,1,2,-3,1,2,30,0,0,1,4,-3,2,4,31,758381,1,1
A1DT85NV46PRGD,648,1,1,1156,1,2,1,1,2,31,0,0,1,0,1,2,4,32,765686,1,1
A1DT85NV46PRGD,1040,2,2,2003,2,1,4,1,3,35,0,0,1,1,2,4,2,33,774230,2,2
A1DT85NV46PRGD,511,1,2,700,2,1,2,1,3,37,0,1,1,2,0,2,3,34,780941,1,2
A1DT85NV46PRGD,800,2,2,804,1,1,3,1,3,40,0,0,0,3,0,3,3,35,788046,2,1
A1DT85NV46PRGD,671,1,2,587,2,1,1,1,3,41,0,1,1,3,2,1,-1,36,794805,1,2
A1DT85NV46PRGD,600,1,2,780,2,1,-1,1,3,40,0,1,1,2,3,-1,-4,37,801686,1,2
A1DT85NV46PRGD,655,1,2,1483,2,2,3,0,2,43,0,1,0,-2,3,-1,-2,38,809326,1,2
A1DT85NV46PRGD,983,2,1,1716,1,2,-3,0,3,40,0,1,1,-2,1,-1,-3,39,817527,2,1
A1DT85NV46PRGD,919,2,1,1403,2,2,0,1,2,40,0,1,0,-2,0,-1,-2,40,825350,2,2
A1DT85NV46PRGD,679,2,2,1076,2,1,-2,1,3,38,0,0,1,-2,-2,-2,0,41,832606,2,2
A1DT85NV46PRGD,2247,1,2,844,1,2,-1,1,3,37,0,1,1,-1,-1,-3,-1,42,841198,1,1
A1DT85NV46PRGD,1318,2,1,1452,1,1,4,1,2,41,0,1,0,4,-1,-3,-2,43,849468,2,1
A1DT85NV46PRGD,832,2,1,868,2,1,3,1,2,44,0,1,1,3,0,0,-1,44,856669,2,2
A1DT85NV46PRGD,839,2,1,787,1,1,3,1,2,47,0,1,0,3,0,1,1,45,863797,2,1
A1DT85NV46PRGD,735,2,1,1003,2,1,4,1,2,51,0,1,1,4,1,2,1,46,871037,2,2
A1DT85NV46PRGD,808,1,1,931,1,1,5,1,2,56,0,0,0,5,-2,3,-1,47,878277,1,1
A1DT85NV46PRGD,582,2,1,884,2,1,4,1,2,60,0,1,1,4,-1,2,-2,48,885243,2,2
A1DT85NV46PRGD,936,2,1,1268,1,1,-3,0,3,57,0,1,0,4,-3,-3,-2,49,892948,2,1
A1DT85NV46PRGD,719,1,1,940,1,1,2,1,2,59,0,0,0,2,-3,-3,-1,50,900107,1,1
A1DT85NV46PRGD,2465,1,1,4403,2,1,-3,0,3,56,0,0,1,0,-2,-3,-3,51,912476,1,2
A1DT85NV46PRGD,910,1,1,1060,1,1,4,1,2,60,0,0,0,4,-4,0,-2,52,919946,1,1
A1DT85NV46PRGD,855,1,1,1908,1,2,-3,0,3,57,0,0,1,5,-2,2,-3,53,928211,1,1
A1DT85NV46PRGD,1591,1,1,988,1,1,3,1,2,60,0,0,0,3,1,0,-2,54,936290,1,1
A1DT85NV46PRGD,1217,2,1,1867,1,1,1,0,3,61,0,1,0,1,4,1,-3,55,944874,2,1
A1DT85NV46PRGD,1823,2,1,939,1,1,1,1,2,62,0,1,0,1,5,3,-3,56,953136,2,1
A1DT85NV46PRGD,992,2,1,924,1,1,0,1,2,62,0,1,0,0,3,4,-2,57,960554,2,1
A1DT85NV46PRGD,4118,2,2,1364,2,1,4,1,3,66,0,0,1,1,2,4,-2,58,971536,2,2
A1DT85NV46PRGD,705,2,2,1108,2,1,5,1,3,71,0,0,1,1,4,5,2,59,978849,2,2
A1DT85NV46PRGD,1039,2,2,755,1,1,4,1,3,75,0,0,0,-1,2,4,-2,60,986145,2,1
A1DT85NV46PRGD,775,2,2,996,1,1,-3,0,2,72,0,0,0,-3,4,5,-1,61,993417,2,1
A1DT85NV46PRGD,800,2,2,819,2,1,4,1,3,76,0,0,1,-2,4,4,3,62,1000537,2,2
A1DT85NV46PRGD,931,1,2,1859,1,2,4,0,2,80,0,1,1,-3,4,2,4,63,1008840,1,1
A1DT85NV46PRGD,568,1,2,748,1,2,4,0,2,84,0,1,1,-4,4,4,1,64,1015657,1,1
A1DT85NV46PRGD,934,2,1,1043,1,2,3,1,2,87,0,1,1,-1,3,5,5,65,1023135,2,1
A1DT85NV46PRGD,864,2,1,788,2,2,5,1,2,92,0,1,0,1,5,5,4,66,1030288,2,2
A1DT85NV46PRGD,735,2,1,923,1,1,2,0,3,94,0,1,0,3,4,2,5,67,1037448,2,1
A1DT85NV46PRGD,479,1,1,844,2,2,4,1,2,98,0,0,0,4,4,4,4,68,1044271,1,2
A1DT85NV46PRGD,689,2,1,1828,2,1,4,0,3,102,0,1,1,5,2,4,3,69,1052288,2,2
A1DT85NV46PRGD,1463,2,1,1091,2,2,4,1,2,106,0,1,0,4,4,2,4,70,1060342,2,2
A1DT85NV46PRGD,697,1,1,1204,2,2,3,1,2,109,0,0,0,4,3,4,5,71,1067743,1,2
A1DT85NV46PRGD,1727,1,1,940,1,2,3,1,2,112,0,0,1,4,3,3,4,72,1075910,1,1
A1DT85NV46PRGD,857,2,1,988,1,2,4,1,2,116,0,1,1,2,4,1,4,73,1083255,2,1
A1DT85NV46PRGD,766,1,1,1179,2,1,-1,0,3,115,0,0,1,0,4,-1,4,74,1090702,1,2
A1DT85NV46PRGD,3279,2,1,1012,2,2,5,1,2,120,0,1,0,2,5,-1,4,75,1100495,2,2
A1DT85NV46PRGD,1111,1,1,939,1,2,5,1,2,125,0,0,1,2,5,0,3,76,1108047,1,1
A1DT85NV46PRGD,694,2,1,1044,1,1,3,0,3,128,0,1,0,5,5,3,1,77,1115285,2,1
A1DT85NV46PRGD,889,2,1,1347,2,2,1,1,2,129,0,1,0,5,1,4,4,78,1123021,2,2
A1DT85NV46PRGD,814,2,1,892,2,2,-3,1,2,126,0,1,0,3,-3,0,5,79,1130227,2,2
A1DT85NV46PRGD,3646,1,2,1219,2,2,-4,0,2,122,0,1,0,1,-4,3,1,80,1140595,1,2
A1DT85NV46PRGD,1847,2,2,1196,2,1,0,1,3,122,0,0,1,4,-2,0,2,81,1149138,2,2
A1DT85NV46PRGD,776,1,2,1260,2,1,3,1,3,125,0,1,1,4,-2,3,2,82,1156674,1,2
A1DT85NV46PRGD,1551,2,1,740,1,1,2,0,3,127,0,1,0,0,3,2,0,83,1164465,2,1
A1DT85NV46PRGD,2032,1,2,1284,1,2,5,0,2,132,0,1,1,-2,5,-1,2,84,1173282,1,1
A1DT85NV46PRGD,543,1,1,1019,1,1,-2,0,3,130,0,0,0,-3,4,-2,3,85,1180345,1,1
A1DT85NV46PRGD,640,1,1,1772,2,2,3,1,2,133,0,0,0,-3,3,-1,2,86,1188257,1,2
A1DT85NV46PRGD,615,1,1,1259,1,2,3,1,2,136,0,0,1,-3,3,-2,4,87,1195633,1,1
A1DT85NV46PRGD,702,1,1,900,2,1,-3,1,2,133,0,0,1,-3,5,1,2,88,1202736,1,2
A1DT85NV46PRGD,1097,2,1,1044,1,2,4,1,2,137,0,1,1,-2,4,3,2,89,1210377,2,1
A1DT85NV46PRGD,799,1,1,924,1,2,3,1,2,140,0,0,1,-3,3,4,3,90,1217600,1,1
A1DT85NV46PRGD,856,1,1,1348,1,1,-1,0,3,139,0,0,0,-1,1,-1,2,91,1225305,1,1
A1DT85NV46PRGD,2390,1,2,1843,1,1,0,1,3,139,0,1,0,1,-1,0,1,92,1235039,1,1
A1DT85NV46PRGD,721,2,2,1332,2,2,-2,1,3,137,0,0,0,2,-3,-2,-2,93,1242592,2,2
A1DT85NV46PRGD,1183,1,2,1395,2,1,-2,1,3,135,0,1,1,0,-2,-2,-2,94,1250671,1,2
A1DT85NV46PRGD,831,2,1,1028,1,2,-3,1,2,132,0,1,1,3,-3,-3,0,95,1258030,2,1
A1DT85NV46PRGD,2015,2,1,1587,2,1,-1,0,3,131,0,1,1,1,-3,-1,-1,96,1267133,2,2
A1DT85NV46PRGD,1232,2,1,1085,1,2,-3,1,2,128,0,1,1,0,-3,-2,2,97,1274950,2,1
A1DT85NV46PRGD,743,2,1,1131,1,2,-2,1,2,126,0,1,1,-2,-2,-3,4,98,1282325,2,1
A1DT85NV46PRGD,677,1,1,2460,1,2,1,1,2,127,0,0,1,-1,1,-1,4,99,1290963,1,1
A1DT85NV46PRGD,857,2,1,2147,2,2,1,1,2,128,0,1,0,-4,1,0,4,100,1299468,2,2
A1DT85NV46PRGD,1358,1,1,1636,2,1,-2,1,2,126,0,0,1,-2,0,-1,3,101,1307964,1,2
A1DT85NV46PRGD,783,1,2,700,1,1,0,0,2,126,0,1,0,0,-1,-3,2,102,1314947,1,1
A1DT85NV46PRGD,1031,1,2,772,2,2,1,1,3,127,0,1,0,3,-2,-4,1,103,1322250,1,2
A1DT85NV46PRGD,1080,2,2,636,1,1,-1,1,3,126,0,0,0,3,-2,-1,4,104,1329467,2,1
A1DT85NV46PRGD,575,2,1,1491,1,1,4,1,2,130,0,1,0,4,-1,0,4,105,1337035,2,1
A1DT85NV46PRGD,887,1,1,1413,2,2,5,0,3,135,0,0,0,5,-3,-3,5,106,1344835,1,2
A1DT85NV46PRGD,791,1,2,867,2,2,5,1,3,140,0,1,0,3,-1,-4,5,107,1351994,1,2
A1DT85NV46PRGD,2405,2,2,668,2,2,3,1,3,143,0,0,0,2,-2,-4,3,108,1360567,2,2
A1DT85NV46PRGD,945,1,1,980,2,2,-3,1,2,140,0,0,0,5,-3,-2,2,109,1367992,1,2
A1DT85NV46PRGD,599,1,1,564,1,1,3,1,2,143,0,0,0,3,-2,1,4,110,1374657,1,1
A1DT85NV46PRGD,1303,1,2,1067,1,2,1,1,3,144,0,1,1,2,-1,3,1,111,1382527,1,1
A1DT85NV46PRGD,959,2,1,2507,2,2,0,1,2,144,0,1,0,1,0,3,-3,112,1391494,2,2
A1DT85NV46PRGD,1264,2,2,979,1,2,-4,1,3,140,0,0,1,4,0,4,-4,113,1399239,2,1
A1DT85NV46PRGD,862,2,1,1323,1,1,3,1,2,143,0,1,0,3,1,2,-3,114,1406926,2,1
A1DT85NV46PRGD,1206,2,1,805,1,1,3,1,2,146,0,1,0,3,2,3,1,115,1414438,2,1
A1DT85NV46PRGD,919,2,1,1083,1,2,-1,0,3,145,0,1,1,-1,2,4,-1,116,1421941,2,1
A1DT85NV46PRGD,1238,1,1,1500,2,1,-1,1,2,144,0,0,1,-1,2,4,-3,117,1430179,1,2
A1DT85NV46PRGD,1001,1,2,1812,1,2,1,0,2,145,0,1,1,-3,1,4,-1,118,1438492,1,1
A1DT85NV46PRGD,647,1,1,1964,1,2,3,1,2,148,0,0,1,-3,3,1,1,119,1446603,1,1
A1DT85NV46PRGD,1065,1,2,964,1,2,2,1,3,150,0,1,1,0,1,-4,2,120,1454132,1,1
A1DT85NV46PRGD,1695,2,2,732,1,2,3,1,3,153,0,0,1,-4,4,-2,3,121,1462059,2,1
A1DT85NV46PRGD,2960,1,2,1508,1,2,5,0,2,158,0,1,1,-1,5,-2,3,122,1472028,1,1
A1DT85NV46PRGD,1127,1,1,659,2,2,3,1,2,161,0,0,0,0,3,4,1,123,1479315,1,2
A1DT85NV46PRGD,1064,1,1,780,1,2,-4,0,3,157,0,0,1,-1,-4,4,-4,124,1486661,1,1
A1XLOY56OMHTTD,4476,1,1,1781,1,2,-2,1,2,-2,1,0,1,4,-2,-1,-1,0,3089643,1,1
A1XLOY56OMHTTD,4145,2,1,2356,1,2,-1,0,3,-3,1,1,1,4,-4,-3,-1,1,3101658,2,1
A1XLOY56OMHTTD,1642,1,1,1543,2,1,4,1,2,1,1,0,1,4,-3,-4,2,2,3110358,1,2
A1XLOY56OMHTTD,1463,2,1,1838,2,1,-3,0,3,-2,1,1,1,3,0,-3,2,3,3119176,2,2
A1XLOY56OMHTTD,1082,1,1,1380,2,2,2,1,2,0,1,0,0,5,2,-4,-1,4,3127151,1,2
A1XLOY56OMHTTD,640,2,1,1186,2,2,3,1,2,3,1,1,0,5,3,-3,-1,5,3134498,2,2
A1XLOY56OMHTTD,624,2,1,463,2,2,5,1,2,8,1,1,0,4,5,-4,-1,6,3141097,2,2
A1XLOY56OMHTTD,382,2,2,1658,1,2,-1,1,3,7,1,0,1,4,4,-1,-1,7,3148656,2,1
A1XLOY56OMHTTD,844,1,1,391,2,2,-3,0,3,4,1,0,0,4,5,-3,-3,8,3155402,1,2
A1XLOY56OMHTTD,747,2,1,583,2,2,3,1,2,7,1,1,0,4,3,-3,-1,9,3162246,2,2
A1XLOY56OMHTTD,786,1,1,1112,2,2,5,1,2,12,1,0,0,4,5,-1,0,10,3169664,1,2
A1XLOY56OMHTTD,685,2,1,1623,1,1,0,0,3,12,1,1,0,4,4,0,0,11,3177485,2,1
A1XLOY56OMHTTD,669,1,1,1282,2,2,5,1,2,17,1,0,0,5,5,0,1,12,3184949,1,2
A1XLOY56OMHTTD,594,2,1,1588,1,2,5,1,2,22,1,1,1,2,5,1,-1,13,3192644,2,1
A1XLOY56OMHTTD,3361,2,1,1024,1,2,-1,0,3,21,1,1,1,4,4,0,-1,14,3202541,2,1
A1XLOY56OMHTTD,537,2,1,2025,1,2,-4,0,3,17,1,1,1,4,5,0,-4,15,3210612,2,1
A1XLOY56OMHTTD,566,2,1,733,2,2,5,1,2,22,1,1,0,5,5,-1,-3,16,3217444,2,2
A1XLOY56OMHTTD,548,2,1,667,2,2,3,1,2,25,1,1,0,4,3,-4,0,17,3224197,2,2
A1XLOY56OMHTTD,668,1,1,512,2,2,3,1,2,28,1,0,0,5,3,-4,-1,18,3230892,1,2
A1XLOY56OMHTTD,877,1,1,905,1,1,-2,0,3,26,1,0,0,3,3,-2,-2,19,3238186,1,1
A1XLOY56OMHTTD,845,1,1,1186,1,2,-1,1,2,25,1,0,1,2,-1,-3,-1,20,3245737,1,1
A1XLOY56OMHTTD,579,2,1,1143,2,1,2,1,2,27,1,1,1,2,0,-3,0,21,3252970,2,2
A1XLOY56OMHTTD,698,2,1,1092,2,2,-1,1,2,26,1,1,0,1,-1,-2,-2,22,3260270,2,2
A1XLOY56OMHTTD,712,1,1,1966,1,2,-1,0,3,25,1,0,1,5,-2,-1,-1,23,3268464,1,1
A1XLOY56OMHTTD,622,1,2,1038,2,1,-2,1,3,23,1,1,1,0,-1,-2,-2,24,3275636,1,2
A1XLOY56OMHTTD,2804,1,1,1396,1,1,2,1,2,2,0,0,0,2,-3,-1,-2,0,3293511,1,1
A1XLOY56OMHTTD,1015,2,1,1455,1,2,1,1,2,3,0,1,1,0,1,-1,-2,1,3301493,2,1
A1XLOY56OMHTTD,1050,1,1,1532,1,2,1,1,2,4,0,0,1,-1,1,0,2,2,3309588,1,1
A1XLOY56OMHTTD,698,2,1,1731,2,2,1,1,2,5,0,1,0,-2,1,-1,4,3,3317530,2,2
A1XLOY56OMHTTD,902,1,1,837,1,2,-1,1,2,4,0,0,1,-2,-1,0,3,4,3324782,1,1
A1XLOY56OMHTTD,911,2,1,497,2,2,1,1,2,5,0,1,0,-4,1,2,-1,5,3331700,2,2
A1XLOY56OMHTTD,1045,2,2,1047,1,2,-1,1,3,4,0,0,1,-4,-2,1,-1,6,3339306,2,1
A1XLOY56OMHTTD,1532,2,2,1489,1,1,-3,0,2,1,0,0,0,-3,-3,3,1,7,3347848,2,1
A1XLOY56OMHTTD,576,2,1,995,2,2,-2,1,2,-1,0,1,0,-3,-2,1,3,8,3354930,2,2
A1XLOY56OMHTTD,620,1,1,1653,2,1,-4,1,2,-5,0,0,1,-4,-1,1,0,9,3362712,1,2
A1XLOY56OMHTTD,1199,1,2,900,1,1,2,1,3,-3,0,1,0,-4,-3,2,-2,10,3370325,1,1
A1XLOY56OMHTTD,569,1,2,1326,2,2,-4,0,2,-7,0,1,0,-1,-4,3,0,11,3377736,1,2
