0.64268,2.7808,2.3933,0.51697,0.73032,1,0.24276
0.65905,3.1322,0.59369,1.7589,1,2.3722e-07,1
0.99303,10,3.7385,0.89387,0.84403,0.43515,1
0.97588,1.6701,0.28911,-1.2849,1,3.8201e-08,9.2777e-08
0.11474,4.0225,8.4757,-0.71254,1,2.2011e-08,1
0.87749,5.5908,2.7779,0.96141,1,0.81906,1.1931e-07
0.9675,3.0034,5.443,1.7661,1,2.2465e-08,1
0.59851,5.7915,10,-2.0285,5.5502e-07,9.544e-08,1
0.71578,9.0855,3.8574,1.3621,1.4254e-08,0.79478,1
0.96171,10,3.7392,0.21933,0.38381,1,9.0949e-08
0.99557,8.9599,4.0643,0.55864,0.046679,0.56216,1.5833e-08
0.71401,10,5.2611,0.38938,1.0345e-05,0.98972,1.0075e-07
0.69708,4.8113,5.178,0.77264,1,3.3789e-07,0.9175
0.77456,7.0221,2.2571,2.1873,1,9.6328e-09,1
0.99121,10,3.9578,0.92694,4.433e-08,0.7974,3.3682e-08
0.99665,4.0589,5.3767,1.3101,0.66018,1,2.9516e-08
0.99702,5.3839,8.9286,1.2353,1,0.74251,2.3562e-09
0.87677,6.9608,2.7178,0.92202,0.65334,1,0.48807
0.6174,6.0424,0.35682,-0.064969,1,0.55979,0.67816
0.86864,5.1225,0.072919,-0.28269,1,3.02e-05,1
0.93931,8.9547,2.9626,1.3246,0.57139,0.63382,1
0.77117,4.2457,2.7586,1.6435,1,3.4834e-08,1
0.68116,2.0941,0.53636,0.94677,1,0.682,0.55492
0.2487,8.8423,5.1106,1.1454,0.54189,1,6.4842e-07
0.89634,3.3746,5.6746,0.92598,1,0.75667,1.9547e-08
0.99344,5.3628,1.824,0.47472,1,0.55577,8.2403e-08
0.99264,5.8465,4.9215,1.501,1,0.45956,0.75768
0.76294,8.7869,3.1715,0.82714,0.03145,2.5237e-08,1
0.99298,6.2139,0.91763,0.94128,1,7.3163e-08,1
0.96922,8.0093,2.4457,1.7258,1,1.2295e-08,0.7692
0.90433,4.0781,9.9733,1.5874,0.53895,0.61664,0.71779
0.98266,5.5501,9.0438,1.4742,1,0.61703,0.53846
0.89099,7.4779,4.2082,1.0719,1,0.89721,6.4116e-08
0.99477,6.2376,4.2106,1.6533,1,0.86557,1
0.36706,1.6317,0.74966,-0.75494,5.0834e-06,6.1157e-06,1
0.90158,10,3.5276,1.1127,1,0.84821,1
0.76624,5.6278,3.9067,0.26477,0.69649,1,6.165e-08
0.70606,6.83,4.0433,1.5608,0.76188,0.32698,0.99999
0.84484,5.6059,2.094,0.54409,4.2432e-08,0.55325,0.12241
0.98287,7.2307,2.6807,0.62468,0.56654,1,1.319e-07
0.95583,1.0152,1.0994,-0.43116,0.015352,4.0452e-06,1.5562e-06
0.42357,5.7191,8.118,1.919,0.60031,2.8462e-08,1.1539e-07
0.75387,2.183,1.1067,0.26743,1,2.1611e-06,3.4582e-06
0.99586,6.4143,4.8115,1.011,0.032741,0.51969,8.6682e-08
0.9359,4.2659,4.1054,0.88296,0.46936,1,0.089836
0.9811,10,2.8991,1.0149,1.494e-08,0.66806,1
0.99302,4.7094,4.3802,0.62541,1,0.58046,0.20927
0.98655,4.0767,3.0841,1.7137,1,0.4169,3.6598e-07
0.98563,10,2.198,0.72535,0.38939,2.6198e-08,1
0.95047,2.6729,6.7795,0.84867,0.87703,0.44289,1.9287e-08
0.5958,6.36,4.416,2.2733,0.64875,0.99808,0.08204
0.67248,9.472,4.3307,0.91987,0.51848,0.92632,0.7206
0.98021,5.5011,4.1136,1.0703,1,0.57488,0.87538
0.82145,6.1296,3.6727,1.5717,0.60255,0.69004,1
0.89853,7.3101,2.3706,1.1394,0.31471,0.65097,1
0.9621,5.0272,5.2961,1.3672,0.050167,0.93802,1.9085e-06
0.98863,9.7902,3.3832,0.69258,2.4833e-08,0.66661,6.4613e-08
0.67012,6.8938,1.9249,1.3057,0.59916,0.99896,0.001471
0.33947,6.4211,10,2.0036,1,1.323e-08,0.75376
0.51068,10,6.5372,1.335,0.66525,1,2.8885e-08
0.88675,4.7509,5.3535,1.7046,1,0.90786,0.19592
0.9484,4.1072,3.1405,1.073,1,0.49634,1
0.1682,4.6258,4.6255,-0.020017,0.97008,7.89e-08,3.0757e-08
0.99403,4.7472,2.1798,1.1442,1,2.8806e-09,1
0.052961,4.2386,10,2.4162,6.3165e-07,0.32258,2.1466e-07
0.99548,6.7401,2.2483,0.72417,6.9854e-07,0.89541,2.1922e-07
0.99194,8.7896,6.0596,1.0946,1,8.5502e-08,1
0.99129,6.7095,2.9195,1.5428,0.22957,0.56829,0.72923
0.9105,10,7.3991,-2.7426,1,0.22385,7.6914e-09
0.93397,10,4.0736,1.0493,7.8462e-08,0.64064,2.2226e-08
0.98913,6.4945,1.8474,1.5234,1,0.58723,1
0.94898,7.2818,3.739,1.8043,0.46979,0.79047,1
0.93341,7.8924,2.1409,0.86156,0.72738,0.1375,1
0.58275,4.2485,6.7446,1.8797,1,4.3019e-08,1
0.99117,6.0038,3.6088,1.228,1,0.25426,0.98467
0.94097,8.3114,3.5154,1.2303,6.0611e-08,0.70527,0.45271
0.98322,7.0237,3.6941,1.3832,1,0.92428,0.24184
0.63759,4.7078,4.6475,1.4138,1,4.2612e-08,0.83732
0.98091,8.6475,2.7821,1.0661,0.50925,0.24044,1
0.89538,10,3.5393,1.1341,1,0.90811,0.4161
0.97541,4.9653,3.0072,0.53239,0.91761,0.53988,1.2172e-08
0.99389,10,3.5194,1.0993,3.2147e-07,0.94343,2.8102e-08
0.98563,6.981,3.2441,1.173,1,0.69481,1
0.1683,3.8278,6.1018,0.8788,1,2.0082e-07,1
0.99204,5.5179,1.9799,0.78124,1,0.60042,6.9792e-08
0.72426,10,0.84421,1.5536,0.56489,0.74708,1
0.94227,7.6704,5.5194,1.1421,0.61467,1,0.54057
0.91841,10,4.2986,0.13849,0.29797,1,1.8356e-08
0.77487,8.361,2.9776,0.9282,1,0.31239,1.752e-08
0.87814,7.7898,3.9922,1.48,0.60468,1.5048e-07,1
0.9748,9.7236,6.6324,0.32997,0.46517,0.76895,1.0099e-08
0.63346,10,0.35777,0.11252,0.62751,0.44971,0.75299
0.85269,3.8687,3.7261,1.0435,1,8.5555e-08,4.7737e-08
0.988,7.9186,3.0807,1.0825,1,0.64231,1
0.30002,4.9576,1.0868,1.6529,0.41952,1,1
0.81542,7.169,4.0674,0.63051,0.3986,1,1.6774e-08
