"subject","version","age","sex","bonus","assignmentId","time_elapsed","reading_time","check1","check2","check3","belief1","belief2","belief3","stamp"
"A2AJ5QFNC9KF43","dez_1b_fix_v3","38","m","1.26","3D8YOU6S9ELIRW78M6DIHKOUG67U6P","1371229","95120","0","1","2","3","0","0","2017-08-17 16:38:45"
"A3V0ECSC892EW9","dez_1b_fix_v3","22","f","0","3ZV9H2YQQD8WMH9VY4ULS5X7RVH3WS","1292616","169280","1","1","0","0","0","1","2017-08-17 16:39:26"
"A33L61XKPX76DB","dez_1b_fix_v3","30","m","1.16","3SB4CE2TJVWBV2D6HO5HHWPK67FAXO","1957968","343229","0","1","2","4","0","0","2017-08-17 16:39:43"
"AAYL7UAXO9E4T","dez_1b_fix_v3","35","m","0.78","3RANCT1ZVFIOX8O3IXUQS0AMU7IUBA","1568999","55868","1","1","0","2","0","0","2017-08-17 16:40:26"
"A3P9OTCAYB6E9V","dez_1b_fix_v3","27","f","0.49","3L2IS5HSFAJQYHD0LNZZJVAGBWWNUS","1489205","121291","0","1","2","2","0","0","2017-08-17 16:41:41"
"A3UEJQ4EJB9DBD","dez_1b_fix_v3","52","m","0.29","3Z4AIRP3C6EF1E06L5CO6VWH2D8X1M","1392859","230720","0","1","2","2","1","1","2017-08-17 16:41:53"
"AQOXSP4W3ITSW","dez_1b_fix_v3","50","m","0.68","3WQQ9FUS6AVQZBHQFUTLW8SXXGR8B9","2507822","1005623","0","1","2","2","0","0","2017-08-17 16:42:02"
"AT0COJ1G23ZB0","dez_1b_fix_v3","28","f","0.87","3X73LLYYQ1FLTV7GLOS00GLQHOUNHR","1913778","85451","0","1","2","3","0","0","2017-08-17 16:42:33"
"A2A6FH0F7LD9ND","dez_1b_fix_v3","54","f","0.08","32UTUBMZ7GXOAND3NN4VOMC58ERVB0","1242625","59507","2","1","2","0","0","1","2017-08-17 16:43:02"
"A7204W9E8IR1R","dez_1b_fix_v3","27","f","0.85","3TAYZSBPLL9EUIW3AZ6FC6PUF4L2S1","1289894","143678","0","1","2","2","0","0","2017-08-17 16:43:32"
"A2L7UCKZXAGENY","dez_1b_fix_v3","22","m","0.16","358UUM7WRZ49F4TW1MN5IN164INR7H","1223504","77777","0","1","2","1","0","1","2017-08-17 16:44:17"
"A3FCZXIHOXCKO9","dez_1b_fix_v3","25","f","0.76","3SITXWYCNVAGECIYN25DC79QOPZXB5","1712448","475578","0","1","2","2","0","1","2017-08-17 16:46:04"
"A2M6URTK6WO6XJ
","dez_1b_fix_v3","35","f","0.1","3VZLGYJEYLBCWALETGLGYPGTFSLZXD","2284930","237349","0","1","2","1","1","1","2017-08-17 16:47:16"
"A4TF7BTV9SM06","dez_1b_fix_v3","54","f","0.52","3EQHHY4HQST33A6ZXIEWLZ93B3I5GL","1465806","219295","0","1","2","2","0","0","2017-08-17 16:47:48"
"A2YDQF2B36WYWG","dez_1b_fix_v3","35","f","0.01","388U7OUMF72VXTTCGN2W38RJW4HR0H","1851030","422722","0","1","2","0","0","0","2017-08-17 16:47:49"
"A3AZJGI9D7C0PD","dez_1b_fix_v3","37","f","0.25","3QXNC7EIPIWPTTXQM62ACNRPQIC90D","1377304","94719","0","1","2","2","0","1","2017-08-17 16:47:54"
"A39ROW50DWRRKT","dez_1b_fix_v3","34","m","0.51","30JNVC0OR9L6WSK81GKH4AGVMZHQHH","2710459","591121","0","1","2","2","0","0","2017-08-17 16:48:25"
"A3LIBDEC7U9VM9","dez_1b_fix_v3","26","m","0.86","3R6BYFZZP7D6RTUES4R9VX0B3NRXFN","1237479","125491","0","1","2","3","0","0","2017-08-17 16:49:02"
"A2E2UARVOVDR9Y","dez_1b_fix_v3","32","m","0.71","3I2PTA7R3TVXYILG71NEH2WNEGLQKL","1737983","186926","0","1","2","3","0","0","2017-08-17 16:49:35"
"A1RSJ45RXTREWN","dez_1b_fix_v3","37","f","1","30OG32W0SUC99LGEVNKUFDODP82NEB","3310495","153439","0","1","2","2","0","0","2017-08-17 16:51:05"
"A2GV9WSNSPX53","dez_1b_fix_v3","24","m","0.45","3M23Y66PO282CJF4X1II2J66V9MS67","2469726","140659","0","1","2","1","1","0","2017-08-17 16:51:33"
"AMOB1E85SUV2J","dez_1b_fix_v3","38","f","1.08","3NPFYT4IZC5C5TQ93OXRDI0N42RXGM","1567412","266188","0","1","2","3","0","0","2017-08-17 16:52:06"
"AXR8QNGNBF1DU","dez_1b_fix_v3","31","f","0.53","3LOZAJ85YDEMQZI249C2BE6MUJMX23","1320231","95703","0","1","2","1","0","0","2017-08-17 16:52:15"
"A1FUR4UJ0S46W6","dez_1b_fix_v3","30","m","1.2","3ZGVPD4G6TI5FTCUO6KJ9MVN2WXZTU","1298403","194698","0","1","2","3","0","0","2017-08-17 16:52:19"
"AXEXQBM7B2QT9","dez_1b_fix_v3","52","f","0.73","3OXV7EAXLERYS2UP7MHHUBYU3TO63U","1558060","315580","0","1","2","3","0","0","2017-08-17 16:52:41"
"ANZKTE853UXSD","dez_1b_fix_v3","32","m","0.9","3LEP4MGT3G12G6DHW241I06Y87NDBJ","1351715","179420","0","1","2","3","0","0","2017-08-17 16:52:59"
"A2V995T3ER2ACH","dez_1b_fix_v3","35","f","0.92","3PEIJLRY6TU82FG9IT19ZLMBYQHXWL","1402549","195574","0","1","2","3","0","0","2017-08-17 16:53:04"
"A2B1YSMEHN1G2K","dez_1b_fix_v3","24","f","0.1","3DY4FPOOA1PBQUUSJKQLO1H9Q0URV9","1280140","69077","-1","0","2","2","0","1","2017-08-17 16:53:22"
"AU849EHZNGV2Z","dez_1b_fix_v3","31","m","1.22","3LRKMWOKB5IBVUIH5R0N8ZMX2JL2Z6","1215761","128171","0","1","2","3","0","0","2017-08-17 16:53:35"
"ACWYF9Z50PCA9","dez_1b_fix_v3","47","m","0.98","3II4UPYCOJ8PKCF6FK1RDP1XU7OQD8","1617399","430009","0","1","2","2","0","0","2017-08-17 16:53:36"
"A1DNJ17PE2RYJZ","dez_1b_fix_v3","63","m","0.55","3YWRV122CS05VAQWFLAG1YKLM1Y8UQ","3238376","1681412","0","1","2","2","0","0","2017-08-17 16:55:18"
"A3RM13YVEAFIU5","dez_1b_fix_v3","36","m","0.58","30LSNF239UWP04T75NC184J766J2I9","1443837","143498","0","1","2","2","0","1","2017-08-17 16:55:57"
"A288TV72SGDQWE","dez_1b_fix_v3","32","m","1.19","3HWRJOOET536PY8J3J1GE7YJC7ASES","1337917","149717","0","1","2","3","0","0","2017-08-17 16:57:04"
"A2SF0TUK6XTPCO","dez_1b_fix_v3","34","f","0.81","3YWRV122CS05VAQWFLAG1YKLM1XU8B","1517195","281477","0","1","2","2","0","0","2017-08-17 16:57:56"
"A1489QNXV5IM6O","dez_1b_fix_v3","34","f","0.36","3GNA64GUZE5UGZ0D0EJ8FDD5HQQQ50","1686058","530541","0","1","2","1","0","0","2017-08-17 16:58:24"
"A24O8U6HKPJKVA","dez_1b_fix_v3","32","f","0.86","3T3IWE1XG6OW11B31A16ITJJXTCQTR","1842676","289101","0","1","2","2","0","0","2017-08-17 16:59:03"
"A2Q3FS9G8ITCN7","dez_1b_fix_v3","34","f","0.71","32VNZTT0A75CWHBDZOPYFBHWDGXR4X","2067280","775198","0","1","2","2","0","0","2017-08-17 16:59:24"
"A1CBPOKPO6MJDZ","dez_1b_fix_v3","23","m","0.53","3X66WABAJWJ0PVJVJZQ362BJX7R3GT","3752611","117381","0","1","2","1","0","0","2017-08-17 16:59:52"
"A94DL4GI8ZBUO","dez_1b_fix_v3","29","m","0.64","3IGI0VL647LVLCT3P1NQKPIRTA8NOF","2090089","93329","0","1","2","1","0","0","2017-08-17 17:00:24"
"A320QA9HJFUOZO","dez_1b_fix_v3","30","m","0.63","3DHE4R9OCWCB4DNCFZCYNS6RRTR2GH","3865677","173113","0","1","2","2","0","0","2017-08-17 17:00:40"
"A2WYEOT1O3OXPS","dez_1b_fix_v3","43","m","0.05","3WS1NTTKEYDYU3O3PS22MJD0TG70FW","1997750","376584","-1","-1","-1","1","0","1","2017-08-17 17:01:07"
"A3RDH0U2H6JCBC","dez_1b_fix_v3","29","f","0.9","3K3R2QNK8B459F96KDGU1UFW67FU90","1617731","91410","0","1","2","2","0","0","2017-08-17 17:01:17"
"A3IBAQLCOPU6BH","dez_1b_fix_v3","33","f","0.64","3ZSANO2JCF8YVC8FYULMWPJJO8PSFA","2299175","191757","1","1","2","2","1","0","2017-08-17 17:02:12"
"A2S96ZZ70YFPSK","dez_1b_fix_v3","43","f","0.71","3QAPZX2QN4EET9CR1XNV20JBKC202C","1390762","141731","0","1","2","2","0","0","2017-08-17 17:02:14"
"AI6TD8PM938FQ","dez_1b_fix_v3","27","m","0.49","3TE3O8573092T3WQVA6AMWKYT21R21","1287680","47703","2","1","2","2","1","0","2017-08-17 17:02:18"
"AEXF5EUX32U0M","dez_1b_fix_v3","34","f","0.11","33JKGHPFYCV7L98RCL8DSLTMYATNM0","1326792","150806","0","1","2","0","0","0","2017-08-17 17:03:16"
"A12E4Z8DBFUL29","dez_1b_fix_v3","21","m","1.23","34BBWHLWHACBCKREJ718WBZWADDIW6","1952894","881232","0","1","2","3","0","0","2017-08-17 17:03:44"
"A28WNLT6INV1PU","dez_1b_fix_v3","26","f","0.26","35GMH2SV3EIRR6GQW2K7U2OIFI7OER","3982748","2890687","0","1","2","1","1","1","2017-08-17 17:05:46"
"A2JZP4AZI1RTG4","dez_1b_fix_v3","30","m","0.5","3QILPRALQ5WS0K6NIKYUN3SRE558NY","2605936","118607","0","1","2","2","0","0","2017-08-17 17:06:32"
"A22X7SUP6D09PP","dez_1b_fix_v3","26","f","0.23","37TD41K0AHARS0O57SVLOJYGRVXSCZ","4287464","1706864","0","1","2","2","1","1","2017-08-17 17:08:50"
"AD21ES5UMD77U","dez_1b_fix_v3","63","m","0.79","3R5F3LQFV2LP217MSPYKFCP03OGZO8","1502493","236720","0","1","2","2","0","0","2017-08-17 17:09:14"
"A28G4QO0DRY8OZ","dez_1b_fix_v3","42","f","0.8","39LOEL67OS6LWGDD01EFEPUL9OE83I","2002246","138045","0","0","2","2","0","0","2017-08-17 17:10:01"
"A4IEHQI7RBRDX","dez_1b_fix_v3","31","m","0","3CCZ6YKWR7KOO0JRJC8MTING7QN95Y","1214977","43604","3","1","0","1","0","1","2017-08-17 17:11:29"
"ALF9AAZGQP4K5","dez_1b_fix_v3","29","m","0.47","3R6P78PK7KC5OCHPYEWUOFFHR63TGZ","1816871","142914","0","1","2","2","0","0","2017-08-17 17:13:04"
"A2ILUP6FN8HKKC","dez_1b_fix_v3","30","f","0.85","3TXWC2NHNZRPU2H2V8LUMTX8LAUS9I","1233949","154331","0","1","2","2","0","0","2017-08-17 17:13:59"
"A1ERMRNNR0CZ2Y","dez_1b_fix_v3","36","f","0.39","3XIQGXAUMC9TC0F8ALTX75NU5Z97XU","2069349","851832","0","1","2","2","1","1","2017-08-17 17:14:04"
"A2MW2KLUNJ5SF8","dez_1b_fix_v3","42","m","0.36","34J10VATJFZ6SNVS7Y224MHAMCWQIA","1230762","129149","0","1","2","1","0","0","2017-08-17 17:14:41"
"AWXIEV9H6KT9E","dez_1b_fix_v3","24","f","0.09","3EG49X351UDA8013RBO51RNYAOOX6K","3279357","78858","1","2","3","3","1","1","2017-08-17 17:15:02"
"A1O81SOPKHK5RZ","dez_1b_fix_v3","33","f","1.01","3KAKFY4PGU3ELMPQ9NQ6REOZCKJ3IL","1274326","95588","0","1","2","3","0","0","2017-08-17 17:15:04"
"A191V7PT3DQKDP","dez_1b_fix_v3","33","m","0.45","3UN61F00HWQUS0FDDT88K3NADCSR52","1454272","286428","0","1","2","1","0","0","2017-08-17 17:15:09"
"A2H5UA2MUBT4QX
","dez_1b_fix_v3","21","m","0.67","3R8YZBNQ9HJ933EWO7Y5DXR18WLQ7F","1329625","137172","0","1","2","1","0","0","2017-08-17 17:15:41"
"A11W7R2O4RQSSS","dez_1b_fix_v3","24","f","0","3VW04L3ZLT7NRFLZSYXV140I7SNXXE","1006662","44482","0","1","1","1","1","1","2017-08-17 17:15:54"
"A3DTENUPGXWB3F","dez_1b_fix_v3","20","other","0.79","3X87C8JFV6CVM1YOCAWG8ONXVAYQS2","1267907","153823","0","1","2","2","0","0","2017-08-17 17:17:28"
"A25R6815991AHY","dez_1b_fix_v3","56","f","0.59","3IO1LGZLK9YKTZ0VJ3CDLS65JFG68M","1471648","290884","0","1","2","3","0","0","2017-08-17 17:17:36"
"A36KDWI1CGJFFA","dez_1b_fix_v3","63","m","0.84","3PH3VY7DJLYX7AGOJBPUW62M6QFZWK","1490713","240209","0","1","2","2","0","0","2017-08-17 17:17:39"
"AQIRBIW11DAM1","dez_1b_fix_v3","38","f","0.36","3BF51CHDTVBI8ZF9KIQ2P4PD9VK0HU","1740207","149619","2","1","1","0","0","0","2017-08-17 17:17:42"
"A2WCDQDLMC6J72","dez_1b_fix_v3","35","m","0","3X4JMASXCMA8HMCNKQG63TMFEIF0BE","2741870","89934","0","1","2","0","0","0","2017-08-17 17:17:57"
"amy9ff4emw50o","dez_1b_fix_v3","30","m","0.63","3B4YI393V9X7ZHD14ELL3O2YDYJSST","1249769","54037","2","1","1","2","1","1","2017-08-17 17:22:20"
"A3IS28VQS5T5DE","dez_1b_fix_v3","23","m","0.88","3M81GAB8A0KW5FHM1OALIZDXRMCQB1","1217993","120610","0","1","2","4","0","0","2017-08-17 17:22:27"
"A3329CH71VMUBQ","dez_1b_fix_v3","35","m","0.36","30X31N5D63R3ZLR7NEZUIO8SRSGSA1","1334583","181952","1","1","2","1","0","1","2017-08-17 17:23:59"
"AU5UJIZ3TLI5M","dez_1b_fix_v3","38","f","0.27","31N2WW6R9RRUBVN08FKLOHB7WSR3FU","1307557","272335","0","1","2","1","1","0","2017-08-17 17:24:39"
"A177EXELDLWTWV","dez_1b_fix_v3","24","m","0.48","3I02618YA07Q12PD12CRNKFBBBXUPV","1442731","35928","0","1","2","2","0","0","2017-08-17 17:24:53"
"A2BN1CX0PTWBXW","dez_1b_fix_v3","35","m","0.69","3VD82FOHKQPCU8WC0BEC4EOFU6UOCY","1292570","175630","0","1","2","1","0","0","2017-08-17 17:25:07"
"A2H8I6ITFL4U19","dez_1b_fix_v3","31","f","0.69","3SB5N7Y3O35483KY0C8K44DCUV70GV","5154856","277407","3","1","2","3","0","1","2017-08-17 17:25:30"
"AH5A86OLRZWCS","dez_1b_fix_v3","29","m","0","3V0Z7YWSIY1UMAD74UBKNT91E8F2V6","1407895","224398","0","1","2","0","0","1","2017-08-17 17:26:28"
"A279YSE7NB16M0","dez_1b_fix_v3","36","m","0","3D3VGR7TA0GRELS9ZAKF56PQZG1R3C","1787455","406442","0","1","2","1","0","0","2017-08-17 17:26:29"
"A3C0LPVN749UF3","dez_1b_fix_v3","33","f","0.96","3TYCR1GOTCKHWG4PFXISNVL68JBZLR","1468148","159142","0","1","2","3","0","0","2017-08-17 17:26:37"
"A1NKVN6J7HNCOT","dez_1b_fix_v3","51","f","0.71","3XUHV3NRVKZH361AHOWE6ZL4Q3V5HK","1583443","195592","0","1","2","4","0","0","2017-08-17 17:27:26"
"A36GHTWMC0PKD7","dez_1b_fix_v3","34","f","1.04","3Z4XG4ZF48SXCEKRKQL3L5JPGJF8XI","2716335","161823","2","0","2","3","1","0","2017-08-17 17:28:34"
"A1KQWBK5WHCNYQ","dez_1b_fix_v3","34","f","1.09","32RIADZISS5OXWBQEDP35LMSZIGS4M","1390431","202623","0","1","2","2","0","0","2017-08-17 17:28:34"
"A1RJ5MKFHLTA9T","dez_1b_fix_v3","38","f","0.64","3EA3QWIZ4IWJK3NKO2WX9RSX6JVITG","1339610","188144","0","1","2","3","0","0","2017-08-17 17:28:46"
"AKNYT1NTK2UFK","dez_1b_fix_v3","33","f","0.57","3PWWM24LHSZWBYHUW10AVFPT3AE827","1372416","185363","0","1","2","2","0","0","2017-08-17 17:30:54"
"ABKPEX0E9W2HW","dez_1b_fix_v3","56","m","0.91","34S9DKFK73Q7FQX5VOWOMGGT7K7NYQ","1370424","126090","0","1","2","2","0","0","2017-08-17 17:31:05"
"A2SVNXNMD7E7EH","dez_1b_fix_v3","28","m","0.84","3ATTHHXXWAPQ1KW4TCXUYUD3JFJXIE","1340731","180733","0","1","2","1","0","1","2017-08-17 17:32:13"
"A3QUGJF2AN8TF2","dez_1b_fix_v3","33","m","0.63","3OVR4I9USPKCKGWDM90YAL7RHUVQ4V","1309696","89864","1","0","0","2","0","0","2017-08-17 17:32:31"
"ARVXIBUCA8WDZ","dez_1b_fix_v3","31","m","0.73","3F0BG9B9MPOIC55IFHFZQJU37537Y0","2077420","114282","0","1","3","1","0","1","2017-08-17 17:32:51"
"A3INEKAD86IRQC","dez_1b_fix_v3","28","m","0.75","345LHZDEDXTJUDKQ34FKAHCA6F9U3N","1297044","186832","0","1","2","2","0","0","2017-08-17 17:33:42"
"A24F1UPER626KR","dez_1b_fix_v3","42","m","0.65","3Z2R0DQ0JHFDKZRL94MANPLFEDC2E0","1282514","214094","0","1","2","2","0","0","2017-08-17 17:33:50"
"A38DXFI1TZA295","dez_1b_fix_v3","53","m","0.65","382M9COHEHGM4B0NSOWGT8G7X4VUEA","1410428","153432","0","1","2","2","1","1","2017-08-17 17:35:30"
"A3KT7FHYY6PF2P","dez_1b_fix_v3","27","other","0.06","3TU5ZICBRD2D3HJFYCQBRXNWJGRQ82","3710855","139897","0","1","1","0","0","0","2017-08-17 17:35:47"
"A25D66AC4QUW2U","dez_1b_fix_v3","58","f","0.83","39ASUFLU6X8ELFUIXT73DFFBRMCXE5","1519088","52449","0","1","2","2","0","1","2017-08-17 17:36:12"
"A32CRWJESR6AX4","dez_1b_fix_v3","42","m","0.51","33M4IA01QG23UJZNJZR3CMEU6B2RXC","1474750","233453","0","1","2","2","0","0","2017-08-17 17:36:27"
"A2U7BMG19Q83GE","dez_1b_fix_v3","39","m","0.5","3OE22WJIGIPB1EQS1FRGNP5LG7JUQM","1485982","337378","1","2","0","3","1","0","2017-08-17 17:36:50"
"AE4FRGGT254D3","dez_1b_fix_v3","51","m","0","3TVSS0C0E111LY7PDJ0CAI15LUXWT5","1383318","292057","0","1","2","1","0","0","2017-08-17 17:36:55"
"A3DQ2CLPS08PBF","dez_1b_fix_v3","27","m","0.02","3EKVH9QMEY58STDLD9BQH73UE1B2D7","3906805","182449","0","1","2","1","1","1","2017-08-17 17:37:05"
"A125KW9P18V5Z1","dez_1b_fix_v3","37","m","0.56","39ZSFO5CA8XUFRMF6P77QOTZ2CRUJV","1280322","180275","0","1","2","2","0","0","2017-08-17 17:38:09"
"A1VPE05UDNFKGV","dez_1b_fix_v3","57","m","1.03","30ZX6P7VF8WLVFDDN5X1K5Y7JL82JL","1779443","631982","0","1","2","2","0","0","2017-08-17 17:38:10"
"A3KC26Z78FBOJT","dez_1b_fix_v3","29","m","0.89","3JV9LGBJWTFPBKCH2XAVU59USYMOG8","1258817","155857","0","1","2","2","0","0","2017-08-17 17:38:33"
"A23437BMZ5T1FH","dez_1b_fix_v3","33","m","1.2","39L1G8WVWQS3LGTS1G50ZF7DVI831T","1479666","422009","-1","1","2","4","0","0","2017-08-17 17:39:00"
"ABLOHOJH95YT9","dez_1b_fix_v3","38","f","0.52","3K9FOBBF2HKNFRQ6C97YS8EXY57NL2","1690172","62546","0","1","2","1","0","0","2017-08-17 17:40:37"
"A3T7N805PVNEXN","dez_1b_fix_v3","21","m","0.43","3C2NJ6JBKAIHE54Y23PTDCFOS5D2NP","1413202","110218","0","1","2","0","1","0","2017-08-17 17:42:08"
"A1BH6H9WRK49I","dez_1b_fix_v3","24","f","0.77","3P1L2B7AD1Q5XCQIDO7B7XE2OF8LOB","1186450","104001","0","1","2","2","0","0","2017-08-17 17:42:39"
"A2XUDSWDJXB91K","dez_1b_fix_v3","30","m","0.38","33C7UALJVLZPMDZYDX0WQWFOB4018J","1164917","129624","0","1","2","0","0","0","2017-08-17 17:45:02"
"A3SS6SG0E9LGAE","dez_1b_fix_v3","29","f","0.74","3UWN2HHPUY6AJ4LWWI4Z4USSQZBNSC","1592154","295107","-1","-1","-1","3","1","1","2017-08-17 17:45:51"
"AGXZAVCNU7E4T","dez_1b_fix_v3","29","f","1.12","31IBVUNM9S0EN4PJSPQR7C3QNCJVFI","1523881","186439","0","1","2","2","1","0","2017-08-17 17:46:36"
"A6ORRFI3XOACA","dez_1b_fix_v3","29","f","1.06","324G5B4FB39LFA9X794QYR0JVSO07S","4599366","3293562","0","1","2","3","1","1","2017-08-17 17:48:00"
"A1ZT30BGR3266K","dez_1b_fix_v3","32","f","0.37","3SNLUL3WO4O0AHAF9AJK636R61YULZ","1447389","242646","0","1","2","1","0","0","2017-08-17 17:48:24"
"A14HW8I4RYHNC4","dez_1b_fix_v3","54","m","0.53","3X0H8UUIT1P06YUAOJVM0D5JJBFSW8","1468503","269180","2","1","2","2","0","1","2017-08-17 17:48:48"
"A2LR1HKNOVDTJ8","dez_1b_fix_v3","47","m","0.09","3S3AMIZX3U6LQB5NA20WTKCGQSNDCQ","1519605","197901","0","1","2","1","0","1","2017-08-17 17:50:44"
"A2NL38BFEE3BVY
","dez_1b_fix_v3","52","m","0.95","3WSELTNVR334EL4MCE4KST4ETBRAT5","1341746","64854","2","0","2","2","0","0","2017-08-17 17:51:21"
"A15XX0WDRG29E7","dez_1b_fix_v3","42","f","0.46","39GAF6DQWR1NXPVBLQB6IAZWM20V1H","1805007","511733","-1","2","1","2","0","0","2017-08-17 17:54:56"
"A38QGJJOZANQ4B","dez_1b_fix_v3","33","m","0.78","3QRYMNZ7FYIBY4YBLI9PEZOESIPNT1","7081111","240272","2","1","2","2","0","0","2017-08-17 17:55:04"
"A7DTOMSCYFPZA","dez_1b_fix_v3","33","m","0.92","3S3AMIZX3U6LQB5NA20WTKCGQSSDCV","1510950","257277","0","1","2","2","0","0","2017-08-17 17:55:46"
"A33QIOA2EYW0LC","dez_1b_fix_v3","32","f","1.1","3V26SBZTBDF115LTUY91VAW4NSJZZA","1409087","151901","0","1","2","4","0","0","2017-08-17 17:56:41"
"A9GNNAGBWOFAM","dez_1b_fix_v3","26","m","0.83","3PJUZCGDJ6H7BI2THAFP52X79GO980","1459827","178354","0","1","2","2","0","0","2017-08-17 17:57:50"
"APO6KZZ79PO9Q","dez_1b_fix_v3","33","m","0.99","3I7DHKZYGN1XPAA4MY8E3E9RAOI5FM","1323857","99810","0","1","2","3","0","0","2017-08-17 17:59:09"
"A3GK9LWMSDH4P9","dez_1b_fix_v3","27","f","1.08","35DR22AR5DLBBHEL89Q7UOBE0XMX3E","1393264","143188","0","1","2","3","0","0","2017-08-17 17:59:16"
"A1RVMADIZE3BXK","dez_1b_fix_v3","33","f","1.16","3PM8NZGV8YH3IIKN6K237W4PAP0XQH","1624258","304751","3","1","2","3","0","0","2017-08-17 17:59:28"
"A34PK1C7TPHWG3","dez_1b_fix_v3","40","m","1.45","31N2WW6R9RRUBVN08FKLOHB7WSV3FY","1796494","364478","1","1","2","3","0","0","2017-08-17 18:00:53"
"A2VD133723IZR8","dez_1b_fix_v3","49","f","0.32","3EWIJTFFVO86OPO7UHIW41S0HFS0EE","1440750","111541","3","1","0","2","0","0","2017-08-17 18:06:55"
"A1Z3NTRGIUZ240","dez_1b_fix_v3","30","m","0.71","3PM8NZGV8YH3IIKN6K237W4PAP0QXA","1347527","274095","0","1","2","3","0","0","2017-08-17 18:08:49"
"A3D70ANCSMGX5F","dez_1b_fix_v3","18","m","0.88","3V26SBZTBDF115LTUY91VAW4NSJZZA","1137114","92879","0","1","2","1","0","0","2017-08-17 18:15:45"
"A2BNOEYZ3VRW2R","dez_1b_fix_v3","66","f","0.15","39LNWE0K4UXYKG29O7M7ENEZPX2IU7","1687873","339424","1","1","2","1","0","0","2017-08-17 18:19:31"
"APNTEGPF7QZQI","dez_1b_fix_v3","59","f","1.29","3FE7TXL1LIO2H2HQIVHAH6ATXGZQ2Z","2298796","1179117","0","1","2","3","0","0","2017-08-17 18:20:25"
"A1DJBDVXF6Z1KK","dez_1b_fix_v3","26","f","0.47","3TAYZSBPLL9EUIW3AZ6FC6PUF4KS2Q","1477514","38242","-1","0","3","2","1","1","2017-08-17 18:20:56"
"AZZDXA6TV6737","dez_1b_fix_v3","22","f","0.82","3L0KT67Y8EH4V3PA3KDALAQZUJLYSJ","1379071","198776","0","1","2","2","0","0","2017-08-17 18:21:15"
"A2D9M5ENZIUKPC
A2D9M5ENZIUKPC
A2D9M5ENZIUKPC
A2D9M5ENZIUKPC
A2D9M5ENZIUKPC","dez_1b_fix_v3","28","f","0.9","3XIQGXAUMC9TC0F8ALTX75NU5Z8X7J","1324941","181549","0","1","2","2","0","0","2017-08-17 18:21:27"
"A3PPDYVZ2LQZ1E
","dez_1b_fix_v3","32","f","0.16","3GNA64GUZE5UGZ0D0EJ8FDD5HQVQ55","1698729","322917","0","1","2","2","0","0","2017-08-17 18:21:33"
"A1ZKNQJO513B3W","dez_1b_fix_v3","30","m","0.79","3HWRJOOET536PY8J3J1GE7YJC7HESL","1203039","111276","0","1","2","2","1","0","2017-08-17 18:21:40"
"A1Y689M29Q274B","dez_1b_fix_v3","22","f","0","3KIBXJ1WD5VUD680SOVASX1NZF9KOD","1251405","176259","0","1","2","0","0","0","2017-08-17 18:22:43"
"A3AIX82WZQZB5A","dez_1b_fix_v3","46","m","0.6","3D4CH1LGEAUM4X8B08RDXFE5XZ79GM","1641720","98889","2","1","2","1","0","1","2017-08-17 18:29:06"
"A3MMOZDMBZ8K42
","dez_1b_fix_v3","40","f","0.76","3KJYX6QCM9CUS6BFBFHCMAVIGJ7JVG","1908855","217584","0","1","2","2","0","0","2017-08-17 18:30:27"
"A1MUEKEQQVROE7","dez_1b_fix_v3","23","m","5.23","3O7L7BFSHEQHVK5NY772A5SW39FEIT","1404819","263473","3","1","2","4","0","0","2017-08-17 18:31:20"
"A1UH396UOK0X9Z","dez_1b_fix_v3","49","f","0.25","36V4Q8R5ZK1SO6LJSD0UWFOR3LGQMQ","1825954","498610","0","1","2","2","0","0","2017-08-17 18:31:23"
"A2RTJ6BDY0DZVZ","dez_1b_fix_v3","52","f","1.12","3BF51CHDTVBI8ZF9KIQ2P4PD9VQH0H","1362948","223015","0","1","2","2","0","0","2017-08-17 18:31:27"
"A1NBHHH443OZPE","dez_1b_fix_v3","28","f","0.66","3H0W84IWBK3UOJ86OU1BOXTNQ5YERX","1578933","353333","0","1","2","2","0","0","2017-08-17 18:33:11"
"A2AMI7BVALOCJP","dez_1b_fix_v3","25","m","0.2","3Z3ZLGNNSIVR2KD9MVVF0GFL3U03QO","1192698","29295","0","1","3","3","0","1","2017-08-17 18:34:26"
"A20ALQT1HIVSAH","dez_1b_fix_v3","40","f","0.44","3NVC2EB65Q00BM4VD5C9D2IN23GY3L","2581743","335897","0","1","2","2","0","0","2017-08-17 18:34:43"
"A3FFZN4FO3Q789","dez_1b_fix_v3","29","m","0.37","3DH6GAKTYYQ1WFBOYC7IH3N2HYFZYJ","2328694","74480","2","0","3","2","0","1","2017-08-17 18:35:33"
"A1FQK51ECARQNK","dez_1b_fix_v3","38","f","1.08","3LKC68YZ3A4L862HH2EDG8VIMMGWOJ","1409167","220116","0","1","2","3","0","0","2017-08-17 18:39:14"
"A3B7TNVOISSZ2O","dez_1b_fix_v3","38","m","0.64","3TPWUS5F892KZH5ERX5ML811X81CW6","1348069","208084","0","1","2","1","0","0","2017-08-17 18:39:49"
"A04548021K19SQXHSP0XC","dez_1b_fix_v3","21","m","1.12","3PS7W85Z8Z3Q92UHK8QKWYTUNTF9TV","1240448","173992","0","1","3","3","0","0","2017-08-17 18:46:26"
