Action1,S2,Action2,Re,subject,round,rt2
2,3,2,-5,9967,54,1
2,3,2,-3,9967,55,1
2,3,2,-3,9967,56,1
2,3,2,-3,9967,57,1
2,3,2,-2,9967,58,1
1,2,2,-3,9967,59,1
1,3,2,5,9967,60,1
2,3,2,4,9967,61,1
2,3,2,2,9967,62,1
2,2,2,2,9967,63,0
1,3,1,2,9967,64,0
1,2,1,-3,9967,65,1
1,2,1,-2,9967,66,1
1,3,1,1,9967,67,1
1,3,1,2,9967,68,1
1,2,1,0,9967,69,1
1,2,2,2,9967,70,1
2,3,2,1,9967,71,1
2,2,2,-4,9967,72,0
1,2,2,-4,9967,73,1
1,3,1,4,9967,74,1
1,2,1,3,9967,75,1
1,2,2,4,9967,76,1
2,2,1,2,9967,77,0
2,3,1,4,9967,78,0
2,3,1,1,9967,79,0
2,3,1,4,9967,80,1
2,3,2,5,9967,81,0
2,2,2,4,9967,82,1
2,3,2,2,9967,83,0
2,3,2,3,9967,84,0
1,2,2,3,9967,85,1
1,2,1,5,9967,86,0
2,3,2,4,9967,87,0
2,3,2,4,9967,88,0
2,3,2,1,9967,89,0
2,2,2,5,9967,90,0
1,3,2,0,9967,91,0
2,3,2,-1,9967,92,1
2,3,2,-1,9967,93,1
1,2,2,3,9967,94,0
1,2,2,1,9967,95,0
2,3,2,2,9967,96,1
1,2,1,3,9967,97,0
2,3,2,1,9967,98,1
2,3,1,1,9967,99,1
1,3,1,3,9967,100,1
1,2,1,4,9967,101,1
1,2,1,4,9967,102,1
1,2,2,-4,9967,103,1
2,2,2,-3,9967,104,0
2,3,2,-1,9967,105,1
2,3,2,-3,9967,106,1
2,3,2,-5,9967,107,1
2,3,2,-3,9967,108,1
2,3,1,-4,9967,109,1
2,3,1,-3,9967,110,0
2,3,2,-2,9967,111,0
2,3,1,-1,9967,112,0
2,3,2,-2,9967,113,0
2,3,1,4,9967,114,0
2,3,1,2,9967,115,0
2,2,1,3,9967,116,0
2,3,1,2,9967,117,0
2,3,1,3,9967,118,0
2,2,1,2,9967,119,1
2,3,2,-3,9967,120,1
1,2,2,1,9967,121,0
1,2,1,4,9967,122,0
2,3,1,5,9967,123,0
1,3,1,4,9967,124,1
1,2,1,4,9967,125,1
1,2,1,-3,1800,1,1
1,2,2,3,1800,2,0
2,2,2,3,1800,3,1
1,2,1,-3,1800,4,0
2,3,2,3,1800,5,0
2,3,1,-1,1800,6,0
1,2,1,-3,1800,7,1
2,3,1,-4,1800,8,0
1,2,1,-4,1800,9,0
1,2,1,-2,1800,10,1
1,2,1,0,1800,11,0
2,2,2,2,1800,12,1
1,2,2,1,1800,13,1
1,3,1,-4,1800,14,0
2,3,2,0,1800,15,0
2,3,1,-2,1800,16,0
1,2,2,1,1800,17,0
2,2,1,-2,1800,18,1
1,2,1,-2,1800,19,0
2,3,2,2,1800,20,0
2,2,1,-3,1800,21,1
2,3,2,1,1800,22,0
2,3,1,4,1800,23,0
1,2,1,-5,1800,24,0
2,3,1,1,1800,25,1
1,2,2,2,1800,26,0
1,2,1,-4,1800,27,1
2,3,2,3,1800,28,0
1,2,2,0,1800,29,1
1,2,2,0,1800,30,0
1,3,2,-1,1800,31,0
2,3,1,-1,1800,32,1
2,2,2,-1,1800,33,1
1,3,2,-3,1800,34,0
1,2,1,1,1800,35,1
2,3,2,-4,1800,36,1
1,2,2,-2,1800,37,0
1,2,1,-1,1800,38,1
2,3,2,4,1800,39,1
2,3,1,0,1800,40,0
1,2,2,-5,1800,41,1
2,3,1,-1,1800,42,0
2,3,1,1,1800,43,0
2,3,2,-1,1800,44,1
2,3,1,0,1800,45,0
1,2,2,-1,1800,46,0
1,2,1,-1,1800,47,1
2,3,2,0,1800,48,0
2,3,2,-1,1800,49,0
2,2,2,-5,1800,50,0
2,3,2,-2,1800,51,0
1,3,2,-2,1800,52,0
2,3,1,5,1800,53,0
1,3,2,-5,1800,54,0
2,3,2,-4,1800,55,1
2,3,2,-4,1800,56,0
2,3,2,-3,1800,57,1
1,2,1,-2,1800,58,0
2,3,1,-1,1800,59,1
2,3,2,-1,1800,60,1
1,2,1,-4,1800,61,1
1,2,2,-4,1800,62,1
1,2,1,-2,1800,63,1
1,2,2,-2,1800,64,0
1,2,2,-1,1800,65,1
1,2,2,0,1800,66,1
2,2,2,-1,1800,67,0
1,2,1,0,1800,68,0
2,3,1,-4,1800,69,0
2,3,1,-4,1800,70,0
2,3,2,-4,1800,71,1
1,2,2,-5,1800,72,0
2,3,2,-3,1800,73,0
1,2,1,4,1800,74,1
2,3,1,3,1800,75,1
1,2,1,2,1800,76,0
1,2,2,-2,1800,77,0
2,3,1,-3,1800,78,0
1,2,2,3,1800,79,0
1,2,1,3,1800,80,0
2,3,2,-5,1800,81,0
2,3,1,-4,1800,82,0
2,2,1,2,1800,83,1
2,3,1,-2,1800,84,1
2,3,2,-3,1800,85,1
2,2,2,0,1800,86,0
1,2,2,1,1800,87,0
1,2,2,3,1800,88,0
2,3,1,3,1800,89,0
1,2,1,2,1800,90,1
1,3,1,4,1800,91,0
2,2,1,1,1800,92,0
1,2,2,0,1800,93,1
1,2,2,2,1800,94,0
1,2,2,4,1800,95,1
1,2,2,3,1800,96,1
1,2,1,-2,1800,97,0
1,2,2,-1,1800,98,0
1,2,1,-2,1800,99,0
1,3,2,-2,1800,100,1
1,3,1,1,1800,101,1
2,2,1,-3,1800,102,0
1,2,2,3,1800,103,1
2,3,2,-2,1800,104,0
2,3,1,4,1800,105,0
1,2,2,3,1800,106,0
2,3,1,2,1800,107,0
1,2,2,0,1800,108,0
2,3,2,3,1800,109,1
2,2,2,-2,1800,110,1
2,3,2,5,1800,111,0
1,2,1,-3,1800,112,0
1,2,2,-1,1800,113,1
2,3,2,3,1800,114,1
2,3,1,4,1800,115,1
2,3,1,2,1800,116,0
2,3,1,1,1800,117,1
1,2,2,-3,1800,118,1
2,3,1,3,1800,119,0
2,3,1,3,1800,120,0
2,3,2,0,1800,121,1
2,3,2,-2,1800,122,0
2,2,2,-2,1800,123,0
2,2,2,-2,1800,124,0
2,3,1,2,1800,125,1
2,2,1,-3,7318,1,0
1,2,1,-5,7318,2,0
2,3,2,-4,7318,3,0
2,3,2,-3,7318,4,1
1,2,1,1,7318,5,0
1,2,2,3,7318,6,0
1,2,2,2,7318,7,0
1,2,2,3,7318,8,1
2,3,1,1,7318,9,1
2,3,2,1,7318,10,0
2,2,2,3,7318,11,0
1,2,1,3,7318,12,0
1,2,1,5,7318,13,1
1,2,2,5,7318,14,0
2,3,1,-5,7318,15,0
2,3,2,-1,7318,16,0
1,3,1,-2,7318,17,0
2,3,2,2,7318,18,0
1,3,2,-1,7318,19,1
2,3,1,-2,7318,20,0
1,2,2,4,7318,21,1
1,2,2,4,7318,22,1
1,2,1,3,7318,23,0
2,3,2,2,7318,24,1
1,2,1,4,7318,25,1
1,3,1,2,7318,26,0
1,2,1,1,7318,27,1
1,2,2,4,7318,28,1
1,2,2,4,7318,29,0
1,2,2,3,7318,30,0
1,2,1,-3,7318,31,0
1,2,1,-4,7318,32,1
2,3,1,4,7318,33,0
2,3,2,2,7318,34,1
2,3,2,3,7318,35,1
2,3,1,4,7318,36,0
1,2,1,0,7318,37,0
1,2,2,-2,7318,38,1
2,3,2,1,7318,39,0
1,2,2,-4,7318,40,0
1,2,2,-3,7318,41,0
2,3,2,-4,7318,42,1
1,2,1,2,7318,43,0
2,3,2,-1,7318,44,0
2,3,1,4,7318,45,1
2,2,2,-3,7318,46,0
2,3,2,-1,7318,47,0
2,3,2,-1,7318,48,0
2,3,2,-1,7318,49,0
2,2,2,-3,7318,50,0
1,2,2,-4,7318,51,1
1,3,1,0,7318,52,0
1,2,2,-3,7318,53,0
1,2,2,-3,7318,54,0
2,3,1,-4,7318,55,1
2,3,1,-4,7318,56,0
2,3,2,2,7318,57,0
1,3,1,2,7318,58,0
2,3,2,-1,7318,59,0
1,3,2,-1,7318,60,0
1,2,1,3,7318,61,0
1,2,1,2,7318,62,1
2,3,1,-1,7318,63,0
2,3,1,-3,7318,64,0
2,3,1,-1,7318,65,0
1,3,1,0,7318,66,1
2,3,1,1,7318,67,0
2,3,1,0,7318,68,0
1,2,2,-2,7318,69,0
2,3,2,1,7318,70,0
1,2,2,1,7318,71,1
2,3,2,-4,7318,72,1
2,3,1,2,7318,73,0
2,3,1,1,7318,74,0
2,2,2,4,7318,75,0
2,3,2,0,7318,76,0
2,3,2,-2,7318,77,0
1,2,2,2,7318,78,1
1,2,2,1,7318,79,0
1,2,2,-3,7318,80,0
1,3,2,-2,7318,81,0
1,2,1,3,7318,82,0
1,2,2,-3,7318,83,1
2,3,1,4,7318,84,0
2,2,2,1,7318,85,0
2,3,2,-1,7318,86,1
1,2,1,1,7318,87,0
2,3,1,4,7318,88,1
1,3,1,4,7318,89,1
2,3,1,4,7318,90,1
1,2,1,2,7318,91,0
2,3,2,3,7318,92,0
2,3,2,1,7318,93,1
1,2,2,-3,7318,94,1
2,3,2,5,7318,95,0
2,3,2,2,7318,96,0
2,3,2,3,7318,97,0
1,2,1,4,7318,98,0
1,2,2,4,7318,99,0
1,2,1,3,7318,100,0
1,3,1,2,7318,101,1
2,3,1,1,7318,102,0
1,3,1,1,7318,103,0
1,2,2,-5,7318,104,0
1,2,2,-4,7318,105,0
1,3,2,0,7318,106,0
1,2,1,4,7318,107,0
2,3,2,2,7318,108,0
2,3,2,3,7318,109,1
1,2,2,-3,7318,110,1
1,2,1,4,7318,111,1
1,2,2,-2,7318,112,0
2,3,1,3,7318,113,0
2,2,2,1,7318,114,1
2,2,2,1,7318,115,0
2,3,1,5,7318,116,0
2,2,1,-3,7318,117,1
2,3,2,-3,7318,118,0
2,3,2,-5,7318,119,1
1,3,1,4,7318,120,0
1,3,1,3,7318,121,0
2,3,2,0,7318,122,0
1,3,1,4,7318,123,0
1,2,1,-2,7318,124,0
1,2,1,-1,7318,125,0
1,2,1,4,1467,1,0
1,2,1,4,1467,2,0
1,2,1,3,1467,3,1
1,2,1,1,1467,4,0
1,2,1,2,1467,5,1
1,2,1,2,1467,6,0
1,3,1,4,1467,7,0
2,3,1,4,1467,8,1
2,3,1,2,1467,9,1
1,2,1,-1,1467,10,0
2,3,1,4,1467,11,0
1,2,1,-4,1467,12,1
2,3,1,4,1467,13,0
1,2,1,-3,1467,14,0
1,2,1,-3,1467,15,0
2,3,1,-2,1467,16,1
1,3,2,4,1467,17,0
2,3,2,5,1467,18,1
2,3,2,5,1467,19,0
2,3,1,-1,1467,20,0
2,2,2,0,1467,21,0
2,3,2,3,1467,22,0
1,2,2,-2,1467,23,0
2,3,2,4,1467,24,1
2,3,2,5,1467,25,0
2,3,2,4,1467,26,0
2,2,2,-4,1467,27,1
2,3,2,5,1467,28,0
2,3,2,4,1467,29,1
2,3,1,-2,1467,30,1
2,3,2,3,1467,31,0
2,3,2,2,1467,32,0
2,3,2,4,1467,33,1
2,2,2,3,1467,34,0
1,3,2,0,1467,35,1
2,3,2,0,1467,36,1
2,3,2,2,1467,37,1
1,2,2,0,1467,38,1
2,3,2,0,1467,39,0
2,3,2,1,1467,40,1
2,3,2,4,1467,41,1
2,3,2,3,1467,42,0
2,3,2,0,1467,43,1
2,3,2,1,1467,44,0
1,2,2,3,1467,45,1
1,3,2,5,1467,46,1
2,3,2,3,1467,47,0
1,2,2,3,1467,48,1
1,2,2,0,1467,49,1
1,2,2,-4,1467,50,0
2,3,2,1,1467,51,1
2,3,1,-3,1467,52,0
1,2,1,-4,1467,53,1
2,2,1,-3,1467,54,1
2,3,2,2,1467,55,0
2,3,2,0,1467,56,1
2,2,2,-5,1467,57,1
1,2,2,-5,1467,58,0
2,3,2,5,1467,59,0
2,2,1,-2,1467,60,1
2,3,2,4,1467,61,1
1,2,1,-1,1467,62,1
2,3,2,4,1467,63,0
2,3,2,4,1467,64,1
2,3,2,2,1467,65,1
2,3,2,3,1467,66,1
2,3,2,4,1467,67,0
2,3,2,2,1467,68,1
2,3,2,2,1467,69,0
2,3,2,-2,1467,70,1
1,2,1,5,1467,71,0
1,3,2,-5,1467,72,1
1,2,1,3,1467,73,1
1,3,1,1,1467,74,0
1,2,1,4,1467,75,0
1,2,1,4,1467,76,0
1,2,1,3,1467,77,1
1,2,1,4,1467,78,0
1,2,1,4,1467,79,0
1,3,1,3,1467,80,0
1,2,1,4,1467,81,0
1,3,1,2,1467,82,0
1,2,1,-1,1467,83,1
2,3,1,3,1467,84,1
2,3,1,3,1467,85,0
2,3,1,4,1467,86,0
2,3,1,2,1467,87,1
2,3,1,2,1467,88,0
2,3,1,2,1467,89,1
1,2,1,1,1467,90,0
2,3,1,1,1467,91,0
2,3,1,3,1467,92,0
1,2,1,4,1467,93,0
2,3,1,5,1467,94,0
2,3,1,5,1467,95,0
2,3,1,5,1467,96,0
1,2,1,5,1467,97,1
2,3,1,3,1467,98,0
1,2,1,4,1467,99,0
1,2,1,3,1467,100,0
2,3,1,4,1467,101,1
2,2,1,2,1467,102,0
2,3,1,2,1467,103,0
2,3,1,3,1467,104,0
2,3,1,1,1467,105,0
1,2,1,-3,1467,106,0
2,3,1,0,1467,107,1
2,3,1,2,1467,108,0
2,2,2,-1,1467,109,1
2,3,1,5,1467,110,1
2,3,1,4,1467,111,1
2,2,1,-1,1467,112,1
2,3,1,3,1467,113,1
2,3,1,5,1467,114,0
2,3,1,4,1467,115,0
2,3,1,5,1467,116,0
1,2,1,2,1467,117,0
2,3,1,3,1467,118,0
2,3,1,4,1467,119,0
2,3,1,4,1467,120,0
2,3,1,3,1467,121,1
1,2,1,-1,1467,122,0
2,2,1,-1,1467,123,0
2,2,1,-2,1467,124,1
2,3,1,2,1467,125,0
2,2,2,2,8472,1,0
2,3,2,-2,8472,2,0
2,3,2,-5,8472,3,0
1,2,2,-1,8472,4,0
1,2,2,-2,8472,5,0
1,2,1,-3,8472,6,0
2,3,2,-4,8472,7,0
2,3,2,-3,8472,8,0
2,3,2,0,8472,9,0
2,3,2,1,8472,10,0
2,3,2,1,8472,11,1
1,2,1,3,8472,12,1
1,3,1,4,8472,13,1
1,2,1,2,8472,14,0
1,2,1,1,8472,15,0
1,2,1,5,8472,16,0
1,3,1,5,8472,17,0
2,3,2,5,8472,18,0
2,3,2,4,8472,19,0
2,2,2,1,8472,20,0
2,3,2,4,8472,21,1
2,2,2,0,8472,22,0
2,3,2,4,8472,23,1
2,2,2,-1,8472,24,1
2,3,2,4,8472,25,1
2,3,2,3,8472,26,1
2,2,2,1,8472,27,0
2,3,2,4,8472,28,0
2,3,2,4,8472,29,0
2,2,2,-2,8472,30,0
2,3,2,3,8472,31,0
2,3,2,3,8472,32,1
2,3,2,2,8472,33,1
2,2,2,-1,8472,34,0
2,3,2,1,8472,35,0
2,2,2,-5,8472,36,0
2,3,2,-2,8472,37,0
1,3,2,-4,8472,38,1
2,3,2,-5,8472,39,0
2,3,2,-5,8472,40,0
2,2,2,-2,8472,41,0
2,3,2,-2,8472,42,0
2,3,2,-3,8472,43,0
2,3,2,-3,8472,44,0
2,3,2,-4,8472,45,1
2,3,2,-4,8472,46,1
2,2,2,0,8472,47,1
2,3,2,-2,8472,48,1
1,3,2,-3,8472,49,1
2,3,2,-5,8472,50,0
2,3,2,-3,8472,51,0
1,2,1,-3,8472,52,1
1,3,2,0,8472,53,1
1,2,2,0,8472,54,1
1,2,1,0,8472,55,1
2,2,2,0,8472,56,0
2,2,2,2,8472,57,1
1,2,2,4,8472,58,1
1,3,1,-3,8472,59,1
1,2,1,-4,8472,60,1
1,2,1,-4,8472,61,1
1,2,1,-3,8472,62,1
1,2,2,0,8472,63,0
1,2,2,2,8472,64,0
1,3,2,-4,8472,65,0
1,2,2,4,8472,66,0
1,2,2,4,8472,67,0
1,2,2,3,8472,68,0
2,3,2,-4,8472,69,0
2,3,2,-3,8472,70,0
1,2,2,2,8472,71,0
1,3,2,-3,8472,72,0
1,2,2,0,8472,73,0
1,3,2,-2,8472,74,0
1,3,2,-3,8472,75,0
1,2,2,2,8472,76,1
2,2,1,4,8472,77,1
2,3,1,1,8472,78,1
1,2,1,4,8472,79,1
2,3,2,5,8472,80,0
2,3,2,5,8472,81,0
