Action1,S2,Action2,Re,subject,round,rt2
1,2,2,-3,260,59,0
1,3,1,-2,260,60,1
1,2,2,-2,260,61,1
2,2,2,-1,260,62,0
2,2,1,1,260,63,1
2,3,2,1,260,64,0
2,2,2,1,260,65,1
1,3,2,-3,260,66,0
2,3,2,-3,260,67,1
2,2,1,-1,260,68,1
1,2,2,2,260,69,0
2,3,1,2,260,70,0
1,2,1,-3,260,71,1
1,2,2,1,260,72,0
1,2,2,2,260,73,1
1,2,1,-3,260,74,0
1,2,2,4,260,75,1
1,2,2,2,260,76,0
1,2,2,5,260,77,0
1,3,2,4,260,78,1
2,2,1,-5,260,79,1
1,3,2,3,260,80,0
1,2,2,-3,260,81,1
2,3,1,-5,260,82,1
2,3,1,-3,260,83,0
1,2,2,-4,260,84,0
1,2,2,-3,260,85,1
2,3,2,-3,260,86,0
2,3,1,-2,260,87,1
2,3,2,3,260,88,0
1,2,1,3,260,89,1
2,2,2,-1,260,90,1
2,3,2,3,260,91,0
1,3,2,0,260,92,0
2,3,1,-3,260,93,0
2,3,2,-5,260,94,0
2,2,2,2,260,95,1
1,3,2,-5,260,96,1
1,2,2,4,260,97,0
1,2,1,4,260,98,1
1,2,2,3,260,99,1
2,3,2,-3,260,100,1
1,2,1,3,260,101,1
1,2,1,4,260,102,0
1,2,1,4,260,103,0
1,2,2,4,260,104,1
2,3,2,-3,260,105,0
1,2,2,4,260,106,0
1,2,2,5,260,107,1
1,2,2,2,260,108,0
1,2,2,3,260,109,1
2,3,2,1,260,110,1
1,2,2,0,260,111,0
1,3,1,2,260,112,0
1,2,1,4,260,113,1
2,3,1,1,260,114,0
2,3,1,2,260,115,0
1,2,2,-3,260,116,0
1,2,1,1,260,117,1
1,2,1,0,260,118,0
2,3,1,0,260,119,0
1,2,1,-4,260,120,0
2,3,2,-2,260,121,1
1,2,1,-4,260,122,0
1,2,2,0,260,123,0
1,2,1,-3,260,124,0
2,3,1,-1,260,125,1
1,2,2,-2,683,1,0
1,2,2,0,683,2,0
1,2,2,1,683,3,0
1,2,2,-2,683,4,0
1,2,2,0,683,5,0
2,3,2,2,683,6,0
2,3,2,-1,683,7,0
2,3,2,-4,683,8,0
2,3,2,-3,683,9,0
2,3,2,-1,683,10,0
2,3,2,-1,683,11,1
1,2,2,-3,683,12,0
1,3,2,3,683,13,0
1,2,2,-4,683,14,0
2,3,2,4,683,15,0
2,3,2,4,683,16,0
2,3,2,5,683,17,0
2,3,2,4,683,18,0
2,3,2,4,683,19,1
2,3,2,4,683,20,1
2,3,2,4,683,21,1
2,3,2,5,683,22,1
2,2,1,1,683,23,1
2,2,1,1,683,24,1
2,3,1,3,683,25,1
2,2,1,2,683,26,1
2,3,1,5,683,27,1
2,3,1,3,683,28,1
2,3,2,4,683,29,0
1,2,1,0,683,30,0
1,2,1,0,683,31,1
2,3,2,3,683,32,0
1,2,1,1,683,33,0
2,3,1,-4,683,34,1
1,2,1,-3,683,35,1
2,3,2,1,683,36,0
2,3,2,-1,683,37,0
2,3,2,-2,683,38,0
2,2,2,-1,683,39,0
2,3,2,0,683,40,0
2,3,2,1,683,41,1
2,3,2,2,683,42,0
2,3,2,0,683,43,1
2,3,2,-1,683,44,0
1,2,2,-2,683,45,1
2,3,2,-2,683,46,1
2,3,2,0,683,47,1
1,3,2,1,683,48,0
1,2,1,4,683,49,1
1,2,1,4,683,50,1
1,2,1,3,683,51,1
1,2,1,2,683,52,1
1,2,1,2,683,53,1
1,2,1,5,683,54,1
1,2,1,3,683,55,1
1,2,1,2,683,56,0
1,3,1,-5,683,57,1
1,2,1,4,683,58,1
1,2,1,3,683,59,1
1,3,1,-2,683,60,1
1,3,1,0,683,61,1
1,3,1,3,683,62,1
1,2,1,2,683,63,1
1,2,1,-2,683,64,1
2,3,2,-2,683,65,0
2,3,2,-1,683,66,0
2,3,2,0,683,67,0
2,3,2,-1,683,68,0
1,3,1,5,683,69,0
2,3,1,4,683,70,0
2,3,1,4,683,71,0
2,3,1,5,683,72,0
2,3,1,4,683,73,1
2,3,1,4,683,74,0
1,2,2,0,683,75,1
2,3,1,3,683,76,0
2,3,1,2,683,77,0
2,3,2,0,683,78,1
2,3,2,2,683,79,1
2,3,1,5,683,80,1
2,3,1,5,683,81,1
2,2,1,-4,683,82,1
2,3,1,5,683,83,0
2,3,1,4,683,84,0
2,2,1,-1,683,85,0
1,2,1,-2,683,86,1
2,2,1,0,683,87,0
2,2,1,0,683,88,0
2,3,1,2,683,89,0
2,3,1,2,683,90,0
2,3,1,2,683,91,0
2,2,1,1,683,92,0
2,3,2,-3,683,93,0
2,3,1,-1,683,94,0
1,3,1,-3,683,95,0
1,2,1,-2,683,96,0
2,3,2,0,683,97,0
1,2,2,-2,683,98,0
1,2,2,-2,683,99,0
1,3,2,3,683,100,0
2,2,2,2,683,101,0
1,2,2,1,683,102,1
1,2,2,2,683,103,1
1,2,2,3,683,104,1
1,2,1,-2,683,105,1
1,2,2,4,683,106,1
1,2,2,4,683,107,1
1,2,2,2,683,108,1
1,2,1,-3,683,109,1
1,3,2,0,683,110,1
1,2,2,2,683,111,1
1,2,2,-1,683,112,0
2,3,2,0,683,113,1
2,3,2,0,683,114,1
2,2,2,1,683,115,0
1,2,2,1,683,116,1
1,2,1,-2,683,117,1
1,2,1,-4,683,118,1
1,2,1,-3,683,119,1
1,2,1,-4,683,120,1
1,2,1,-2,683,121,1
1,2,2,0,683,122,1
1,2,2,3,683,123,1
1,2,2,4,683,124,1
1,3,2,-2,683,125,1
2,3,1,-1,178,1,1
1,2,2,5,178,2,0
2,3,1,4,178,3,0
1,2,2,5,178,4,0
1,2,2,2,178,5,1
1,2,2,1,178,6,1
1,2,2,-2,178,7,0
2,2,2,-2,178,8,0
2,3,1,-1,178,9,0
2,3,2,3,178,10,1
2,3,1,-1,178,11,1
2,2,2,-1,178,12,1
2,3,2,3,178,13,0
1,2,2,-2,178,14,1
2,2,2,-3,178,15,0
2,3,1,1,178,16,0
1,2,2,1,178,17,1
2,3,1,0,178,18,0
1,2,1,0,178,19,0
1,3,2,2,178,20,0
1,2,2,-2,178,21,1
1,2,2,-3,178,22,1
1,2,2,-3,178,23,1
2,2,2,-1,178,24,0
1,3,1,-4,178,25,1
2,3,2,0,178,26,0
1,2,2,5,178,27,0
2,3,1,-4,178,28,0
2,3,2,0,178,29,0
2,3,1,-2,178,30,1
1,2,2,1,178,31,0
2,2,2,1,178,32,1
1,2,1,2,178,33,0
1,2,1,4,178,34,0
1,3,2,2,178,35,0
1,2,1,4,178,36,0
2,2,1,5,178,37,0
1,2,2,1,178,38,0
1,3,2,5,178,39,0
1,2,1,4,178,40,0
2,3,1,4,178,41,0
2,3,2,-1,178,42,1
1,2,1,5,178,43,0
1,3,2,-1,178,44,0
1,2,1,3,178,45,0
1,2,1,2,178,46,1
2,3,1,1,178,47,1
1,2,1,2,178,48,1
2,2,1,5,178,49,0
2,3,1,2,178,50,0
2,2,2,2,178,51,0
2,2,1,1,178,52,0
1,2,1,2,178,53,1
2,2,2,5,178,54,1
2,3,1,4,178,55,0
1,3,2,-2,178,56,0
1,2,2,2,178,57,0
1,2,2,3,178,58,0
1,2,2,4,178,59,1
1,2,2,3,178,60,0
1,3,1,5,178,61,0
1,3,1,4,178,62,0
2,3,2,-3,178,63,0
2,3,2,-4,178,64,0
1,2,2,4,178,65,1
1,2,2,3,178,66,1
2,2,1,-4,178,67,0
1,3,1,4,178,68,0
1,2,1,-4,178,69,1
1,2,2,3,178,70,1
1,2,2,4,178,71,0
2,3,2,-3,178,72,0
1,2,2,3,178,73,1
2,3,1,4,178,74,1
2,3,1,2,178,75,1
2,2,2,1,178,76,1
1,2,1,-3,178,77,0
1,3,1,4,178,78,0
2,3,1,4,178,79,1
2,2,2,-5,178,80,0
2,3,1,2,178,81,1
2,2,2,-3,178,82,1
2,3,2,2,178,83,0
1,3,1,-2,178,84,1
2,3,1,-1,178,85,1
2,3,2,0,178,86,0
2,3,2,0,178,87,0
2,3,1,0,178,88,0
1,3,1,0,178,89,0
1,3,2,3,178,90,0
2,3,1,-1,178,91,0
1,3,1,-2,178,92,1
2,2,1,3,178,93,0
2,3,1,2,178,94,1
1,2,1,3,178,95,0
1,2,2,-4,178,96,1
1,3,1,3,178,97,1
2,2,2,-5,178,98,0
1,2,1,0,178,99,0
2,3,1,3,178,100,0
1,2,2,-2,178,101,0
1,2,2,-3,178,102,0
1,2,1,-4,178,103,1
1,3,2,-4,178,104,0
1,2,1,-5,178,105,0
1,2,1,-5,178,106,1
2,2,1,-5,178,107,0
2,3,1,2,178,108,0
1,2,2,-3,178,109,0
2,3,1,2,178,110,0
1,2,2,-3,178,111,0
1,2,2,-1,178,112,0
1,2,1,-2,178,113,0
2,3,1,3,178,114,1
2,2,2,-4,178,115,0
2,3,2,3,178,116,0
2,3,2,3,178,117,1
2,3,1,4,178,118,1
1,2,1,-2,178,119,1
2,3,1,3,178,120,1
2,2,2,-2,178,121,0
2,3,1,4,178,122,0
1,2,1,4,178,123,0
1,2,2,-1,178,124,0
2,2,2,1,178,125,0
1,2,1,-4,928,1,1
1,2,2,-1,928,2,0
1,2,2,0,928,3,0
1,2,2,4,928,4,0
1,2,2,-1,928,5,1
1,2,2,-1,928,6,0
2,3,2,3,928,7,1
1,2,2,0,928,8,0
1,2,2,-1,928,9,0
2,3,2,4,928,10,0
2,2,2,-4,928,11,0
1,2,1,0,928,12,1
2,3,2,-1,928,13,0
2,3,2,-1,928,14,0
2,3,2,-4,928,15,1
2,3,2,-5,928,16,0
1,2,1,4,928,17,1
1,3,1,0,928,18,1
1,2,1,1,928,19,0
2,2,1,4,928,20,0
1,3,1,1,928,21,1
1,2,1,2,928,22,1
1,2,1,2,928,23,0
2,3,1,-2,928,24,1
1,2,1,1,928,25,0
1,2,1,0,928,26,0
1,2,1,5,928,27,1
1,2,1,3,928,28,0
1,2,1,3,928,29,1
1,2,1,5,928,30,1
1,2,1,4,928,31,1
2,3,1,-5,928,32,1
1,2,1,4,928,33,1
1,2,1,0,928,34,1
1,2,1,-1,928,35,1
1,3,1,-2,928,36,1
1,2,2,-2,928,37,0
1,2,1,0,928,38,0
1,2,1,3,928,39,0
1,2,1,5,928,40,1
1,2,1,2,928,41,1
1,2,1,3,928,42,1
1,3,1,-5,928,43,1
1,2,1,4,928,44,0
1,2,1,4,928,45,1
1,2,1,3,928,46,0
1,3,1,1,928,47,0
1,2,1,3,928,48,1
1,3,1,-5,928,49,0
1,2,1,5,928,50,0
1,2,1,3,928,51,1
1,2,1,5,928,52,0
1,2,1,1,928,53,1
2,2,1,0,928,54,0
2,3,1,0,928,55,1
1,2,1,1,928,56,1
1,2,1,1,928,57,0
1,3,1,-3,928,58,0
1,2,2,-3,928,59,0
1,2,1,-2,928,60,0
1,2,2,-3,928,61,0
1,2,1,-4,928,62,0
2,3,2,3,928,63,1
2,3,2,4,928,64,1
2,3,2,2,928,65,1
2,3,2,4,928,66,1
2,3,2,4,928,67,1
2,3,2,4,928,68,1
2,3,2,4,928,69,0
2,3,2,4,928,70,1
2,3,2,2,928,71,0
2,3,2,-1,928,72,0
2,3,1,0,928,73,1
2,3,1,-1,928,74,1
2,3,1,-3,928,75,1
1,2,1,4,928,76,1
1,2,1,4,928,77,1
1,2,1,2,928,78,1
1,2,1,2,928,79,1
1,2,1,1,928,80,0
1,2,1,0,928,81,0
1,2,1,-1,928,82,0
2,2,1,-1,928,83,0
2,3,2,-1,928,84,0
2,3,2,-1,928,85,0
1,2,1,2,928,86,1
2,2,2,3,928,87,0
1,2,2,4,928,88,1
1,2,2,4,928,89,1
1,3,2,0,928,90,1
1,3,1,-4,928,91,0
2,3,2,-1,928,92,1
1,2,1,4,928,93,0
1,2,1,4,928,94,1
1,3,2,-4,928,95,0
1,2,2,3,928,96,0
1,3,1,4,928,97,0
1,2,1,-1,928,98,1
2,3,1,2,928,99,0
2,3,1,1,928,100,1
2,3,1,1,928,101,1
2,3,1,1,928,102,1
1,3,2,-3,928,103,0
2,3,1,-5,928,104,1
1,3,2,-2,928,105,0
1,2,2,5,928,106,0
1,2,2,4,928,107,0
1,2,2,3,928,108,1
1,3,2,-3,928,109,1
1,2,2,3,928,110,1
1,3,2,-4,928,111,0
1,2,2,0,928,112,0
1,2,2,1,928,113,0
1,2,1,3,928,114,0
1,2,2,-3,928,115,1
1,3,1,4,928,116,0
1,2,1,1,928,117,1
1,2,2,-4,928,118,0
2,2,1,0,928,119,0
1,2,1,3,928,120,0
2,3,1,2,928,121,0
1,2,1,-2,928,122,0
1,3,1,3,928,123,0
2,2,1,1,928,124,0
1,2,1,2,928,125,0
2,2,1,-4,813,1,1
2,3,1,3,813,2,1
2,3,1,3,813,3,1
2,2,1,0,813,4,0
1,2,1,-2,813,5,0
1,2,1,-4,813,6,0
1,2,1,-2,813,7,1
1,2,1,-4,813,8,1
2,3,1,5,813,9,1
2,3,1,3,813,10,1
2,2,1,-4,813,11,1
1,2,1,-2,813,12,0
1,2,2,-5,813,13,0
2,3,1,5,813,14,0
2,3,1,2,813,15,0
2,2,1,-4,813,16,0
1,3,1,-2,813,17,1
2,3,1,0,813,18,1
1,3,2,-1,813,19,0
1,2,2,4,813,20,0
1,2,2,5,813,21,0
1,3,2,-5,813,22,0
1,2,2,4,813,23,0
1,2,2,1,813,24,0
1,3,2,-2,813,25,0
1,2,2,2,813,26,0
1,2,2,1,813,27,1
1,2,2,4,813,28,1
1,2,2,4,813,29,1
2,2,2,5,813,30,1
2,3,1,-5,813,31,1
2,3,1,-5,813,32,1
2,3,2,-2,813,33,1
1,3,2,-2,813,34,0
1,2,2,-3,813,35,0
1,3,2,-4,813,36,0
1,2,1,-5,813,37,0
1,2,1,-4,813,38,0
1,2,2,0,813,39,0
2,2,1,-4,813,40,0
1,2,2,4,813,41,1
1,3,2,-5,813,42,1
2,3,2,-3,813,43,1
1,2,2,5,813,44,0
2,3,2,1,813,45,0
1,2,2,1,813,46,1
1,2,2,1,813,47,1
1,3,2,1,813,48,1
1,2,2,0,813,49,1
1,2,2,-1,813,50,1
2,2,2,-4,813,51,1
1,2,2,-5,813,52,1
1,2,1,1,813,53,0
1,2,1,1,813,54,0
1,2,1,-1,813,55,1
2,3,2,3,813,56,1
2,3,2,2,813,57,1
2,2,1,-1,813,58,1
2,2,1,0,813,59,1
2,3,2,3,813,60,1
1,2,1,2,813,61,1
1,2,1,-1,813,62,1
1,2,1,0,813,63,1
1,2,1,-1,813,64,1
1,2,1,-2,813,65,1
2,3,2,2,813,66,0
2,3,2,3,813,67,0
2,2,1,-4,813,68,0
2,2,1,-4,813,69,0
2,3,1,-1,813,70,0
2,3,1,-2,813,71,0
2,3,1,-4,813,72,0
2,3,1,-4,813,73,0
2,2,2,-3,813,74,0
2,3,2,1,813,75,0
2,3,2,1,813,76,0
2,3,2,4,813,77,0
2,2,2,1,813,78,0
1,2,2,1,813,79,0
1,3,1,1,813,80,0
2,3,2,1,813,81,0
2,3,2,3,813,82,0
1,2,2,2,813,83,1
2,3,2,4,813,84,1
2,3,2,2,813,85,1
2,2,2,-2,813,86,0
2,3,2,0,813,87,0
2,3,2,2,813,88,1
1,2,1,3,813,89,0
1,2,1,4,813,90,0
