"subject","version","age","sex","bonus","assignmentId","time_elapsed","reading_time","check1","check2","check3","belief1","belief2","belief3","stamp"
"A2DKVCJ3ZDJOQ","dez_1b_fix_v2","24","f","0.95","3EJPLAJKEMHZDV1ISTCQYC39IJWZ6J","1877989","108700","1","1","2","3","0","0","2017-08-16 17:57:50"
"AOKTAHY4F4J2B","dez_1b_fix_v2","26","m","0.91","3BC8WZX3V3XJXNDBA0LBN4S65QCRR3","1683318","312273","0","1","2","4","0","0","2017-08-16 18:01:10"
"A9YJYYOWOVCR1","dez_1b_fix_v2","34","m","0.45","32SVAV9L3FAZF46SXZYTAG0GZ88A3A","1751071","327950","0","1","2","2","0","0","2017-08-16 18:03:12"
"A16SAB417Y96G4","dez_1b_fix_v2","29","m","0.09","3ZSY5X72NXCG0ALVI847T9N1U3SROU","1199207","21640","3","1","3","2","0","0","2017-08-16 18:29:47"
"A20CZCJPRP54G9","dez_1b_fix_v2","40","m","0.66","3MD9PLUKKIF7KG7ARAY70NPVD9RZNZ","2157318","677304","0","1","2","1","0","0","2017-08-16 18:29:49"
"A1GKD3NG1NNHRP","dez_1b_fix_v2","57","f","0.1","3GGAI1SQEVZOU5B0NVZZCAZAZ1QCM8","1920423","190185","0","1","2","4","1","1","2017-08-16 18:30:10"
"A24Z8V5IV2VJ8F","dez_1b_fix_v2","35","f","0.06","37C0GNLMHF4WAUWM0BNT7KK6U1N6DS","1348904","50483","0","1","2","0","0","1","2017-08-16 18:36:36"
"AKWJ11TYOGBJ3","dez_1b_fix_v2","32","f","1.2","3A1PQ49WVHIIFO0RG1U2398NEI0H1E","1767191","179806","0","1","2","3","0","0","2017-08-16 18:38:38"
"A3O7X46E3REM7I","dez_1b_fix_v2","30","m","0.68","3H7Z272LX78NIC2JSOKQWXJSYGZPLJ","1755510","109524","0","1","2","2","0","0","2017-08-16 18:42:02"
"A1XDMS0KFSF5JW","dez_1b_fix_v2","37","m","0.73","3YZ8UPK3VTN77DG9WXQL3KG4CODUC4","2142952","619882","0","1","2","0","0","1","2017-08-16 18:45:22"
"ABL3H3O3BI8ZD","dez_1b_fix_v2","27","m","0.43","3QY7M81QH7NNS0G1B2E8HBFS9MOK74","2460319","115662","0","1","2","4","0","0","2017-08-16 18:48:25"
"A2Z70GL7HTFFQR","dez_1b_fix_v2","29","m","1.19","3FTF2T8WLRJI1JYBFDVVJI0TRI19WF","1644378","182748","0","1","2","4","0","0","2017-08-16 18:49:20"
"A1QP4NP83WGF17","dez_1b_fix_v2","22","f","0.2","3FDJT1UU74985W2IN9ZBJR1WIGTK5P","2312436","39815","2","0","2","1","0","1","2017-08-16 19:19:47"
"AIICJA0A5J8NF","dez_1b_fix_v2","22","f","1.15","3LYA37P8IQOAUCJROJQOMD1OSCFKBQ","1793529","357265","0","1","2","2","0","0","2017-08-16 19:45:15"
"A3HIRLDYDLBYDQ","dez_1b_fix_v2","55","f","0.82","3C8HJ7UOP7V12YMAF9J7N80V8JHZMZ","2258288","557818","0","1","2","0","0","0","2017-08-16 20:16:36"
"A331EA4IU21KXL","dez_1b_fix_v2","34","m","0.23","3ZSANO2JCF8YVC8FYULMWPJJO4KFSK","1258918","16767","0","1","3","1","0","0","2017-08-16 20:26:22"
"A1QG4WF9ZTZTK2","dez_1b_fix_v2","35","f","1.12","3RU7GD8VPOUAMPX9CXHR8JXNQA4PSU","1890547","409800","0","1","2","2","0","0","2017-08-16 20:54:58"
