"subject","version","rt1","key1","Action1","rt2","key2","Action2","Re","common","S2","score","practice","reverse_mapping_1","reverse_mapping_2","timeouts","vals","trial_index","time_elapsed","stamp","rews1a1","rews1a2","rews2a1","rews2a2"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","29","74","2","125","74","2","4","0","4","62","0","0","0","0","-5,-3,-4,2,4,4","77","0","2017-08-17 14:34:46","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","564","74","2","519","70","1","1","1","3","39","1","0","0","0","3,0,1,3,3,3","16","0","2017-08-17 14:34:50","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","63","74","2","118","74","2","4","1","3","66","0","0","0","0","-5,-4,-3,4,5,5","78","0","2017-08-17 14:34:50","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","178","74","2","134","74","2","3","0","4","69","0","0","0","0","-5,-3,-4,3,3,3","79","0","2017-08-17 14:34:54","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","832","74","2","479","74","2","5","1","3","44","1","0","0","0","0,1,5,5,4,4","17","0","2017-08-17 14:34:56","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","96","74","2","143","74","2","1","1","3","70","0","0","0","0","-2,-4,-2,1,4,4","80","0","2017-08-17 14:34:58","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","492","74","2","416","74","2","5","1","3","49","1","0","0","0","2,2,4,5,3,3","18","0","2017-08-17 14:35:02","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","104","74","2","121","74","2","1","1","3","71","0","0","0","0","-2,-5,-4,1,2,2","81","0","2017-08-17 14:35:02","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","132","70","1","66","70","1","-3","1","2","68","0","0","0","0","-3,-4,-5,3,1,1","82","0","2017-08-17 14:35:06","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","392","74","2","528","74","2","1","1","3","50","1","0","0","0","0,1,3,1,4,4","19","0","2017-08-17 14:35:07","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","75","74","2","70","74","2","4","1","3","72","0","0","0","0","-5,-3,-5,4,2,2","83","0","2017-08-17 14:35:10","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","587","74","2","1020","70","1","3","0","4","53","1","0","0","0","1,-1,4,2,3,3","20","0","2017-08-17 14:35:14","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","219","74","2","123","74","2","5","1","3","77","0","0","0","0","-5,-5,-3,5,3,3","84","0","2017-08-17 14:35:15","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","150","74","2","122","74","2","5","1","3","82","0","0","0","0","-5,-3,-2,5,3,3","85","0","2017-08-17 14:35:19","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","860","74","2","281","74","2","1","1","3","54","1","0","0","0","0,1,3,1,4,4","21","0","2017-08-17 14:35:19","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","170","74","2","164","74","2","1","0","4","83","0","0","0","0","-4,-2,-1,4,1,1","86","0","2017-08-17 14:35:23","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","375","70","1","718","74","2","0","1","2","54","1","0","0","0","0,0,3,3,2,2","22","0","2017-08-17 14:35:25","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","95","74","2","182","74","2","-2","0","4","81","0","0","0","0","-3,-4,-2,4,-2,-2","87","0","2017-08-17 14:35:27","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","403","70","1","285","70","1","3","1","2","57","1","0","0","0","3,3,4,3,1,1","23","0","2017-08-17 14:35:31","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","22","74","2","193","74","2","3","1","3","84","0","0","0","0","-2,-4,-4,3,-5,-5","88","0","2017-08-17 14:35:31","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","158","74","2","159","74","2","5","1","3","89","0","0","0","0","-3,-4,-4,5,-4,-4","89","0","2017-08-17 14:35:35","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","399","70","1","277","70","1","1","1","2","58","1","0","0","0","1,2,0,5,1,1","24","0","2017-08-17 14:35:36","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","68","74","2","143","74","2","3","1","3","92","0","0","0","0","-5,-3,-5,3,-5,-5","90","0","2017-08-17 14:35:40","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","327","74","2","671","70","1","2","1","3","60","1","0","0","0","2,1,2,4,3,3","25","0","2017-08-17 14:35:42","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","221","74","2","17","74","2","0","1","3","92","0","0","0","0","-4,-2,-5,0,-3,-3","91","0","2017-08-17 14:35:44","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","705","74","2","450","70","1","1","1","3","61","1","0","0","0","-1,-1,1,5,3,3","26","0","2017-08-17 14:35:48","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","161","74","2","157","74","2","1","0","4","93","0","0","0","0","-3,-1,-3,-5,1,1","92","0","2017-08-17 14:35:48","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","98","74","2","195","74","2","-3","1","3","90","0","0","0","0","-3,0,-4,-3,1,1","93","0","2017-08-17 14:35:52","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","520","74","2","284","74","2","5","1","3","66","1","0","0","0","0,1,2,5,4,4","27","0","2017-08-17 14:35:53","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","471","74","2","388","74","2","5","1","3","71","1","0","0","0","0,0,3,5,3,3","28","0","2017-08-17 14:35:59","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","474","74","2","503","74","2","4","1","3","75","1","0","0","0","0,0,0,4,2,2","29","0","2017-08-17 14:36:04","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","95","70","1","439","70","1","-2","1","2","88","0","0","0","3","-2,4,-4,-2,1,1","94","0","2017-08-17 14:36:07","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","312","74","2","352","74","2","2","0","4","77","1","0","0","0","-3,-2,4,0,2,2","30","0","2017-08-17 14:36:10","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","118","70","1","111","74","2","3","0","4","91","0","0","0","0","1,4,-3,-2,3,3","95","0","2017-08-17 14:36:11","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","458","74","2","249","74","2","1","1","3","78","1","0","0","0","-4,-4,4,1,2,2","31","0","2017-08-17 14:36:15","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","211","70","1","73","74","2","4","1","2","95","0","0","0","0","-1,4,-3,-4,4,4","96","0","2017-08-17 14:36:16","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","1","70","1","140","74","2","5","0","4","100","0","0","0","0","1,5,-2,-4,5,5","97","0","2017-08-17 14:36:20","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","343","70","1","383","70","1","-4","1","2","74","1","0","0","0","-4,-2,4,1,-1,-1","32","0","2017-08-17 14:36:21","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","65","70","1","219","74","2","4","1","2","104","0","0","0","0","1,4,-1,-4,4,4","98","0","2017-08-17 14:36:24","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","445","74","2","303","74","2","-1","0","4","73","1","0","0","0","-4,-3,2,2,-1,-1","33","0","2017-08-17 14:36:26","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","133","70","1","192","74","2","4","1","2","108","0","0","0","0","3,4,-1,-3,5,5","99","0","2017-08-17 14:36:28","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","418","74","2","501","74","2","3","1","3","76","1","0","0","0","-3,-4,4,3,-1,-1","34","0","2017-08-17 14:36:32","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","238","70","1","245","74","2","5","0","4","113","0","0","0","0","1,4,-1,-5,5,5","100","0","2017-08-17 14:36:32","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","69","70","1","81","74","2","4","1","2","117","0","0","0","0","0,4,1,-4,3,3","101","0","2017-08-17 14:36:36","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","472","74","2","389","74","2","3","1","3","79","1","0","0","0","-4,-3,4,3,-3,-3","35","0","2017-08-17 14:36:37","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","37","70","1","576","74","2","5","1","2","122","0","0","0","0","-2,5,2,-2,4,4","102","0","2017-08-17 14:36:41","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","430","74","2","312","74","2","4","1","3","83","1","0","0","0","-2,-2,4,4,-4,-4","36","0","2017-08-17 14:36:43","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","39","70","1","565","74","2","2","0","4","124","0","0","0","0","0,4,3,-4,2,2","103","0","2017-08-17 14:36:45","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","568","74","2","390","74","2","3","1","3","86","1","0","0","0","-2,-2,4,3,-3,-3","37","0","2017-08-17 14:36:48","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","550","70","1","249","74","2","1","0","4","125","0","0","0","0","0,3,2,-4,1,1","104","0","2017-08-17 14:36:50","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","170","70","1","301","74","2","3","1","2","128","0","0","0","0","1,3,3,-4,2,2","105","0","2017-08-17 14:36:54","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","1200","74","2","391","74","2","2","1","3","88","1","0","0","0","-3,0,5,2,-4,-4","38","0","2017-08-17 14:36:55","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","264","70","1","224","74","2","3","1","2","131","0","0","0","0","-1,3,4,-4,4,4","106","0","2017-08-17 14:36:59","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","508","74","2","587","74","2","1","1","3","89","1","0","0","0","-2,-2,5,1,-4,-4","39","0","2017-08-17 14:37:01","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","402","70","1","479","74","2","3","1","2","134","0","0","0","0","-2,3,4,0,3,3","107","0","2017-08-17 14:37:03","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","153","70","1","212","74","2","4","1","2","138","0","0","0","0","-2,4,0,-1,3,3","108","0","2017-08-17 14:37:08","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","153","70","1","198","74","2","0","1","2","138","0","0","0","0","-3,0,-3,-1,5,5","109","0","2017-08-17 14:37:12","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","414","70","1","214","74","2","-1","1","2","137","0","0","0","0","-1,-1,0,-3,4,4","110","0","2017-08-17 14:37:16","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","257","70","1","486","70","1","-1","1","2","136","0","0","0","0","-1,1,-1,-5,4,4","111","0","2017-08-17 14:37:21","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","192","74","2","202","70","1","-1","1","3","135","0","0","0","0","0,4,-1,-3,3,3","112","0","2017-08-17 14:37:25","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","77","74","2","134","74","2","-4","1","3","131","0","0","0","0","-2,3,1,-4,5,5","113","0","2017-08-17 14:37:29","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","77","74","2","362","70","1","4","0","4","135","0","0","0","0","-5,4,1,-3,4,4","114","0","2017-08-17 14:37:34","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","1","74","2","133","70","1","5","0","4","140","0","0","0","0","-3,2,2,-2,5,5","115","0","2017-08-17 14:37:38","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","560","74","2","229","70","1","-1","1","3","139","0","0","0","0","-2,1,-1,-1,4,4","116","0","2017-08-17 14:37:42","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","38","74","2","201","70","1","0","1","3","139","0","0","0","0","-4,3,0,0,2,2","117","0","2017-08-17 14:37:46","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","691","70","1","222","70","1","4","0","4","143","0","0","0","0","-4,3,0,-2,4,4","118","0","2017-08-17 14:37:51","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","143","70","1","216","70","1","-4","1","2","139","0","0","0","0","-4,0,1,-4,5,5","119","0","2017-08-17 14:37:55","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","420","70","1","271","74","2","4","1","2","143","0","0","0","0","-3,4,0,-2,2,2","120","0","2017-08-17 14:38:00","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","1147","70","1","544","70","1","1","1","2","21","0","0","0","0","1,-3,0,-2,1,1","0","0","2017-08-17 14:38:03","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","438","70","1","92","74","2","4","1","2","147","0","0","0","0","-3,4,-2,-2,2,2","121","0","2017-08-17 14:38:04","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","471","70","1","457","74","2","2","0","4","23","0","0","0","0","2,-5,0,0,2,2","1","0","2017-08-17 14:38:08","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","69","70","1","306","74","2","2","0","4","149","0","0","0","0","1,4,-2,-4,2,2","122","0","2017-08-17 14:38:09","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","396","70","1","415","74","2","-4","1","2","19","0","0","0","0","1,-4,0,1,1,1","2","0","2017-08-17 14:38:13","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","87","70","1","242","74","2","3","1","2","152","0","0","0","0","0,3,-2,0,4,4","123","0","2017-08-17 14:38:13","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","136","70","1","188","74","2","0","1","2","152","0","0","0","0","1,0,-1,-2,3,3","124","0","2017-08-17 14:38:17","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","850","74","2","516","70","1","-1","1","3","18","0","0","0","0","5,-4,-1,0,3,3","3","0","2017-08-17 14:38:18","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","80","70","1","169","74","2","2","1","2","154","0","0","0","0","3,2,3,-3,5,5","125","0","2017-08-17 14:38:21","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","443","74","2","403","74","2","1","1","3","19","0","0","0","0","1,-2,-2,1,3,3","4","0","2017-08-17 14:38:22","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","2","70","1","168","74","2","4","1","2","158","0","0","0","0","-2,4,5,-1,5,5","126","0","2017-08-17 14:38:25","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","531","74","2","443","74","2","2","1","3","21","0","0","0","0","0,-2,0,2,4,4","5","0","2017-08-17 14:38:27","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","79","70","1","234","74","2","3","1","2","161","0","0","0","0","0,3,4,-1,4,4","127","0","2017-08-17 14:38:29","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","387","74","2","699","74","2","4","0","4","25","0","0","0","0","-1,-4,0,2,4,4","6","0","2017-08-17 14:38:32","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","44","70","1","224","74","2","3","1","2","164","0","0","0","0","-3,3,2,-2,4,4","128","0","2017-08-17 14:38:33","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","401","74","2","633","74","2","3","0","4","28","0","0","0","0","-2,-4,0,3,3,3","7","0","2017-08-17 14:38:37","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","33","70","1","253","74","2","2","1","2","166","0","0","0","0","-2,2,1,-2,3,3","129","0","2017-08-17 14:38:38","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","200","70","1","251","74","2","0","1","2","166","0","0","0","0","-2,0,3,-3,5,5","130","0","2017-08-17 14:38:42","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","486","74","2","525","74","2","4","0","4","32","0","0","0","0","-2,-2,4,3,4,4","8","0","2017-08-17 14:38:42","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","487","70","1","182","74","2","-3","1","2","163","0","0","0","0","0,-3,2,-2,4,4","131","0","2017-08-17 14:38:46","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","353","74","2","441","74","2","4","1","3","36","0","0","0","0","-3,-3,3,4,2,2","9","0","2017-08-17 14:38:47","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","229","74","2","102","74","2","0","1","3","163","0","0","0","0","-1,-2,2,0,3,3","132","0","2017-08-17 14:38:51","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","399","74","2","364","74","2","3","1","3","39","0","0","0","0","-4,-4,3,3,5,5","10","0","2017-08-17 14:38:51","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","194","74","2","37","74","2","4","0","4","167","0","0","0","0","-2,-2,-3,-1,4,4","133","0","2017-08-17 14:38:55","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","349","74","2","471","74","2","0","1","3","39","0","0","0","0","-4,-5,4,0,5,5","11","0","2017-08-17 14:38:56","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","143","74","2","240","74","2","-1","1","3","166","0","0","0","0","1,-3,-1,-1,3,3","134","0","2017-08-17 14:38:59","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","613","70","1","428","70","1","-5","1","2","34","0","0","0","0","-5,-4,3,0,4,4","12","0","2017-08-17 14:39:01","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","186","74","2","444","74","2","4","0","4","170","0","0","0","0","2,-1,0,1,4,4","135","0","2017-08-17 14:39:03","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","556","70","1","351","74","2","-4","1","2","30","0","0","0","0","-4,-4,4,3,3,3","13","0","2017-08-17 14:39:06","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","229","74","2","734","74","2","4","1","3","174","0","0","0","0","5,1,2,4,2,2","136","0","2017-08-17 14:39:08","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","396","74","2","659","70","1","2","1","3","32","0","0","0","0","-4,-4,2,2,4,4","14","0","2017-08-17 14:39:11","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","625","74","2","632","70","1","0","1","3","32","0","0","0","0","-4,-4,0,-1,3,3","15","0","2017-08-17 14:39:16","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","871","74","2","264","74","2","5","1","3","179","0","0","0","1","4,-3,0,5,-1,-1","137","0","2017-08-17 14:39:17","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","411","74","2","673","74","2","1","0","4","33","0","0","0","0","-4,-4,1,1,1,1","16","0","2017-08-17 14:39:21","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","87","74","2","121","74","2","4","1","3","183","0","0","0","0","5,-4,-1,4,-1,-1","138","0","2017-08-17 14:39:21","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","64","74","2","179","74","2","4","1","3","187","0","0","0","0","4,-4,-2,4,-1,-1","139","0","2017-08-17 14:39:25","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","353","74","2","327","74","2","0","1","3","33","0","0","0","0","-4,-5,0,0,1,1","17","0","2017-08-17 14:39:25","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","37","74","2","197","74","2","4","1","3","191","0","0","0","0","4,-2,-3,4,1,1","140","0","2017-08-17 14:39:29","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","376","74","2","792","70","1","2","0","4","35","0","0","0","0","-1,-2,1,-2,2,2","18","0","2017-08-17 14:39:30","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","201","74","2","206","74","2","4","1","3","195","0","0","0","0","2,-1,-1,4,3,3","141","0","2017-08-17 14:39:33","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","474","74","2","506","70","1","-2","1","3","33","0","0","0","0","1,-1,-2,1,3,3","19","0","2017-08-17 14:39:35","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","277","74","2","40","74","2","4","1","3","199","0","0","0","0","3,1,0,4,2,2","142","0","2017-08-17 14:39:38","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","369","70","1","599","70","1","2","1","2","35","0","0","0","0","2,-3,-4,4,1,1","20","0","2017-08-17 14:39:40","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","90","74","2","138","74","2","3","0","4","202","0","0","0","0","0,0,4,4,3,3","143","0","2017-08-17 14:39:42","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","357","70","1","573","74","2","-1","1","2","34","0","0","0","0","3,-1,-3,4,1,1","21","0","2017-08-17 14:39:45","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","98","74","2","150","74","2","4","1","3","206","0","0","0","0","-2,0,1,4,5,5","144","0","2017-08-17 14:39:46","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","356","70","1","282","70","1","2","0","4","36","0","0","0","0","2,0,-4,4,2,2","22","0","2017-08-17 14:39:49","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","161","74","2","140","74","2","4","1","3","210","0","0","0","0","-3,1,-1,4,1,1","145","0","2017-08-17 14:39:50","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","4","74","2","13","74","2","4","0","4","214","0","0","0","0","-1,2,3,4,4,4","146","0","2017-08-17 14:39:54","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","432","70","1","417","70","1","-1","0","4","35","0","0","0","0","1,0,-1,5,-1,-1","23","0","2017-08-17 14:39:54","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","7","74","2","197","74","2","3","1","3","217","0","0","0","0","-3,5,0,3,5,5","147","0","2017-08-17 14:39:58","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","386","70","1","617","70","1","1","0","4","36","0","0","0","0","3,-2,-4,3,1,1","24","0","2017-08-17 14:39:59","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","89","74","2","182","74","2","4","0","4","221","0","0","0","0","-1,3,2,2,4,4","148","0","2017-08-17 14:40:02","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","460","70","1","597","70","1","5","1","2","41","0","0","0","0","5,-4,-4,5,1,1","25","0","2017-08-17 14:40:04","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","169","74","2","216","74","2","1","1","3","222","0","0","0","0","-5,1,4,1,4,4","149","0","2017-08-17 14:40:06","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","390","70","1","282","70","1","4","1","2","45","0","0","0","0","4,-1,-4,3,-1,-1","26","0","2017-08-17 14:40:08","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","56","74","2","211","74","2","2","1","3","224","0","0","0","0","-2,-1,5,2,3,3","150","0","2017-08-17 14:40:10","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","430","70","1","316","70","1","4","1","2","49","0","0","0","0","4,3,-4,2,-2,-2","27","0","2017-08-17 14:40:13","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","152","74","2","5","74","2","3","0","4","227","0","0","0","0","-1,0,2,3,3,3","151","0","2017-08-17 14:40:14","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","489","70","1","331","70","1","4","1","2","53","0","0","0","0","4,4,-3,5,-1,-1","28","0","2017-08-17 14:40:18","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","144","74","2","8","74","2","2","0","4","229","0","0","0","0","-4,-1,2,2,2,2","152","0","2017-08-17 14:40:18","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","37","74","2","33","74","2","1","1","3","230","0","0","0","0","-1,-2,3,1,1,1","153","0","2017-08-17 14:40:22","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","471","70","1","417","70","1","4","1","2","57","0","0","0","0","4,4,-2,4,-3,-3","29","0","2017-08-17 14:40:22","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","173","74","2","7","74","2","2","1","3","232","0","0","0","0","-3,-1,3,2,2,2","154","0","2017-08-17 14:40:26","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","581","70","1","535","70","1","3","1","2","60","0","0","0","0","3,3,-3,5,-4,-4","30","0","2017-08-17 14:40:27","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","63","74","2","29","74","2","0","1","3","232","0","0","0","0","-5,-3,2,0,2,2","155","0","2017-08-17 14:40:30","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","1121","70","1","611","70","1","3","1","2","63","0","0","0","0","3,2,-3,4,-5,-5","31","0","2017-08-17 14:40:33","0","0","0","0"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","126","74","2","175","74","2","1","1","3","233","0","0","0","0","-4,-4,0,1,1,1","156","0","2017-08-17 14:40:34","0","0","0","0"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","313","70","1","824","70","1","-3","0","4","60","0","0","0","0","4,3,-2,2,-3,-3","32","0","2017-08-17 14:40:38","0","0","0","0"
