Action1,S2,Action2,Re,subject,round
2,3,1,0,308,143
2,3,1,2,308,144
2,3,1,1,308,145
2,3,1,-1,308,146
2,3,1,-2,308,147
2,3,1,-1,308,148
2,4,1,-2,308,149
2,3,1,-2,308,150
2,4,1,-2,308,151
1,4,1,-1,308,152
1,2,1,4,308,153
1,2,1,3,308,154
1,2,1,0,308,155
1,4,1,3,308,156
1,2,1,4,308,157
1,4,1,4,308,158
1,2,1,2,308,159
1,2,1,-1,308,160
1,2,1,-4,308,161
1,4,1,4,308,162
1,2,1,0,308,163
2,3,1,5,308,164
2,4,1,5,308,165
2,4,1,4,308,166
1,2,1,1,308,167
1,2,1,3,308,168
1,2,1,3,308,169
1,4,1,2,308,170
1,2,1,2,308,171
2,3,1,3,308,172
1,2,1,3,308,173
1,2,1,1,308,174
1,2,1,1,308,175
1,2,2,5,637,1
1,2,2,4,637,2
1,2,2,4,637,3
2,4,1,-2,637,4
1,2,2,1,637,5
1,2,1,4,637,6
1,2,1,3,637,7
2,3,1,-1,637,8
2,3,1,-1,637,9
1,4,2,2,637,10
1,2,1,1,637,11
2,4,2,-2,637,12
2,3,2,2,637,13
1,2,2,-3,637,14
2,3,1,3,637,15
2,3,2,3,637,16
1,2,1,-2,637,17
1,4,1,-1,637,18
2,3,1,-1,637,19
1,2,1,4,637,20
2,3,2,4,637,21
2,3,2,5,637,22
2,3,1,4,637,23
2,3,2,3,637,24
1,2,1,4,637,25
2,4,1,3,637,26
2,3,1,4,637,27
2,4,2,3,637,28
1,2,1,1,637,29
2,3,2,-4,637,30
2,3,1,5,637,31
2,4,1,2,637,32
2,3,1,5,637,33
2,3,1,5,637,34
1,2,1,5,637,35
2,3,1,3,637,36
1,4,2,-3,637,37
1,2,1,-1,637,38
2,3,1,3,637,39
2,3,1,-1,637,40
2,4,1,1,637,41
2,3,1,-2,637,42
1,2,1,-2,637,43
1,4,1,-1,637,44
2,3,1,-4,637,45
2,4,1,-2,637,46
1,2,1,-2,637,47
2,4,2,-3,637,48
2,3,2,-3,637,49
1,2,1,0,637,50
1,2,1,2,637,51
1,2,1,1,637,52
1,2,1,2,637,53
1,4,1,-1,637,54
1,2,1,1,637,55
1,4,1,3,637,56
1,4,1,5,637,57
1,2,1,1,637,58
1,2,1,2,637,59
1,2,1,-1,637,60
2,3,1,0,637,61
2,3,1,0,637,62
1,4,1,-2,637,63
2,3,2,0,637,64
2,3,2,-2,637,65
2,3,1,-4,637,66
2,3,1,-3,637,67
1,4,1,-4,637,68
1,2,1,-3,637,69
2,3,1,-4,637,70
1,2,1,2,637,71
1,2,1,2,637,72
1,2,1,4,637,73
1,2,2,-1,637,74
1,2,1,3,637,75
1,4,1,-3,637,76
1,2,2,-4,637,77
1,4,2,4,637,78
1,2,1,4,637,79
1,2,1,3,637,80
1,2,1,4,637,81
1,2,1,3,637,82
1,2,1,4,637,83
1,2,1,4,637,84
1,2,1,2,637,85
1,2,1,5,637,86
1,2,1,5,637,87
1,2,1,5,637,88
1,2,1,5,637,89
1,2,1,3,637,90
1,2,1,4,637,91
1,4,2,1,637,92
1,2,1,2,637,93
1,2,1,5,637,94
1,4,2,-2,637,95
1,2,1,3,637,96
1,2,1,2,637,97
1,2,1,4,637,98
1,2,1,4,637,99
1,2,1,2,637,100
1,2,1,0,637,101
1,2,1,0,637,102
1,2,1,0,637,103
1,4,1,4,637,104
1,2,1,-1,637,105
2,3,2,-4,637,106
1,4,1,2,637,107
1,2,1,0,637,108
1,2,1,0,637,109
1,4,1,2,637,110
1,2,1,0,637,111
1,2,1,1,637,112
1,2,1,1,637,113
1,2,1,0,637,114
1,2,1,0,637,115
1,4,1,3,637,116
1,2,1,1,637,117
1,2,1,2,637,118
1,4,1,1,637,119
1,4,1,3,637,120
1,4,1,5,637,121
1,2,1,5,637,122
1,4,1,3,637,123
1,2,1,5,637,124
1,2,1,4,637,125
1,2,1,3,637,126
1,4,1,-4,637,127
1,2,1,3,637,128
1,4,2,-2,637,129
1,2,1,2,637,130
1,2,1,4,637,131
1,2,1,4,637,132
1,2,1,5,637,133
1,2,1,2,637,134
1,2,1,4,637,135
1,4,1,-1,637,136
1,2,1,3,637,137
1,4,1,1,637,138
1,2,1,3,637,139
1,4,1,1,637,140
1,2,1,2,637,141
1,4,1,3,637,142
1,2,1,4,637,143
1,2,1,1,637,144
1,4,1,3,637,145
1,2,1,2,637,146
1,2,1,2,637,147
1,4,1,5,637,148
1,4,1,3,637,149
1,2,1,3,637,150
1,2,1,4,637,151
1,4,1,4,637,152
1,2,1,3,637,153
1,4,1,1,637,154
1,2,1,3,637,155
1,2,1,1,637,156
1,2,2,-4,637,157
1,2,1,-1,637,158
1,2,1,2,637,159
1,2,1,3,637,160
1,2,1,2,637,161
1,2,1,0,637,162
1,2,1,2,637,163
1,2,1,0,637,164
1,2,1,-1,637,165
2,3,2,0,637,166
2,3,2,0,637,167
1,4,1,-3,637,168
1,2,1,-4,637,169
2,3,2,4,637,170
2,3,2,4,637,171
2,3,2,3,637,172
2,3,2,5,637,173
2,3,2,5,637,174
2,3,2,3,637,175
2,3,1,3,632,1
1,2,1,4,632,2
1,2,1,3,632,3
1,2,1,4,632,4
1,2,1,3,632,5
1,2,1,2,632,6
1,2,1,2,632,7
2,3,1,0,632,8
2,3,1,2,632,9
1,2,1,1,632,10
2,3,1,1,632,11
2,3,1,0,632,12
2,4,2,-1,632,13
2,3,2,-2,632,14
1,2,2,-4,632,15
2,3,1,0,632,16
1,2,1,1,632,17
2,3,1,1,632,18
2,3,1,4,632,19
2,3,1,4,632,20
1,2,1,1,632,21
2,3,1,3,632,22
2,3,1,4,632,23
2,4,1,3,632,24
2,3,1,1,632,25
1,2,1,0,632,26
1,2,1,-3,632,27
2,4,1,2,632,28
2,3,1,5,632,29
2,3,1,2,632,30
2,3,1,2,632,31
2,3,1,4,632,32
2,4,1,2,632,33
2,3,1,5,632,34
2,3,1,4,632,35
2,3,1,4,632,36
2,3,1,3,632,37
2,3,1,4,632,38
2,4,1,-5,632,39
2,4,1,-4,632,40
2,4,1,-2,632,41
2,3,1,4,632,42
2,4,1,0,632,43
2,3,1,1,632,44
2,3,1,-1,632,45
2,4,1,2,632,46
2,3,1,0,632,47
2,3,1,0,632,48
2,3,2,-3,632,49
2,3,2,-3,632,50
2,3,1,-3,632,51
2,3,1,-4,632,52
1,2,1,0,632,53
1,2,1,4,632,54
1,2,1,2,632,55
1,2,1,3,632,56
1,4,1,1,632,57
1,2,1,0,632,58
1,2,1,4,632,59
1,2,1,3,632,60
1,2,1,4,632,61
1,2,1,3,632,62
1,2,1,2,632,63
1,2,1,3,632,64
1,2,1,-1,632,65
1,4,1,5,632,66
1,4,1,3,632,67
1,2,1,4,632,68
1,2,1,3,632,69
1,2,1,4,632,70
1,4,1,5,632,71
1,2,1,5,632,72
1,4,1,4,632,73
1,2,1,1,632,74
1,4,1,4,632,75
1,2,1,3,632,76
1,2,1,3,632,77
1,2,1,1,632,78
1,4,1,-2,632,79
1,2,1,1,632,80
1,4,1,-4,632,81
1,2,1,1,632,82
1,2,1,1,632,83
1,2,1,1,632,84
1,4,2,3,632,85
1,4,2,1,632,86
1,2,1,1,632,87
1,4,2,1,632,88
1,2,1,-2,632,89
1,2,1,-3,632,90
2,4,2,2,632,91
1,2,2,0,632,92
1,2,2,1,632,93
1,2,2,2,632,94
1,2,2,4,632,95
1,2,2,5,632,96
1,2,2,3,632,97
1,2,2,3,632,98
1,2,2,2,632,99
1,4,2,0,632,100
1,2,2,2,632,101
1,2,2,4,632,102
1,2,2,4,632,103
1,2,2,5,632,104
1,2,2,4,632,105
1,2,2,3,632,106
1,4,2,-5,632,107
1,2,2,0,632,108
1,2,2,-2,632,109
1,2,2,0,632,110
1,2,2,-1,632,111
1,2,2,-2,632,112
1,2,2,1,632,113
1,2,2,2,632,114
1,2,2,4,632,115
1,2,2,5,632,116
1,4,1,-3,632,117
1,2,2,3,632,118
1,2,2,3,632,119
1,2,2,4,632,120
1,2,2,2,632,121
1,2,2,3,632,122
1,2,2,1,632,123
1,2,2,3,632,124
1,4,2,2,632,125
1,4,2,-1,632,126
1,2,2,3,632,127
1,4,2,2,632,128
1,2,2,4,632,129
1,2,2,4,632,130
1,2,2,3,632,131
1,4,2,1,632,132
1,2,2,4,632,133
1,2,2,3,632,134
1,2,2,1,632,135
1,4,2,2,632,136
1,2,2,4,632,137
1,2,2,3,632,138
1,2,2,4,632,139
1,2,2,1,632,140
1,4,2,-3,632,141
1,2,2,3,632,142
1,2,2,0,632,143
1,4,2,-4,632,144
1,4,1,-4,632,145
1,2,2,2,632,146
1,4,1,-5,632,147
1,2,2,5,632,148
1,4,2,2,632,149
1,4,2,5,632,150
1,2,2,4,632,151
1,2,2,1,632,152
1,4,2,4,632,153
1,2,2,5,632,154
1,2,2,3,632,155
1,2,2,3,632,156
1,2,2,5,632,157
1,2,2,4,632,158
1,2,2,3,632,159
1,2,2,5,632,160
1,2,2,4,632,161
1,4,2,-5,632,162
1,4,2,-5,632,163
1,4,2,-4,632,164
1,2,2,1,632,165
1,4,2,-4,632,166
1,2,2,0,632,167
1,2,2,1,632,168
1,2,2,2,632,169
1,2,2,0,632,170
1,2,2,0,632,171
1,4,2,-1,632,172
1,2,2,0,632,173
1,2,2,1,632,174
1,4,2,-1,632,175
2,3,2,1,434,1
2,4,2,2,434,2
2,3,2,1,434,3
2,3,2,3,434,4
2,3,2,4,434,5
2,3,2,3,434,6
2,4,2,2,434,7
2,3,2,3,434,8
1,2,2,-2,434,9
2,3,2,5,434,10
1,2,1,2,434,11
2,3,2,1,434,12
2,3,2,1,434,13
2,3,2,-1,434,14
1,2,1,-3,434,15
2,4,2,-2,434,16
2,3,1,4,434,17
2,3,1,5,434,18
2,3,1,4,434,19
2,4,1,5,434,20
2,4,1,5,434,21
2,4,1,2,434,22
2,4,1,2,434,23
2,4,1,2,434,24
2,3,1,4,434,25
2,3,1,3,434,26
2,3,1,1,434,27
2,3,1,0,434,28
2,3,1,0,434,29
2,4,1,1,434,30
2,4,1,5,434,31
2,3,1,2,434,32
2,3,1,0,434,33
2,3,1,2,434,34
2,3,1,2,434,35
2,3,1,5,434,36
2,3,1,3,434,37
2,3,1,2,434,38
1,2,1,-1,434,39
2,4,1,-5,434,40
2,3,1,3,434,41
2,3,1,3,434,42
2,3,1,2,434,43
2,4,1,1,434,44
2,4,1,1,434,45
2,3,1,-3,434,46
2,4,2,-4,434,47
2,3,1,-2,434,48
1,2,1,-4,434,49
1,2,2,-3,434,50
2,3,1,4,434,51
2,4,1,1,434,52
2,3,1,1,434,53
2,3,1,3,434,54
2,4,1,3,434,55
2,3,1,2,434,56
2,4,1,1,434,57
2,3,1,3,434,58
2,4,1,-1,434,59
2,3,1,3,434,60
2,4,1,-4,434,61
2,4,1,-2,434,62
2,3,1,4,434,63
2,3,1,2,434,64
2,3,1,5,434,65
2,4,1,-4,434,66
2,3,1,1,434,67
2,3,1,0,434,68
2,3,1,1,434,69
2,3,1,3,434,70
2,3,1,2,434,71
2,3,1,4,434,72
2,3,1,3,434,73
2,3,1,4,434,74
2,3,1,3,434,75
2,3,1,1,434,76
2,3,1,2,434,77
2,3,1,-2,434,78
1,2,2,2,434,79
1,4,2,0,434,80
2,3,2,0,434,81
2,4,2,-4,434,82
1,2,2,4,434,83
1,4,2,-4,434,84
1,2,2,4,434,85
1,2,2,3,434,86
1,2,2,2,434,87
1,2,2,0,434,88
1,2,2,-3,434,89
2,3,2,1,434,90
2,4,2,5,434,91
1,4,2,3,434,92
2,3,2,3,434,93
2,3,2,3,434,94
2,3,2,4,434,95
2,3,2,2,434,96
2,4,2,-4,434,97
2,3,2,4,434,98
2,3,2,4,434,99
2,3,2,2,434,100
2,3,2,5,434,101
2,4,2,1,434,102
2,3,2,1,434,103
2,4,2,2,434,104
2,3,2,-1,434,105
2,3,2,2,434,106
2,4,2,-3,434,107
2,4,2,-5,434,108
2,3,2,2,434,109
2,3,2,2,434,110
1,2,2,1,434,111
1,2,2,2,434,112
1,4,1,-1,434,113
1,4,1,-3,434,114
1,2,2,-2,434,115
2,3,2,3,434,116
2,3,2,3,434,117
2,3,2,5,434,118
2,3,2,1,434,119
2,4,1,2,434,120
2,3,2,3,434,121
2,3,2,4,434,122
2,3,2,4,434,123
2,3,2,4,434,124
2,3,2,4,434,125
2,4,1,1,434,126
2,3,2,4,434,127
2,3,2,2,434,128
2,4,1,-2,434,129
2,3,2,3,434,130
2,3,2,3,434,131
2,3,2,-1,434,132
2,3,2,-5,434,133
2,3,1,4,434,134
2,3,1,4,434,135
2,4,1,-2,434,136
2,3,1,2,434,137
2,3,1,1,434,138
2,4,1,-5,434,139
2,3,1,1,434,140
2,3,1,1,434,141
2,4,1,-5,434,142
2,3,1,4,434,143
2,4,1,-5,434,144
2,3,1,4,434,145
2,3,1,3,434,146
1,4,1,-3,434,147
2,3,1,1,434,148
2,3,1,-2,434,149
2,4,1,0,434,150
2,3,1,-4,434,151
2,3,1,-2,434,152
2,3,1,-3,434,153
2,3,1,0,434,154
1,4,2,0,434,155
2,3,1,0,434,156
2,3,1,-1,434,157
2,3,1,-2,434,158
2,3,1,0,434,159
2,3,1,3,434,160
2,4,1,3,434,161
2,3,1,3,434,162
2,3,1,3,434,163
2,3,1,-2,434,164
2,3,1,-3,434,165
1,2,1,4,434,166
1,2,1,4,434,167
1,2,1,1,434,168
1,4,1,-2,434,169
1,2,1,0,434,170
1,2,1,5,434,171
1,4,1,0,434,172
1,2,1,4,434,173
1,2,1,5,434,174
1,4,1,-1,434,175
2,4,2,-2,200,1
2,4,1,4,200,2
1,2,2,2,200,3
1,2,2,5,200,4
1,4,1,4,200,5
1,2,2,2,200,6
1,4,1,4,200,7
1,2,2,2,200,8
1,2,2,5,200,9
1,2,2,2,200,10
1,2,2,3,200,11
1,4,1,3,200,12
1,2,2,4,200,13
1,2,2,3,200,14
1,4,1,1,200,15
1,2,2,-1,200,16
1,2,2,0,200,17
1,2,1,-2,200,18
1,4,2,-2,200,19
1,4,2,-3,200,20
2,3,1,-4,200,21
1,4,1,5,200,22
1,2,2,-3,200,23
1,2,2,-3,200,24
2,3,2,3,200,25
2,3,2,4,200,26
2,3,2,5,200,27
2,3,2,4,200,28
2,3,2,2,200,29
2,3,2,0,200,30
2,3,2,2,200,31
2,4,1,2,200,32
2,4,1,2,200,33
2,3,2,3,200,34
2,3,2,1,200,35
2,3,2,1,200,36
1,2,1,-1,200,37
1,2,1,-4,200,38
2,3,2,0,200,39
2,3,2,-1,200,40
2,3,2,0,200,41
2,3,2,0,200,42
2,4,1,0,200,43
2,3,2,-1,200,44
2,3,2,2,200,45
2,3,2,3,200,46
2,4,1,0,200,47
2,4,1,3,200,48
2,3,2,3,200,49
2,3,2,2,200,50
2,4,2,-2,200,51
2,3,2,0,200,52
2,3,2,1,200,53
2,4,1,3,200,54
2,4,1,2,200,55
2,3,2,-1,200,56
1,2,2,-1,200,57
2,3,2,1,200,58
2,4,2,0,200,59
2,3,2,4,200,60
2,4,1,5,200,61
2,3,2,1,200,62
2,3,2,-1,200,63
2,3,2,-2,200,64
2,3,1,2,200,65
2,4,1,2,200,66
2,3,1,5,200,67
2,3,1,4,200,68
2,3,1,2,200,69
2,3,1,2,200,70
2,4,1,3,200,71
2,4,1,4,200,72
2,3,1,-1,200,73
2,3,1,-1,200,74
2,3,1,0,200,75
2,3,1,0,200,76
2,3,1,-2,200,77
2,3,1,-3,200,78
2,3,2,-1,200,79
2,3,2,-3,200,80
1,4,1,-3,200,81
1,2,1,-5,200,82
1,2,2,4,200,83
1,4,1,-4,200,84
1,2,2,-3,200,85
1,2,2,-4,200,86
2,3,1,4,200,87
2,3,1,1,200,88
2,3,1,4,200,89
2,3,1,5,200,90
2,3,1,5,200,91
2,3,1,3,200,92
2,3,1,2,200,93
2,3,1,-1,200,94
2,3,1,-4,200,95
2,3,2,1,200,96
2,3,2,-1,200,97
2,3,2,-1,200,98
2,4,2,-3,200,99
2,4,2,-1,200,100
2,3,2,-1,200,101
2,3,2,-1,200,102
2,4,2,1,200,103
2,4,2,0,200,104
2,3,2,5,200,105
2,3,2,4,200,106
2,3,2,4,200,107
2,3,2,1,200,108
2,3,2,1,200,109
2,3,2,3,200,110
2,4,2,-3,200,111
2,4,2,-2,200,112
2,3,2,2,200,113
2,3,2,4,200,114
2,3,2,4,200,115
2,3,2,2,200,116
2,3,2,1,200,117
2,3,2,0,200,118
2,4,2,-2,200,119
2,4,2,-2,200,120
2,3,2,1,200,121
2,3,2,2,200,122
2,4,2,1,200,123
2,3,2,0,200,124
2,3,2,0,200,125
2,3,2,1,200,126
2,3,2,1,200,127
2,3,2,2,200,128
2,4,2,4,200,129
2,3,2,-1,200,130
2,3,2,-2,200,131
2,3,2,-4,200,132
2,4,1,5,200,133
2,3,1,0,200,134
2,4,1,-1,200,135
2,3,1,-1,200,136
2,3,1,0,200,137
2,4,2,4,200,138
2,3,1,2,200,139
2,3,1,1,200,140
2,3,1,3,200,141
2,3,1,5,200,142
2,3,1,2,200,143
2,3,1,4,200,144
2,3,1,5,200,145
2,3,1,4,200,146
2,3,1,4,200,147
2,3,1,2,200,148
2,3,1,-3,200,149
2,3,1,-5,200,150
1,4,2,2,200,151
1,2,2,-1,200,152
1,2,2,-1,200,153
1,2,2,-1,200,154
1,4,2,1,200,155
1,4,2,-1,200,156
1,2,2,-3,200,157
2,3,2,1,200,158
2,4,2,-4,200,159
2,3,2,-1,200,160
2,3,2,-3,200,161
2,3,2,-1,200,162
2,3,2,0,200,163
2,3,2,5,200,164
2,3,2,5,200,165
2,3,2,3,200,166
2,4,1,-1,200,167
2,3,2,2,200,168
2,3,2,1,200,169
2,3,2,1,200,170
2,3,2,1,200,171
2,3,2,1,200,172
2,3,2,2,200,173
2,4,1,1,200,174
2,3,2,2,200,175
1,2,1,-3,778,1
1,4,1,-4,778,2
1,4,1,-5,778,3
2,3,1,1,778,4
1,4,2,4,778,5
1,4,2,4,778,6
1,2,2,-1,778,7
1,2,2,-3,778,8
1,2,2,-2,778,9
1,2,2,0,778,10
1,2,1,-3,778,11
1,2,2,-4,778,12
2,3,2,0,778,13
2,3,2,-3,778,14
2,4,2,0,778,15
2,3,1,2,778,16
2,3,1,4,778,17
2,3,1,1,778,18
2,4,2,-4,778,19
2,3,1,2,778,20
2,3,1,5,778,21
2,3,1,5,778,22
2,3,1,2,778,23
2,3,1,0,778,24
1,4,1,2,778,25
2,3,1,3,778,26
2,4,1,-2,778,27
2,3,1,0,778,28
2,4,2,-3,778,29
2,3,1,-1,778,30
2,3,2,-1,778,31
2,3,2,0,778,32
2,3,1,-3,778,33
1,2,1,3,778,34
1,2,1,4,778,35
1,2,1,4,778,36
2,4,2,0,778,37
2,3,2,2,778,38
1,2,1,-5,778,39
1,2,1,-3,778,40
2,3,2,4,778,41
2,3,2,5,778,42
2,4,2,0,778,43
2,4,2,2,778,44
2,3,2,4,778,45
1,2,2,4,778,46
2,3,2,5,778,47
2,3,2,3,778,48
2,4,2,3,778,49
1,2,2,4,778,50
2,3,2,5,778,51
2,4,2,4,778,52
2,3,2,4,778,53
2,3,2,3,778,54
2,3,2,3,778,55
2,3,2,0,778,56
1,2,2,4,778,57
1,2,2,4,778,58
1,2,2,3,778,59
1,2,2,1,778,60
1,2,2,1,778,61
2,3,2,0,778,62
2,3,2,3,778,63
2,3,2,5,778,64
2,4,2,-5,778,65
2,3,2,0,778,66
2,3,2,-2,778,67
1,4,1,3,778,68
1,4,1,4,778,69
1,4,1,5,778,70
1,2,2,-1,778,71
1,2,2,-3,778,72
1,2,2,-3,778,73
2,3,1,-1,778,74
2,3,2,0,778,75
2,3,2,1,778,76
2,3,2,3,778,77
2,3,1,-1,778,78
1,4,1,0,778,79
2,3,1,-1,778,80
2,3,2,-2,778,81
2,3,2,-4,778,82
2,4,2,2,778,83
2,3,2,-4,778,84
2,3,1,-2,778,85
2,3,1,-1,778,86
2,3,1,-1,778,87
1,2,1,2,778,88
1,2,1,0,778,89
1,2,1,-1,778,90
1,2,1,2,778,91
1,2,1,0,778,92
1,4,2,-3,778,93
2,3,1,1,778,94
2,4,1,-4,778,95
1,2,1,0,778,96
1,2,1,3,778,97
1,2,1,5,778,98
1,4,1,-4,778,99
1,2,1,1,778,100
1,2,1,-1,778,101
2,3,1,-3,778,102
2,4,2,3,778,103
1,4,2,1,778,104
1,2,2,4,778,105
1,2,1,-4,778,106
1,2,1,-4,778,107
1,4,1,-4,778,108
1,2,2,4,778,109
2,3,2,1,778,110
2,3,2,0,778,111
2,3,2,2,778,112
1,2,1,-5,778,113
1,2,1,-4,778,114
2,3,1,3,778,115
1,4,2,-4,778,116
2,3,2,2,778,117
1,2,2,-4,778,118
2,3,1,2,778,119
2,3,1,3,778,120
2,3,1,1,778,121
2,3,1,1,778,122
2,3,1,1,778,123
2,3,1,-1,778,124
2,3,2,-4,778,125
2,3,1,-5,778,126
2,3,1,-2,778,127
2,4,2,-2,778,128
2,4,2,-3,778,129
2,3,2,-2,778,130
1,2,2,-4,778,131
1,2,2,-5,778,132
2,3,2,-3,778,133
2,4,2,-5,778,134
2,3,2,-2,778,135
2,4,2,-4,778,136
2,3,1,0,778,137
2,4,1,0,778,138
2,4,1,-2,778,139
2,3,2,0,778,140
2,4,2,-2,778,141
2,3,2,3,778,142
2,3,2,3,778,143
2,3,2,5,778,144
2,3,2,5,778,145
2,3,2,4,778,146
2,3,2,4,778,147
2,3,2,5,778,148
2,3,2,2,778,149
2,3,2,4,778,150
2,3,2,3,778,151
2,3,2,0,778,152
2,3,2,-1,778,153
2,4,2,-1,778,154
2,3,2,1,778,155
2,3,2,0,778,156
1,4,1,1,778,157
2,3,2,-4,778,158
1,2,2,-2,778,159
1,2,2,-5,778,160
1,2,2,-5,778,161
2,3,1,2,778,162
2,4,1,-2,778,163
2,3,1,3,778,164
2,3,1,2,778,165
2,3,1,3,778,166
2,4,1,-3,778,167
2,4,1,-5,778,168
2,3,1,4,778,169
2,3,1,4,778,170
2,3,1,4,778,171
2,3,1,4,778,172
2,3,1,1,778,173
2,4,1,-4,778,174
2,3,1,3,778,175
2,3,2,-2,831,1
1,2,2,-1,831,2
1,2,1,3,831,3
1,2,1,3,831,4
1,4,1,-5,831,5
1,4,2,4,831,6
1,2,1,4,831,7
1,2,1,4,831,8
1,2,1,4,831,9
1,2,1,4,831,10
1,2,1,3,831,11
1,2,1,0,831,12
1,2,2,0,831,13
2,3,1,2,831,14
1,2,2,3,831,15
1,2,2,3,831,16
1,2,2,3,831,17
1,4,2,0,831,18
1,4,2,1,831,19
1,4,2,5,831,20
1,2,2,-5,831,21
2,4,1,-5,831,22
2,3,1,3,831,23
2,3,1,1,831,24
2,3,1,0,831,25
2,3,1,-3,831,26
1,4,2,4,831,27
1,2,1,-1,831,28
1,2,1,-2,831,29
2,3,2,4,831,30
2,4,2,-5,831,31
2,4,2,-4,831,32
2,3,2,2,831,33
2,3,2,1,831,34
2,4,2,-1,831,35
2,4,2,3,831,36
2,3,2,4,831,37
2,3,2,4,831,38
2,4,2,5,831,39
2,3,2,2,831,40
2,3,2,0,831,41
1,2,1,-2,831,42
1,2,1,-5,831,43
2,3,2,-4,831,44
2,3,1,-4,831,45
2,3,2,-3,831,46
2,4,2,-1,831,47
2,3,2,-2,831,48
2,3,2,-2,831,49
2,3,2,-4,831,50
1,4,2,-1,831,51
2,4,2,2,831,52
1,2,2,0,831,53
1,2,2,1,831,54
1,4,2,5,831,55
1,2,2,5,831,56
1,4,2,2,831,57
1,2,2,4,831,58
1,2,2,4,831,59
1,2,2,5,831,60
1,2,2,1,831,61
1,2,2,-2,831,62
1,4,2,3,831,63
1,2,2,-5,831,64
2,3,2,2,831,65
2,3,2,2,831,66
2,3,2,2,831,67
2,3,2,4,831,68
2,4,2,2,831,69
2,3,2,3,831,70
2,3,2,3,831,71
2,3,2,4,831,72
2,3,2,0,831,73
2,3,2,-1,831,74
2,4,2,2,831,75
2,3,2,2,831,76
2,3,2,-1,831,77
2,4,2,2,831,78
2,3,2,0,831,79
2,3,2,-2,831,80
2,3,2,-3,831,81
2,3,2,-1,831,82
2,3,2,0,831,83
2,3,2,-1,831,84
2,3,2,-2,831,85
2,4,2,-3,831,86
2,3,2,1,831,87
2,4,2,-3,831,88
2,3,2,4,831,89
2,4,2,-2,831,90
2,4,2,2,831,91
2,4,2,1,831,92
2,3,2,-5,831,93
2,4,2,1,831,94
2,3,1,2,831,95
1,2,2,1,831,96
1,4,2,0,831,97
2,4,2,0,831,98
2,3,1,0,831,99
1,2,2,-2,831,100
2,3,1,1,831,101
2,3,1,-1,831,102
2,4,2,1,831,103
2,3,1,-1,831,104
2,3,1,1,831,105
2,4,2,3,831,106
2,3,1,3,831,107
2,3,1,4,831,108
2,3,1,3,831,109
2,3,1,2,831,110
2,4,2,5,831,111
2,3,1,1,831,112
2,3,1,3,831,113
2,3,1,-1,831,114
2,3,1,-3,831,115
2,3,1,0,831,116
1,4,2,-2,831,117
2,3,1,-2,831,118
1,4,2,-4,831,119
2,3,1,-3,831,120
1,2,1,0,831,121
1,2,1,1,831,122
1,2,1,3,831,123
1,2,1,4,831,124
1,2,1,4,831,125
1,2,1,-2,831,126
1,2,1,-1,831,127
1,4,1,-4,831,128
1,2,1,1,831,129
1,2,1,3,831,130
1,2,1,5,831,131
1,4,1,2,831,132
1,2,1,5,831,133
1,4,1,-3,831,134
1,2,1,4,831,135
1,4,1,-3,831,136
1,2,1,4,831,137
1,2,1,4,831,138
1,2,1,4,831,139
1,4,1,0,831,140
1,4,1,-1,831,141
1,4,1,2,831,142
1,4,1,5,831,143
1,4,1,4,831,144
1,2,1,-5,831,145
1,2,2,3,831,146
1,2,2,5,831,147
1,2,2,5,831,148
1,2,2,3,831,149
1,2,2,4,831,150
1,2,2,4,831,151
1,2,2,3,831,152
1,2,2,3,831,153
1,2,2,-1,831,154
1,2,2,-2,831,155
1,2,2,-3,831,156
1,2,2,-2,831,157
2,4,1,4,831,158
1,2,2,-4,831,159
2,3,2,-1,831,160
2,3,1,4,831,161
2,3,1,4,831,162
2,3,1,4,831,163
2,3,1,2,831,164
2,4,1,0,831,165
2,3,1,0,831,166
2,3,1,1,831,167
2,4,1,-3,831,168
2,3,1,1,831,169
2,4,1,0,831,170
2,3,2,-2,831,171
2,3,1,1,831,172
2,3,1,-1,831,173
2,4,1,2,831,174
2,4,1,3,831,175
2,3,2,-3,557,1
1,2,2,-5,557,2
2,3,1,-3,557,3
1,2,1,-3,557,4
1,2,1,-3,557,5
1,2,1,-3,557,6
1,2,1,-3,557,7
2,3,2,-4,557,8
2,4,1,3,557,9
2,4,1,-1,557,10
1,4,1,-1,557,11
1,2,1,-4,557,12
1,2,1,-4,557,13
2,3,2,-1,557,14
2,3,2,-3,557,15
2,3,2,-4,557,16
2,4,2,-5,557,17
1,2,1,-5,557,18
2,3,2,-5,557,19
2,3,2,-4,557,20
2,3,1,2,557,21
2,3,1,0,557,22
2,3,1,1,557,23
2,3,1,5,557,24
2,3,1,4,557,25
2,3,1,2,557,26
2,3,1,3,557,27
2,4,1,-4,557,28
2,3,1,2,557,29
2,3,1,2,557,30
2,3,1,2,557,31
2,3,1,1,557,32
2,3,1,3,557,33
2,3,1,5,557,34
2,4,1,-3,557,35
2,3,1,4,557,36
2,3,1,3,557,37
2,3,1,4,557,38
2,3,1,3,557,39
2,3,1,2,557,40
2,3,1,2,557,41
2,4,1,-4,557,42
2,3,1,4,557,43
2,3,1,4,557,44
2,3,1,5,557,45
2,4,1,-5,557,46
2,3,1,3,557,47
2,3,1,2,557,48
2,3,1,2,557,49
2,3,1,3,557,50
2,3,1,3,557,51
2,3,1,2,557,52
2,3,1,3,557,53
2,3,1,3,557,54
