"subject","version","rt1","key1","Action1","rt2","key2","Action2","Re","common","S2","score","practice","reverse_mapping_1","reverse_mapping_2","timeouts","vals","trial_index","time_elapsed","stamp","rews1a1","rews1a2","rews2a1","rews2a2"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","446","70","1","93","70","1","4","0","4","-59","0","0","0","0","0,5,-1,0,4,4","119","0","2017-08-16 21:29:38","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","295","70","1","422","74","2","3","1","2","127","0","0","0","0","1,3,-2,-5,-1,-1","71","0","2017-08-16 21:29:39","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","369","70","1","71","70","1","-1","1","2","-60","0","0","0","0","-1,5,-3,0,3,3","120","0","2017-08-16 21:29:43","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","445","70","1","436","74","2","5","1","2","132","0","0","0","0","3,5,1,-4,-1,-1","72","0","2017-08-16 21:29:44","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","399","70","1","467","74","2","5","1","2","137","0","0","0","0","0,5,0,-4,-2,-2","73","0","2017-08-16 21:29:50","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","1314","70","1","1398","70","1","-1","1","2","-61","0","0","0","0","-1,3,-3,2,2,2","121","0","2017-08-16 21:29:51","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","521","70","1","500","74","2","5","1","2","142","0","0","0","0","1,5,3,-3,-5,-5","74","0","2017-08-16 21:29:56","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","514","70","1","1016","70","1","-1","1","2","-62","0","0","0","0","-1,4,-4,5,2,2","122","0","2017-08-16 21:29:57","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","417","70","1","385","74","2","4","1","2","146","0","0","0","0","2,4,2,-3,-5,-5","75","0","2017-08-16 21:30:01","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","87","70","1","352","70","1","-3","1","2","-65","0","0","0","0","-3,4,-5,5,5,5","123","0","2017-08-16 21:30:02","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","387","70","1","359","74","2","5","1","2","151","0","0","0","0","1,5,2,-2,-3,-3","76","0","2017-08-16 21:30:06","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","166","74","2","93","74","2","2","1","3","-63","0","0","0","0","-4,2,-4,2,4,4","124","0","2017-08-16 21:30:07","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","376","70","1","526","74","2","3","1","2","154","0","0","0","0","-1,3,3,-1,-3,-3","77","0","2017-08-16 21:30:12","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","222","74","2","443","74","2","3","1","3","-60","0","0","0","0","-2,0,-3,3,4,4","125","0","2017-08-16 21:30:12","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","312","74","2","229","74","2","4","0","4","-56","0","0","0","0","-3,1,-2,4,4,4","126","0","2017-08-16 21:30:17","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","419","70","1","525","74","2","-1","1","2","153","0","0","0","0","-1,-1,5,2,-5,-5","78","0","2017-08-16 21:30:18","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","324","70","1","218","70","1","-4","1","2","-60","0","0","0","0","-4,-2,-2,4,3,3","127","0","2017-08-16 21:30:23","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","345","70","1","550","70","1","-1","1","2","152","0","0","0","0","-1,-1,4,3,-5,-5","79","0","2017-08-16 21:30:23","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","300","74","2","195","74","2","4","1","3","-56","0","0","0","0","-3,-1,3,4,2,2","128","0","2017-08-16 21:30:28","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","670","74","2","480","70","1","4","1","3","156","0","0","0","0","-2,0,4,2,-2,-2","80","0","2017-08-16 21:30:29","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","19","70","1","228","70","1","-4","1","2","-60","0","0","0","0","-4,2,5,4,-1,-1","129","0","2017-08-16 21:30:33","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","548","74","2","446","70","1","4","1","3","160","0","0","0","0","-1,2,4,1,-5,-5","81","0","2017-08-16 21:30:35","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","132","70","1","285","74","2","2","1","2","-58","0","0","0","0","-5,2,3,5,-1,-1","130","0","2017-08-16 21:30:38","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","374","74","2","608","70","1","2","1","3","162","0","0","0","0","1,0,2,4,-2,-2","82","0","2017-08-16 21:30:40","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","312","70","1","228","74","2","1","1","2","-57","0","0","0","0","-3,1,2,5,-1,-1","131","0","2017-08-16 21:30:43","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","400","74","2","383","70","1","-1","0","4","161","0","0","0","0","0,1,3,4,-1,-1","83","0","2017-08-16 21:30:46","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","300","74","2","116","74","2","3","1","3","-54","0","0","0","0","0,4,2,3,2,2","132","0","2017-08-16 21:30:48","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","729","74","2","1029","74","2","1","0","4","162","0","0","0","0","0,1,0,3,1,1","84","0","2017-08-16 21:30:52","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","165","74","2","49","74","2","3","0","4","-51","0","0","0","0","-1,3,1,2,3,3","133","0","2017-08-16 21:30:53","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","379","74","2","717","70","1","0","1","3","162","0","0","0","0","0,-1,0,5,2,2","85","0","2017-08-16 21:30:58","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","672","74","2","836","70","1","1","0","4","-50","0","0","0","0","-3,3,0,2,1,1","134","0","2017-08-16 21:30:59","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","511","74","2","388","70","1","1","1","3","163","0","0","0","0","1,-3,1,3,3,3","86","0","2017-08-16 21:31:03","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","391","74","2","172","74","2","1","0","4","-49","0","0","0","0","-3,-1,-1,3,1,1","135","0","2017-08-16 21:31:04","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","485","74","2","616","70","1","4","1","3","167","0","0","0","0","-2,-4,4,3,5,5","87","0","2017-08-16 21:31:09","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","324","70","1","600","70","1","-4","1","2","-53","0","0","0","0","-4,0,-3,3,3,3","136","0","2017-08-16 21:31:10","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","350","74","2","491","70","1","3","1","3","170","0","0","0","0","-2,-3,3,-1,3,3","88","0","2017-08-16 21:31:15","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","93","70","1","824","70","1","2","0","4","-51","0","0","0","1","-3,0,0,4,2,2","137","0","2017-08-16 21:31:17","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","382","74","2","448","70","1","5","1","3","175","0","0","0","0","-1,0,5,1,2,2","89","0","2017-08-16 21:31:20","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","469","74","2","791","70","1","0","1","3","-51","0","0","0","0","-2,0,0,3,1,1","138","0","2017-08-16 21:31:23","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","709","74","2","653","70","1","4","1","3","179","0","0","0","0","-1,-2,4,2,5,5","90","0","2017-08-16 21:31:26","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","335","70","1","48","70","1","-1","0","4","-52","0","0","0","0","-2,-1,4,3,-1,-1","139","0","2017-08-16 21:31:28","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","476","74","2","1254","74","2","4","0","4","183","0","0","0","0","-2,-2,2,2,4,4","91","0","2017-08-16 21:31:33","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","380","74","2","431","74","2","-1","1","3","-53","0","0","0","0","-1,-2,5,-1,-2,-2","140","0","2017-08-16 21:31:34","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","386","74","2","673","70","1","3","1","3","186","0","0","0","0","-2,0,3,2,5,5","92","0","2017-08-16 21:31:38","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","418","74","2","466","70","1","2","1","3","188","0","0","0","0","-3,-2,2,-3,3,3","93","0","2017-08-16 21:31:44","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","722","74","2","1376","74","2","-4","0","4","-57","0","0","0","3","-3,-3,4,-2,-4,-4","141","0","2017-08-16 21:31:48","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","373","74","2","724","70","1","1","1","3","189","0","0","0","0","-3,-3,1,-4,2,2","94","0","2017-08-16 21:31:50","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","346","74","2","228","74","2","-3","1","3","-60","0","0","0","0","-3,-2,2,-3,-5,-5","142","0","2017-08-16 21:31:54","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","389","74","2","556","70","1","-2","1","3","187","0","0","0","0","-2,-3,-2,-2,1,1","95","0","2017-08-16 21:31:55","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","267","74","2","183","74","2","-2","1","3","-62","0","0","0","0","-1,0,4,-2,-3,-3","143","0","2017-08-16 21:31:59","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","346","70","1","530","70","1","-5","1","2","182","0","0","0","0","-5,2,0,-2,3,3","96","0","2017-08-16 21:32:01","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","324","70","1","206","70","1","1","1","2","-61","0","0","0","0","1,2,3,0,-4,-4","144","0","2017-08-16 21:32:04","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","417","70","1","454","74","2","2","1","2","184","0","0","0","0","-3,2,0,-2,4,4","97","0","2017-08-16 21:32:06","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","188","70","1","240","70","1","-2","1","2","-63","0","0","0","0","-2,-1,4,-3,-5,-5","145","0","2017-08-16 21:32:09","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","379","70","1","349","74","2","2","1","2","186","0","0","0","0","-3,2,3,-1,1,1","98","0","2017-08-16 21:32:12","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","189","70","1","116","70","1","-4","1","2","-67","0","0","0","0","-4,-4,5,1,-3,-3","146","0","2017-08-16 21:32:14","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","386","70","1","373","74","2","2","1","2","188","0","0","0","0","-4,2,5,0,-2,-2","99","0","2017-08-16 21:32:17","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","132","70","1","138","70","1","-3","0","4","-70","0","0","0","0","-3,-2,4,0,-3,-3","147","0","2017-08-16 21:32:19","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","402","70","1","352","74","2","4","1","2","192","0","0","0","0","-3,4,3,-1,-3,-3","100","0","2017-08-16 21:32:23","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","122","74","2","172","74","2","-3","0","4","-73","0","0","0","0","-4,2,2,-2,-3,-3","148","0","2017-08-16 21:32:24","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","647","70","1","449","74","2","4","1","2","196","0","0","0","0","-5,4,4,0,-2,-2","101","0","2017-08-16 21:32:28","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","143","70","1","239","70","1","-1","1","2","-74","0","0","0","0","-1,4,2,-2,-3,-3","149","0","2017-08-16 21:32:29","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","268","70","1","397","70","1","-1","1","2","-75","0","0","0","0","-1,0,0,-4,1,1","150","0","2017-08-16 21:32:34","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","798","70","1","373","74","2","2","1","2","198","0","0","0","0","-5,2,4,1,-2,-2","102","0","2017-08-16 21:32:34","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","429","70","1","433","74","2","5","1","2","203","0","0","0","0","-4,5,4,0,-1,-1","103","0","2017-08-16 21:32:40","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","582","70","1","431","70","1","0","1","2","-75","0","0","0","0","0,-2,1,-3,1,1","151","0","2017-08-16 21:32:40","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","559","70","1","346","74","2","-1","0","4","202","0","0","0","0","-4,4,5,-1,-1,-1","104","0","2017-08-16 21:32:45","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","549","70","1","780","70","1","-3","0","4","-78","0","0","0","0","2,-2,4,1,-3,-3","152","0","2017-08-16 21:32:46","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","607","70","1","562","74","2","3","1","2","205","0","0","0","0","-3,3,5,1,-1,-1","105","0","2017-08-16 21:32:51","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","1122","70","1","60","70","1","-4","0","4","-82","0","0","0","0","1,-5,5,-1,-4,-4","153","0","2017-08-16 21:32:52","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","785","70","1","333","74","2","4","1","2","209","0","0","0","0","-2,4,4,0,-2,-2","106","0","2017-08-16 21:32:57","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","1561","70","1","195","70","1","1","1","2","-81","0","0","0","0","1,-4,5,0,-2,-2","154","0","2017-08-16 21:32:58","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","637","70","1","405","74","2","4","1","2","213","0","0","0","0","0,4,4,1,-2,-2","107","0","2017-08-16 21:33:03","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","390","70","1","251","70","1","-2","0","4","-83","0","0","0","0","2,-1,4,1,-2,-2","155","0","2017-08-16 21:33:03","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","473","70","1","440","74","2","1","1","2","214","0","0","0","0","2,1,4,0,-3,-3","108","0","2017-08-16 21:33:08","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","358","70","1","127","70","1","3","1","2","-80","0","0","0","0","3,-1,4,-1,-3,-3","156","0","2017-08-16 21:33:09","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","244","70","1","93","70","1","5","1","2","-75","0","0","0","0","5,-4,3,-1,-2,-2","157","0","2017-08-16 21:33:14","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","480","70","1","396","74","2","-1","1","2","213","0","0","0","0","2,-1,4,0,-3,-3","109","0","2017-08-16 21:33:14","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","41","70","1","83","70","1","-1","0","4","-76","0","0","0","0","3,-5,4,-1,-1,-1","158","0","2017-08-16 21:33:18","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","336","74","2","1439","70","1","-5","0","4","208","0","0","0","0","1,0,5,2,-5,-5","110","0","2017-08-16 21:33:20","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","52","70","1","161","70","1","2","1","2","-74","0","0","0","0","2,-4,4,0,-1,-1","159","0","2017-08-16 21:33:23","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","457","74","2","701","74","2","2","1","3","210","0","0","0","0","3,0,4,2,-5,-5","111","0","2017-08-16 21:33:26","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","459","70","1","409","70","1","2","1","2","-72","0","0","0","0","2,-4,4,-2,-1,-1","160","0","2017-08-16 21:33:29","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","425","74","2","464","74","2","4","1","3","214","0","0","0","0","0,2,4,4,-4,-4","112","0","2017-08-16 21:33:32","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","245","70","1","250","70","1","1","1","2","-71","0","0","0","0","1,-4,5,-2,-1,-1","161","0","2017-08-16 21:33:34","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","445","74","2","585","74","2","5","1","3","219","0","0","0","0","1,3,4,5,-4,-4","113","0","2017-08-16 21:33:37","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","88","74","2","184","74","2","-3","1","3","-74","0","0","0","0","-1,-4,4,-3,-1,-1","162","0","2017-08-16 21:33:39","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","369","74","2","331","74","2","4","1","3","223","0","0","0","0","2,1,1,4,-3,-3","114","0","2017-08-16 21:33:43","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","200","74","2","173","74","2","-3","1","3","-77","0","0","0","0","-1,-4,4,-3,1,1","163","0","2017-08-16 21:33:44","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","315","74","2","320","74","2","-1","0","4","222","0","0","0","0","1,1,-1,2,-1,-1","115","0","2017-08-16 21:33:48","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","65","74","2","184","74","2","-5","1","3","-82","0","0","0","0","0,-4,4,-5,-1,-1","164","0","2017-08-16 21:33:49","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","376","74","2","508","74","2","3","1","3","225","0","0","0","0","4,2,2,3,-2,-2","116","0","2017-08-16 21:33:54","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","8","74","2","183","74","2","-5","1","3","-87","0","0","0","0","0,-4,4,-5,-3,-3","165","0","2017-08-16 21:33:54","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","582","74","2","138","74","2","-5","0","4","-92","0","0","0","0","-1,-4,4,-3,-5,-5","166","0","2017-08-16 21:33:59","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","399","74","2","1169","70","1","-1","0","4","224","0","0","0","0","4,1,1,3,-1,-1","117","0","2017-08-16 21:34:00","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","268","74","2","71","74","2","-1","1","3","-93","0","0","0","0","-3,-3,5,-1,-3,-3","167","0","2017-08-16 21:34:04","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","527","74","2","561","74","2","3","1","3","227","0","0","0","0","4,1,3,3,-2,-2","118","0","2017-08-16 21:34:05","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","53","74","2","734","70","1","3","1","3","-90","0","0","0","0","-3,-2,3,-4,-5,-5","168","0","2017-08-16 21:34:09","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","413","74","2","417","74","2","5","1","3","232","0","0","0","0","3,4,4,5,-2,-2","119","0","2017-08-16 21:34:11","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","132","70","1","82","70","1","-3","1","2","-93","0","0","0","0","-3,-2,3,-5,-3,-3","169","0","2017-08-16 21:34:14","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","513","74","2","551","74","2","5","1","3","237","0","0","0","0","4,5,1,5,1,1","120","0","2017-08-16 21:34:17","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","98","70","1","37","70","1","-1","1","2","-94","0","0","0","0","-1,-1,1,-4,-3,-3","170","0","2017-08-16 21:34:19","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","366","74","2","920","74","2","1","0","4","238","0","0","0","0","4,2,2,4,1,1","121","0","2017-08-16 21:34:23","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","75","70","1","47","70","1","-3","1","2","-97","0","0","0","0","-3,1,1,-3,-4,-4","171","0","2017-08-16 21:34:24","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","439","74","2","373","74","2","4","1","3","242","0","0","0","0","3,1,2,4,1,1","122","0","2017-08-16 21:34:28","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","222","70","1","386","70","1","-2","1","2","-99","0","0","0","0","-2,0,2,-2,-3,-3","172","0","2017-08-16 21:34:29","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","337","74","2","331","74","2","4","1","3","246","0","0","0","0","1,-3,-1,4,3,3","123","0","2017-08-16 21:34:33","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","290","70","1","25","70","1","3","1","2","-96","0","0","0","0","3,2,2,-1,-4,-4","173","0","2017-08-16 21:34:34","0","0","0","0"
"ALSJ5JQPC3A82","dez_1b_fix_v3_pilot1","109","70","1","161","70","1","2","1","2","-94","0","0","0","0","2,1,3,0,-4,-4","174","0","2017-08-16 21:34:39","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","577","74","2","656","74","2","4","1","3","250","0","0","0","0","2,-4,1,4,5,5","124","0","2017-08-16 21:34:39","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","455","74","2","316","74","2","5","1","3","255","0","0","0","0","1,-4,2,5,4,4","125","0","2017-08-16 21:34:45","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","369","74","2","407","74","2","5","1","3","260","0","0","0","0","2,-2,3,5,3,3","126","0","2017-08-16 21:34:50","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","327","74","2","367","74","2","2","1","3","262","0","0","0","0","3,1,3,2,3,3","127","0","2017-08-16 21:34:56","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","331","74","2","429","74","2","0","1","3","262","0","0","0","0","4,0,3,0,3,3","128","0","2017-08-16 21:35:01","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","480","70","1","620","70","1","4","1","2","266","0","0","0","0","4,0,2,-1,5,5","129","0","2017-08-16 21:35:07","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","366","70","1","339","70","1","5","0","4","271","0","0","0","0","3,-1,3,-2,5,5","130","0","2017-08-16 21:35:12","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","392","70","1","425","70","1","3","1","2","274","0","0","0","0","3,2,3,-4,3,3","131","0","2017-08-16 21:35:18","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","481","70","1","513","70","1","-1","1","2","273","0","0","0","0","-1,-1,3,-3,5,5","132","0","2017-08-16 21:35:23","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","565","70","1","438","74","2","-1","1","2","272","0","0","0","0","-4,-1,1,-3,2,2","133","0","2017-08-16 21:35:29","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","418","74","2","384","70","1","4","1","3","276","0","0","0","0","-5,-2,4,-2,1,1","134","0","2017-08-16 21:35:34","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","373","74","2","527","70","1","2","1","3","278","0","0","0","0","-4,-1,2,-5,2,2","135","0","2017-08-16 21:35:40","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","388","74","2","492","70","1","4","0","4","282","0","0","0","0","-4,0,5,-4,4,4","136","0","2017-08-16 21:35:45","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","388","74","2","404","70","1","5","1","3","287","0","0","0","0","-2,2,5,-5,5,5","137","0","2017-08-16 21:35:51","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","441","74","2","509","70","1","4","1","3","291","0","0","0","0","-3,2,4,-4,4,4","138","0","2017-08-16 21:35:57","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","458","74","2","549","70","1","4","1","3","295","0","0","0","0","0,1,4,-3,5,5","139","0","2017-08-16 21:36:02","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","455","74","2","380","70","1","3","1","3","298","0","0","0","0","-2,2,3,-2,3,3","140","0","2017-08-16 21:36:08","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","412","74","2","881","70","1","3","0","4","301","0","0","0","0","0,1,3,-1,3,3","141","0","2017-08-16 21:36:14","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","646","74","2","514","70","1","4","1","3","305","0","0","0","0","1,0,4,-1,3,3","142","0","2017-08-16 21:36:19","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","304","74","2","1133","70","1","4","1","3","309","0","0","0","0","3,1,4,-2,-2,-2","143","0","2017-08-16 21:36:26","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","435","74","2","523","70","1","4","1","3","313","0","0","0","0","5,3,4,0,1,1","144","0","2017-08-16 21:36:31","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","342","74","2","457","70","1","1","0","4","314","0","0","0","0","4,1,1,0,1,1","145","0","2017-08-16 21:36:37","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","327","74","2","427","70","1","0","1","3","314","0","0","0","0","4,4,0,2,2,2","146","0","2017-08-16 21:36:42","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","789","70","1","365","74","2","2","1","2","316","0","0","0","0","3,2,-2,0,1,1","147","0","2017-08-16 21:36:48","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","370","70","1","99","74","2","1","1","2","317","0","0","0","0","2,1,-2,1,1,1","148","0","2017-08-16 21:36:53","0","0","0","0"
"A3EJ44J2ZNRMDA","dez_1b_fix_v3_pilot1","376","70","1","432","74","2","2","1","2","319","0","0","0","0","0,2,-2,4,-1,-1","149","0","2017-08-16 21:36:58","0","0","0","0"
