Action1,S2,Action2,rt2,Re,subject,round
1,2,2,0,-4,440,151
1,2,2,1,-3,440,152
2,3,2,0,0,440,153
2,3,2,0,-3,440,154
2,3,1,0,0,440,155
1,2,2,1,-2,440,156
2,4,2,0,0,440,157
2,4,2,0,0,440,158
2,3,1,0,0,440,159
2,3,1,0,-3,440,160
2,3,1,0,-2,440,161
1,2,1,1,5,440,162
1,2,1,0,4,440,163
1,2,1,0,3,440,164
1,2,1,1,2,440,165
1,2,2,0,4,440,166
1,2,1,1,2,440,167
2,4,1,1,2,440,168
2,4,2,0,0,440,169
1,2,1,1,3,440,170
2,3,2,0,4,440,171
2,3,2,0,4,440,172
2,4,2,0,0,440,173
1,2,2,0,5,440,174
1,4,1,0,2,440,175
2,3,2,1,-4,744,1
2,3,2,0,-3,744,2
2,4,2,0,0,744,3
1,2,1,0,0,744,4
1,2,1,0,4,744,5
1,2,2,1,-5,744,6
1,2,1,0,4,744,7
1,2,1,0,2,744,8
1,4,1,0,3,744,9
1,2,1,0,4,744,10
1,4,1,0,3,744,11
1,2,1,0,3,744,12
1,4,1,0,5,744,13
1,2,1,0,0,744,14
1,2,1,0,2,744,15
1,2,1,0,0,744,16
1,2,1,0,3,744,17
2,3,1,0,0,744,18
1,2,1,0,2,744,19
1,2,1,0,-2,744,20
1,2,1,0,0,744,21
1,2,1,0,0,744,22
1,2,1,0,0,744,23
1,2,1,0,0,744,24
2,3,2,0,0,744,25
2,3,2,0,-2,744,26
2,3,2,0,-2,744,27
2,4,1,0,3,744,28
2,3,1,0,-3,744,29
2,3,1,0,-3,744,30
1,2,1,0,2,744,31
1,2,1,0,-4,744,32
2,3,2,0,-2,744,33
2,3,2,0,-2,744,34
2,3,1,0,-2,744,35
2,3,1,0,0,744,36
1,2,2,0,0,744,37
1,2,2,0,0,744,38
2,3,1,0,5,744,39
2,3,1,0,5,744,40
2,3,1,0,5,744,41
2,3,1,0,5,744,42
2,3,1,0,3,744,43
2,3,1,0,2,744,44
2,3,1,0,0,744,45
2,3,1,0,0,744,46
2,3,1,0,2,744,47
2,3,1,0,0,744,48
2,3,1,0,-3,744,49
1,2,2,0,3,744,50
2,3,2,0,3,744,51
2,3,2,0,5,744,52
2,4,2,0,0,744,53
2,3,2,0,5,744,54
2,3,2,0,3,744,55
2,3,2,0,2,744,56
2,3,2,0,0,744,57
1,2,2,0,3,744,58
1,2,2,0,0,744,59
1,2,2,0,0,744,60
1,2,2,0,-4,744,61
2,3,2,0,0,744,62
1,4,1,0,0,744,63
1,2,2,0,-5,744,64
2,3,1,0,0,744,65
2,3,2,0,2,744,66
2,4,2,0,0,744,67
2,3,2,0,0,744,68
2,3,2,0,3,744,69
2,4,2,0,0,744,70
2,3,2,0,0,744,71
2,3,2,0,0,744,72
2,3,2,0,0,744,73
2,4,2,0,2,744,74
2,3,2,0,0,744,75
2,3,2,0,0,744,76
1,2,1,1,-3,744,77
2,3,1,0,2,744,78
2,3,1,0,4,744,79
2,3,1,0,4,744,80
2,3,1,0,4,744,81
2,3,1,0,4,744,82
2,3,1,0,0,744,83
2,3,1,0,-5,744,84
2,3,1,0,0,744,85
2,3,2,0,-2,744,86
2,3,2,0,-3,744,87
2,3,2,0,-4,744,88
2,3,2,0,-3,744,89
2,3,1,0,0,744,90
2,4,1,0,-3,744,91
2,3,1,0,0,744,92
2,3,1,0,0,744,93
2,3,1,0,0,744,94
2,4,1,0,-3,744,95
2,3,1,0,0,744,96
2,3,1,0,0,744,97
2,3,1,0,0,744,98
2,3,1,0,-2,744,99
2,3,1,0,5,744,100
2,3,1,0,5,744,101
2,3,1,0,5,744,102
2,3,1,0,4,744,103
2,3,1,0,4,744,104
2,3,1,0,4,744,105
2,3,1,0,4,744,106
2,3,1,0,0,744,107
2,3,1,0,0,744,108
2,3,1,0,0,744,109
1,2,1,1,-4,744,110
1,4,1,1,-3,744,111
2,3,1,1,4,744,112
2,4,1,1,-2,744,113
2,4,1,1,0,744,114
2,3,1,1,0,744,115
2,4,1,1,0,744,116
2,3,1,1,0,744,117
2,3,1,0,0,744,118
2,3,1,0,0,744,119
2,3,1,0,2,744,120
2,3,1,0,2,744,121
2,3,1,1,4,744,122
2,4,1,0,0,744,123
2,3,1,1,4,744,124
2,3,1,1,4,744,125
2,3,1,1,5,744,126
2,3,1,1,0,744,127
2,3,1,1,0,744,128
2,3,1,1,0,744,129
2,3,1,1,-3,744,130
2,3,1,0,-5,744,131
2,3,2,0,-2,744,132
2,3,2,0,0,744,133
2,4,1,0,-3,744,134
1,2,1,1,0,744,135
2,3,1,1,4,744,136
2,3,1,1,5,744,137
2,3,1,1,5,744,138
2,3,1,1,5,744,139
2,4,1,1,2,744,140
2,3,1,0,0,744,141
2,3,1,1,-5,744,142
2,3,1,1,-4,744,143
2,3,2,0,4,744,144
2,4,2,0,3,744,145
2,3,2,0,5,744,146
2,3,2,0,4,744,147
2,4,2,0,2,744,148
2,3,2,0,4,744,149
2,4,2,0,0,744,150
2,3,2,0,2,744,151
2,4,2,0,0,744,152
2,3,2,0,4,744,153
2,3,2,0,0,744,154
1,2,1,1,-4,744,155
2,3,2,0,2,744,156
2,4,1,0,2,744,157
2,3,2,1,2,744,158
2,3,2,0,0,744,159
2,4,2,0,0,744,160
2,3,2,0,-2,744,161
2,3,2,1,-3,744,162
1,2,1,0,-5,744,163
1,4,1,0,4,744,164
2,3,1,0,-4,744,165
2,3,2,0,-3,744,166
2,3,2,0,-3,744,167
2,3,2,0,-2,744,168
2,3,2,0,0,744,169
2,3,2,0,0,744,170
2,4,2,1,2,744,171
2,3,2,0,0,744,172
2,4,2,1,3,744,173
2,3,1,1,-3,744,174
2,3,1,1,-4,744,175
1,4,2,0,1,510,1
1,4,1,0,-2,510,2
1,4,1,0,-3,510,3
2,3,1,1,-5,510,4
2,3,1,1,-2,510,5
2,3,1,0,-3,510,6
1,4,2,0,0,510,7
2,4,1,0,4,510,8
1,2,1,0,2,510,9
1,4,1,0,0,510,10
1,2,2,0,2,510,11
1,4,1,0,5,510,12
1,2,1,0,4,510,13
1,2,1,0,5,510,14
1,2,2,0,3,510,15
2,3,1,0,-3,510,16
2,3,2,1,-4,510,17
1,2,2,1,4,510,18
2,4,2,0,4,510,19
1,2,2,1,3,510,20
1,2,2,0,0,510,21
1,2,2,1,0,510,22
1,4,1,1,2,510,23
1,2,1,1,4,510,24
1,2,1,0,4,510,25
1,2,1,0,4,510,26
1,4,1,0,2,510,27
1,4,1,0,4,510,28
1,2,1,1,-2,510,29
2,3,2,1,-2,510,30
1,4,2,1,4,510,31
1,2,2,0,-2,510,32
1,2,2,0,0,510,33
1,2,2,1,0,510,34
1,2,2,1,-2,510,35
1,2,2,1,0,510,36
2,3,2,1,0,510,37
1,2,2,0,-2,510,38
1,4,1,0,4,510,39
1,2,1,0,-5,510,40
1,2,1,0,-4,510,41
2,3,2,1,-4,510,42
2,4,2,1,3,510,43
2,4,2,0,4,510,44
1,2,1,0,-2,510,45
1,2,1,0,-2,510,46
1,2,1,0,-2,510,47
2,3,2,0,-4,510,48
1,2,2,1,0,510,49
1,2,2,1,0,510,50
1,2,1,1,-5,510,51
1,4,1,1,2,510,52
1,4,1,0,3,510,53
1,2,1,0,-2,510,54
1,2,1,1,-3,510,55
1,2,2,1,-2,510,56
1,2,2,1,-3,510,57
1,2,2,1,-4,510,58
2,3,2,1,0,510,59
2,3,2,1,0,510,60
2,3,1,1,0,510,61
2,3,1,1,0,510,62
2,3,1,0,-3,510,63
2,3,1,0,-5,510,64
1,2,2,0,0,510,65
1,2,2,0,0,510,66
1,2,1,0,0,510,67
1,2,1,1,3,510,68
2,4,2,0,2,510,69
2,4,2,0,3,510,70
2,3,2,1,-4,510,71
1,4,2,1,0,510,72
1,2,2,1,0,510,73
1,2,2,0,0,510,74
1,2,2,0,-4,510,75
2,4,2,1,2,510,76
1,4,1,0,3,510,77
1,2,1,0,0,510,78
2,3,2,0,2,510,79
2,3,2,0,0,510,80
2,3,2,0,0,510,81
2,4,2,0,4,510,82
2,3,2,1,-2,510,83
2,3,1,0,0,510,84
2,4,1,0,3,510,85
2,3,1,1,0,510,86
2,4,1,1,3,510,87
2,3,2,1,4,510,88
2,3,2,1,0,510,89
2,3,2,1,2,510,90
2,3,2,1,2,510,91
2,4,2,0,4,510,92
2,3,2,1,5,510,93
2,4,2,0,3,510,94
2,3,2,1,0,510,95
2,4,2,1,2,510,96
2,4,2,1,3,510,97
2,4,2,0,4,510,98
2,3,2,0,4,510,99
2,3,2,1,3,510,100
2,3,2,1,3,510,101
2,3,2,1,4,510,102
2,4,2,0,-3,510,103
2,4,2,1,-4,510,104
1,2,1,1,-3,510,105
2,3,1,1,0,510,106
2,3,2,1,0,510,107
2,4,2,1,0,510,108
2,3,2,1,2,510,109
2,3,2,1,0,510,110
2,4,2,1,0,510,111
2,3,2,1,0,510,112
2,3,1,1,0,510,113
2,3,2,0,-4,510,114
2,3,2,0,-4,510,115
2,3,1,0,4,510,116
1,2,1,0,-4,510,117
2,3,1,1,4,510,118
2,4,2,1,5,510,119
2,3,2,0,0,510,120
2,3,1,0,0,510,121
2,3,2,1,0,510,122
1,2,1,1,-5,510,123
2,3,1,1,2,510,124
2,3,2,0,0,510,125
2,3,1,0,0,510,126
2,3,1,0,0,510,127
2,3,2,0,-4,510,128
2,3,1,0,-4,510,129
2,4,1,1,-3,510,130
2,3,2,1,-3,510,131
2,3,2,1,-4,510,132
1,2,2,1,3,510,133
1,2,1,1,2,510,134
2,3,1,1,0,510,135
1,2,2,0,2,510,136
1,2,2,1,3,510,137
1,4,2,1,2,510,138
2,3,2,0,-3,510,139
2,3,1,0,0,510,140
1,2,2,0,3,510,141
1,2,2,0,5,510,142
1,2,2,0,2,510,143
1,2,2,0,0,510,144
1,2,2,0,3,510,145
1,2,2,1,3,510,146
2,3,1,0,-3,510,147
1,2,2,0,0,510,148
1,2,2,0,3,510,149
1,2,1,0,-2,510,150
1,2,2,1,5,510,151
1,2,2,0,2,510,152
2,3,1,0,3,510,153
1,2,2,1,0,510,154
2,4,2,0,0,510,155
1,2,2,0,0,510,156
1,4,2,0,3,510,157
1,4,2,0,4,510,158
1,4,2,0,4,510,159
1,2,2,1,-4,510,160
1,2,1,1,0,510,161
2,3,1,0,5,510,162
1,2,1,1,-2,510,163
1,4,2,1,0,510,164
1,4,2,0,0,510,165
1,2,2,0,-5,510,166
1,4,2,0,0,510,167
1,2,1,0,-2,510,168
2,3,1,1,0,510,169
2,4,1,0,4,510,170
1,2,2,0,2,510,171
1,4,2,0,4,510,172
2,3,1,0,0,510,173
2,3,1,1,0,510,174
2,3,2,0,4,510,175
2,3,2,1,-2,629,1
1,2,2,1,2,629,2
1,2,2,1,0,629,3
2,3,2,1,-5,629,4
1,2,2,1,3,629,5
1,2,1,0,0,629,6
1,2,1,0,0,629,7
2,4,1,0,4,629,8
2,3,1,0,0,629,9
2,4,1,0,2,629,10
2,3,1,0,0,629,11
2,4,1,1,0,629,12
1,4,1,0,3,629,13
2,3,1,0,-2,629,14
1,4,1,1,2,629,15
1,2,2,1,0,629,16
1,2,2,1,3,629,17
1,2,1,1,-4,629,18
1,2,2,0,0,629,19
2,3,1,0,-3,629,20
1,2,2,0,0,629,21
1,2,2,1,-2,629,22
1,4,2,0,0,629,23
2,3,2,1,-2,629,24
1,2,2,0,0,629,25
1,2,2,1,-4,629,26
1,2,2,1,-5,629,27
1,4,2,0,-5,629,28
1,2,1,1,3,629,29
1,2,1,1,0,629,30
1,4,1,1,0,629,31
1,2,1,1,5,629,32
2,3,2,0,2,629,33
1,2,1,0,3,629,34
1,2,1,1,3,629,35
1,4,2,1,0,629,36
1,4,1,1,-2,629,37
2,3,2,0,3,629,38
1,2,1,1,0,629,39
1,2,1,1,0,629,40
1,2,1,1,2,629,41
2,3,2,0,0,629,42
2,3,2,0,3,629,43
2,3,2,0,3,629,44
1,4,2,1,4,629,45
2,3,2,1,0,629,46
2,3,2,1,2,629,47
2,4,2,1,0,629,48
2,3,2,1,0,629,49
1,4,1,1,5,629,50
2,3,1,1,2,629,51
1,2,1,0,-4,629,52
2,3,2,0,3,629,53
2,4,2,0,0,629,54
1,2,1,0,-4,629,55
2,3,2,0,4,629,56
2,3,2,1,4,629,57
2,4,2,1,-5,629,58
2,3,2,0,4,629,59
2,3,2,0,4,629,60
2,3,2,1,4,629,61
2,3,2,0,3,629,62
2,4,2,1,-3,629,63
2,3,2,0,5,629,64
2,3,2,1,5,629,65
2,3,2,1,4,629,66
2,3,2,0,4,629,67
2,4,2,0,4,629,68
2,3,2,0,4,629,69
2,3,2,0,2,629,70
2,3,2,0,2,629,71
2,4,2,0,-3,629,72
2,3,2,0,2,629,73
2,4,1,1,0,629,74
2,3,1,0,0,629,75
2,3,2,1,0,629,76
2,4,2,1,3,629,77
2,4,2,1,0,629,78
2,3,2,1,0,629,79
2,3,2,0,0,629,80
2,3,1,0,5,629,81
2,3,1,0,3,629,82
2,4,1,1,0,629,83
2,3,1,1,0,629,84
2,3,1,0,0,629,85
2,3,1,0,0,629,86
2,3,2,0,0,629,87
2,3,1,0,3,629,88
2,3,1,0,0,629,89
1,4,1,1,4,629,90
2,3,2,0,0,629,91
2,3,1,0,5,629,92
2,3,1,0,4,629,93
2,3,2,1,-2,629,94
2,3,1,0,0,629,95
2,3,1,0,0,629,96
2,3,1,1,2,629,97
2,4,1,1,0,629,98
2,3,1,1,0,629,99
2,3,1,1,2,629,100
2,3,1,0,4,629,101
2,3,1,1,5,629,102
2,3,1,1,3,629,103
2,3,1,1,2,629,104
2,4,1,1,0,629,105
2,3,1,1,0,629,106
2,4,2,1,0,629,107
2,3,1,1,2,629,108
2,3,1,1,0,629,109
2,3,1,0,0,629,110
2,3,1,0,0,629,111
2,3,1,1,0,629,112
1,2,1,1,3,629,113
1,2,1,1,5,629,114
2,3,1,1,0,629,115
1,4,1,0,-4,629,116
1,2,1,1,0,629,117
2,3,2,1,4,629,118
1,2,1,1,-2,629,119
2,3,1,1,-3,629,120
2,4,2,0,-2,629,121
2,3,2,0,3,629,122
2,3,2,0,2,629,123
2,3,2,1,0,629,124
1,2,1,0,0,629,125
1,2,1,0,-3,629,126
2,3,2,1,-2,629,127
1,2,1,0,0,629,128
1,2,1,0,0,629,129
1,2,1,1,0,629,130
1,4,1,1,0,629,131
1,2,1,1,-2,629,132
2,3,2,1,2,629,133
1,2,1,0,-4,629,134
2,3,1,0,-3,629,135
2,4,2,1,0,629,136
2,3,2,1,-4,629,137
2,3,2,1,0,629,138
2,3,2,1,0,629,139
2,3,2,1,0,629,140
2,4,2,0,-4,629,141
1,2,1,1,0,629,142
2,3,2,0,2,629,143
2,3,2,1,0,629,144
2,3,2,1,4,629,145
2,3,2,1,3,629,146
2,4,1,1,3,629,147
2,3,2,1,0,629,148
2,4,2,0,4,629,149
2,3,2,0,-3,629,150
2,3,2,0,-3,629,151
2,3,1,0,-3,629,152
2,3,1,0,-5,629,153
1,2,2,0,0,629,154
2,3,2,0,0,629,155
2,3,2,1,-3,629,156
1,2,2,0,0,629,157
2,3,2,0,-5,629,158
1,4,2,1,0,629,159
2,3,2,0,-3,629,160
2,3,1,0,-4,629,161
1,2,1,1,-2,629,162
1,2,1,1,-5,629,163
2,4,2,0,4,629,164
1,2,2,0,0,629,165
1,2,2,0,3,629,166
1,2,2,0,3,629,167
1,2,2,0,0,629,168
1,2,2,0,4,629,169
1,2,2,0,4,629,170
1,2,2,1,2,629,171
1,2,2,1,0,629,172
1,2,2,1,0,629,173
1,2,2,1,0,629,174
1,4,1,1,0,629,175
1,2,2,1,0,119,1
1,4,1,0,2,119,2
1,2,1,0,-3,119,3
1,2,2,1,0,119,4
1,4,2,0,0,119,5
2,4,1,1,0,119,6
2,3,2,1,-2,119,7
1,2,2,1,-2,119,8
2,3,1,1,2,119,9
1,2,1,1,-2,119,10
2,3,1,1,0,119,11
2,3,1,0,0,119,12
2,3,1,0,0,119,13
2,4,1,0,-3,119,14
2,3,1,1,0,119,15
2,3,2,0,4,119,16
2,3,2,0,5,119,17
2,3,2,0,3,119,18
2,4,2,0,-4,119,19
2,4,1,1,-4,119,20
2,3,2,0,-2,119,21
2,3,1,0,-2,119,22
2,3,1,0,-3,119,23
1,2,1,0,3,119,24
1,2,1,0,0,119,25
1,2,1,0,0,119,26
1,2,1,0,0,119,27
1,2,2,1,0,119,28
2,4,2,0,-5,119,29
1,4,1,1,-4,119,30
1,2,2,1,0,119,31
1,2,2,1,0,119,32
1,2,1,0,0,119,33
1,2,1,0,0,119,34
1,2,1,0,2,119,35
1,2,1,0,0,119,36
2,3,1,1,0,119,37
2,4,2,1,0,119,38
1,2,1,0,3,119,39
1,2,1,0,0,119,40
1,2,1,0,2,119,41
1,2,1,0,0,119,42
2,4,1,0,2,119,43
2,3,1,0,-2,119,44
1,2,1,0,4,119,45
1,2,1,0,2,119,46
1,2,1,0,0,119,47
2,4,2,0,2,119,48
1,4,1,0,3,119,49
1,4,1,1,0,119,50
1,2,2,0,2,119,51
1,2,2,0,2,119,52
1,2,2,0,0,119,53
1,4,1,0,0,119,54
1,2,1,1,5,119,55
1,2,1,0,4,119,56
1,2,1,0,4,119,57
1,2,1,1,2,119,58
1,4,1,1,4,119,59
1,2,1,1,2,119,60
1,2,1,1,4,119,61
1,2,1,1,3,119,62
1,4,1,1,2,119,63
1,2,1,0,2,119,64
1,2,1,0,0,119,65
1,2,1,0,0,119,66
1,2,2,1,0,119,67
1,2,2,1,-3,119,68
1,4,1,1,5,119,69
1,4,1,1,3,119,70
1,2,1,0,2,119,71
1,2,1,0,3,119,72
1,2,1,1,4,119,73
1,2,1,0,3,119,74
1,2,1,0,3,119,75
1,2,1,1,2,119,76
1,2,1,0,3,119,77
1,4,1,0,-3,119,78
1,2,1,1,0,119,79
2,3,1,0,0,119,80
2,4,2,0,0,119,81
1,2,1,0,-5,119,82
2,3,1,1,0,119,83
2,3,1,1,2,119,84
2,3,1,1,0,119,85
2,3,1,1,-4,119,86
2,3,2,1,-4,119,87
2,3,2,1,-4,119,88
1,2,2,1,-4,119,89
1,2,2,1,-2,119,90
1,2,2,1,-2,119,91
1,2,2,1,0,119,92
1,2,2,1,-5,119,93
1,2,2,0,-4,119,94
1,2,2,1,-4,119,95
1,2,1,1,3,119,96
1,2,1,1,4,119,97
1,2,1,1,3,119,98
1,4,1,1,0,119,99
1,2,1,1,2,119,100
1,2,1,1,2,119,101
1,2,1,1,4,119,102
1,2,1,0,0,119,103
1,4,2,1,3,119,104
1,2,1,1,0,119,105
1,2,1,0,4,119,106
1,2,1,0,2,119,107
1,2,1,0,0,119,108
1,2,1,0,0,119,109
1,2,1,0,0,119,110
1,4,1,0,0,119,111
1,2,1,0,0,119,112
1,2,1,0,0,119,113
1,2,1,1,-2,119,114
1,2,1,1,-4,119,115
2,3,2,0,5,119,116
2,3,2,0,2,119,117
2,3,2,0,4,119,118
2,3,2,0,3,119,119
2,3,2,0,4,119,120
2,4,2,0,4,119,121
2,4,2,0,4,119,122
2,3,2,0,5,119,123
2,3,2,0,5,119,124
2,3,2,0,2,119,125
2,3,2,0,2,119,126
2,3,2,0,5,119,127
2,4,2,0,2,119,128
2,3,2,0,3,119,129
2,3,2,0,0,119,130
2,4,2,1,2,119,131
2,4,2,1,4,119,132
2,3,2,1,3,119,133
2,3,2,0,3,119,134
2,3,2,0,5,119,135
2,3,2,0,5,119,136
2,3,2,0,5,119,137
2,3,2,0,2,119,138
2,3,2,0,0,119,139
2,3,2,0,2,119,140
2,4,2,0,3,119,141
2,3,2,0,0,119,142
2,3,2,1,0,119,143
2,3,2,0,0,119,144
2,3,1,0,-4,119,145
2,3,2,1,0,119,146
2,3,2,1,3,119,147
2,3,2,0,5,119,148
2,3,2,1,4,119,149
2,3,2,1,0,119,150
2,3,2,1,-2,119,151
2,3,2,1,-2,119,152
2,3,2,0,-3,119,153
2,4,2,1,3,119,154
2,3,2,1,-5,119,155
2,3,2,1,0,119,156
2,3,2,1,2,119,157
2,3,2,1,2,119,158
2,3,2,0,3,119,159
2,3,2,1,4,119,160
2,3,2,1,3,119,161
2,3,2,1,0,119,162
2,4,2,1,0,119,163
2,3,2,0,0,119,164
2,4,2,0,-3,119,165
2,3,2,1,4,119,166
2,3,2,1,5,119,167
2,3,2,1,3,119,168
2,4,2,1,-3,119,169
2,4,2,0,-3,119,170
2,3,2,1,5,119,171
2,3,2,1,3,119,172
2,4,1,1,-3,119,173
2,4,1,1,-3,119,174
2,4,2,0,0,119,175
2,4,1,0,-2,806,1
2,3,2,0,5,806,2
2,3,2,0,5,806,3
2,3,2,0,4,806,4
2,3,2,0,3,806,5
2,3,2,0,3,806,6
2,3,2,0,5,806,7
2,3,2,1,4,806,8
2,3,2,0,0,806,9
2,4,2,0,-2,806,10
2,3,2,1,0,806,11
2,3,2,1,-3,806,12
1,2,2,1,-3,806,13
2,3,2,1,0,806,14
2,3,2,1,-3,806,15
2,4,2,1,4,806,16
2,3,1,0,-2,806,17
2,3,1,0,-3,806,18
2,3,1,0,-5,806,19
1,2,1,0,2,806,20
1,2,1,0,0,806,21
1,4,1,0,2,806,22
1,4,1,0,2,806,23
1,4,1,1,0,806,24
1,2,1,1,3,806,25
1,2,1,0,2,806,26
1,2,1,0,0,806,27
1,2,1,0,3,806,28
1,2,1,1,2,806,29
1,2,1,1,0,806,30
1,2,1,1,-2,806,31
1,2,1,1,0,806,32
1,4,1,1,-4,806,33
1,2,1,1,0,806,34
1,2,1,1,3,806,35
1,4,1,0,-4,806,36
1,2,1,0,0,806,37
1,2,1,1,0,806,38
1,2,1,1,-2,806,39
1,2,1,1,-2,806,40
1,4,1,1,0,806,41
2,4,2,0,-2,806,42
1,4,2,1,-4,806,43
1,2,2,1,-2,806,44
1,4,2,1,2,806,45
1,2,2,1,0,806,46
2,4,2,0,0,806,47
2,3,2,0,-5,806,48
1,2,2,1,0,806,49
1,2,2,0,0,806,50
1,4,2,0,0,806,51
1,2,2,0,4,806,52
1,2,2,0,4,806,53
1,2,2,0,2,806,54
1,4,2,0,4,806,55
1,4,2,0,4,806,56
1,2,2,0,5,806,57
1,4,2,0,0,806,58
1,2,2,0,0,806,59
1,2,2,0,3,806,60
1,2,2,0,4,806,61
1,2,2,1,3,806,62
1,2,2,1,3,806,63
1,2,2,1,4,806,64
1,2,2,0,2,806,65
1,2,2,0,3,806,66
1,2,2,0,3,806,67
1,2,2,0,4,806,68
1,2,2,0,0,806,69
1,2,2,0,0,806,70
1,4,2,1,4,806,71
1,2,2,1,0,806,72
1,2,2,1,2,806,73
1,2,2,0,2,806,74
1,2,2,1,2,806,75
1,2,2,1,0,806,76
1,2,2,1,0,806,77
1,2,1,0,3,806,78
1,2,1,0,2,806,79
1,2,1,1,0,806,80
1,4,2,1,0,806,81
1,2,1,0,0,806,82
1,4,1,0,-2,806,83
1,2,2,0,3,806,84
1,2,2,1,4,806,85
1,2,2,0,5,806,86
1,2,2,0,4,806,87
1,2,2,0,2,806,88
1,2,2,0,0,806,89
1,2,2,0,0,806,90
1,2,2,0,0,806,91
1,2,2,0,0,806,92
1,2,2,0,0,806,93
1,2,1,0,-3,806,94
1,2,2,0,5,806,95
1,4,2,0,0,806,96
1,2,2,0,2,806,97
1,2,2,0,2,806,98
1,2,2,0,4,806,99
1,4,2,0,0,806,100
1,2,2,0,0,806,101
1,2,2,0,0,806,102
1,2,2,0,0,806,103
1,2,2,0,-2,806,104
1,2,2,1,0,806,105
1,2,2,1,0,806,106
1,2,2,1,-3,806,107
1,2,2,1,-2,806,108
1,2,2,1,0,806,109
1,2,2,1,0,806,110
1,2,2,1,0,806,111
1,4,2,1,0,806,112
1,2,2,1,2,806,113
1,2,2,1,4,806,114
1,2,2,1,0,806,115
1,4,1,1,0,806,116
1,4,1,1,2,806,117
1,2,2,1,2,806,118
1,4,2,1,3,806,119
1,2,2,1,4,806,120
1,2,2,1,4,806,121
1,2,2,1,0,806,122
1,2,2,1,2,806,123
1,4,2,1,3,806,124
1,2,2,1,-2,806,125
1,4,2,1,2,806,126
1,2,2,1,-4,806,127
1,4,2,1,0,806,128
1,2,1,0,-5,806,129
1,2,1,0,-2,806,130
1,2,1,0,0,806,131
1,4,1,0,3,806,132
1,2,1,0,0,806,133
1,2,1,0,0,806,134
1,4,1,0,4,806,135
1,2,1,0,-2,806,136
1,2,1,0,-5,806,137
1,2,1,0,-4,806,138
1,2,1,1,-2,806,139
1,2,1,1,-2,806,140
1,2,1,1,3,806,141
1,4,1,1,3,806,142
1,2,1,1,2,806,143
1,2,1,1,5,806,144
1,2,1,1,5,806,145
1,4,1,1,0,806,146
1,4,1,1,0,806,147
1,4,1,1,0,806,148
1,2,1,1,2,806,149
1,4,1,0,-3,806,150
1,2,1,0,0,806,151
1,2,1,0,-3,806,152
1,2,1,0,0,806,153
1,4,1,0,0,806,154
1,2,1,0,0,806,155
1,4,1,0,-3,806,156
1,2,1,1,2,806,157
1,2,1,1,2,806,158
1,2,1,1,3,806,159
1,2,1,0,3,806,160
1,2,1,1,4,806,161
1,2,1,1,5,806,162
1,2,1,1,4,806,163
1,4,1,1,0,806,164
1,4,1,1,-2,806,165
1,2,1,1,0,806,166
1,2,1,1,2,806,167
1,4,1,0,0,806,168
1,2,1,0,0,806,169
1,2,1,0,2,806,170
1,2,1,0,2,806,171
1,4,1,0,0,806,172
1,2,1,0,4,806,173
1,2,1,0,0,806,174
1,2,1,0,0,806,175
1,2,1,1,1,410,1
2,3,2,0,3,410,2
2,4,1,0,4,410,3
2,3,2,0,2,410,4
2,4,2,0,4,410,5
1,2,2,0,-5,410,6
1,2,1,0,3,410,7
2,3,1,1,3,410,8
2,3,1,0,0,410,9
1,2,1,0,4,410,10
1,2,1,0,4,410,11
1,2,1,0,4,410,12
1,4,1,0,3,410,13
1,2,1,1,3,410,14
2,3,2,1,3,410,15
2,4,1,0,3,410,16
1,2,1,0,0,410,17
2,3,2,0,-4,410,18
2,3,1,0,2,410,19
2,3,1,0,3,410,20
1,2,1,1,0,410,21
2,4,2,1,4,410,22
2,4,1,0,0,410,23
1,2,1,0,0,410,24
1,2,1,0,0,410,25
1,4,1,0,-5,410,26
2,3,1,1,3,410,27
2,4,2,0,-3,410,28
2,4,1,0,-2,410,29
2,4,1,1,0,410,30
1,2,1,0,3,410,31
2,3,1,0,4,410,32
1,2,1,1,0,410,33
2,3,1,1,3,410,34
2,4,2,1,5,410,35
2,4,2,1,0,410,36
1,4,1,0,-3,410,37
2,3,1,0,5,410,38
2,3,1,1,2,410,39
2,4,1,0,0,410,40
2,4,1,0,0,410,41
2,3,1,0,0,410,42
2,3,1,0,0,410,43
2,3,1,0,0,410,44
1,2,1,0,5,410,45
2,4,1,1,2,410,46
2,4,1,1,3,410,47
2,3,1,1,-2,410,48
2,4,2,1,2,410,49
2,4,2,1,0,410,50
2,3,2,1,-2,410,51
1,2,1,0,-3,410,52
2,3,1,0,2,410,53
1,2,2,0,0,410,54
2,3,2,1,0,410,55
1,4,2,0,3,410,56
2,3,2,1,-2,410,57
2,3,1,0,0,410,58
1,4,1,0,-5,410,59
1,2,1,0,0,410,60
1,2,1,0,0,410,61
2,3,1,0,-3,410,62
2,3,1,0,-5,410,63
1,2,1,0,0,410,64
1,2,1,0,-2,410,65
1,2,1,0,0,410,66
1,2,1,1,0,410,67
1,2,1,1,0,410,68
1,4,1,0,3,410,69
1,2,1,0,-3,410,70
1,2,1,0,-4,410,71
1,4,1,1,2,410,72
2,4,2,0,-3,410,73
1,2,2,0,4,410,74
1,2,2,0,4,410,75
2,3,2,0,0,410,76
1,2,2,1,0,410,77
1,2,2,0,2,410,78
1,4,2,0,4,410,79
1,2,1,1,0,410,80
1,2,2,1,-3,410,81
1,2,2,1,-5,410,82
