Action1,S2,Action2,rt2,Re,subject,round
2,3,1,1,-2,240,107
2,3,2,1,-3,240,108
2,3,2,1,-1,240,109
1,2,2,0,3,240,110
2,3,1,1,-1,240,111
1,2,1,1,1,240,112
1,2,1,1,2,240,113
2,3,1,1,0,240,114
2,3,1,1,2,240,115
2,3,1,1,3,240,116
2,3,1,1,4,240,117
2,3,1,0,4,240,118
2,3,2,0,-3,240,119
1,2,2,1,4,240,120
1,2,1,0,-5,240,121
1,2,2,0,4,240,122
2,3,1,0,0,240,123
2,3,1,0,-3,240,124
1,2,1,0,-3,240,125
1,2,1,0,-3,240,126
1,2,2,0,2,240,127
1,2,2,0,0,240,128
2,3,1,0,-1,240,129
1,2,1,0,1,240,130
2,3,1,0,-5,240,131
1,2,2,1,-1,240,132
2,3,2,0,1,240,133
1,2,1,0,-2,240,134
1,3,1,1,1,240,135
1,2,1,1,-4,240,136
2,3,1,0,3,240,137
1,2,1,1,-4,240,138
1,2,1,1,-5,240,139
2,3,1,0,-1,240,140
2,3,1,0,-2,240,141
2,3,1,0,-2,240,142
1,2,1,1,-2,240,143
2,3,2,0,4,240,144
1,3,2,1,2,240,145
1,2,2,1,-4,240,146
1,2,2,0,-3,240,147
1,2,2,0,-2,240,148
2,2,2,0,-2,240,149
1,2,2,0,-3,240,150
1,3,2,0,-3,240,151
2,2,1,0,-4,240,152
2,2,1,0,-3,240,153
1,2,1,1,-3,240,154
1,3,1,0,-1,240,155
1,2,2,0,-4,240,156
2,3,2,0,-4,240,157
2,3,2,0,-4,240,158
2,2,2,0,-4,240,159
2,3,2,0,-1,240,160
2,3,2,0,0,240,161
1,3,1,0,4,240,162
2,3,2,0,-2,240,163
2,3,2,0,-2,240,164
2,3,2,0,-5,240,165
2,3,2,0,-1,240,166
2,3,2,0,1,240,167
1,2,2,1,3,240,168
1,2,1,0,-4,240,169
2,2,1,1,-3,240,170
2,3,1,1,3,240,171
2,2,2,0,0,240,172
1,2,2,0,1,240,173
1,2,2,1,-1,240,174
2,3,2,0,5,240,175
2,3,1,0,2,586,1
2,3,1,0,3,586,2
2,2,2,0,0,586,3
1,2,1,0,-4,586,4
2,3,2,1,3,586,5
1,2,2,1,0,586,6
1,2,2,0,2,586,7
2,3,2,1,1,586,8
1,2,2,1,4,586,9
1,2,2,1,5,586,10
1,2,2,1,4,586,11
2,3,1,0,0,586,12
2,3,2,1,1,586,13
1,2,2,1,1,586,14
1,3,2,0,5,586,15
1,2,2,0,0,586,16
1,2,2,0,2,586,17
2,2,2,0,0,586,18
1,2,2,0,1,586,19
2,3,2,1,5,586,20
2,3,2,1,4,586,21
1,3,2,0,1,586,22
1,2,2,1,0,586,23
2,3,2,1,0,586,24
2,3,2,0,-3,586,25
2,2,2,0,2,586,26
1,3,2,0,-2,586,27
1,2,2,0,5,586,28
1,3,2,1,-4,586,29
2,3,1,1,4,586,30
2,2,2,1,5,586,31
2,3,1,1,4,586,32
2,3,1,1,4,586,33
2,2,2,0,3,586,34
2,2,2,1,3,586,35
2,2,2,1,2,586,36
1,2,2,0,2,586,37
1,2,2,1,2,586,38
1,2,2,1,-1,586,39
2,3,1,1,0,586,40
2,3,1,1,1,586,41
2,2,2,1,0,586,42
2,3,1,1,2,586,43
1,2,2,1,1,586,44
1,2,2,0,2,586,45
2,3,2,0,1,586,46
2,3,1,0,5,586,47
1,2,1,1,-5,586,48
2,2,2,1,1,586,49
2,3,2,0,2,586,50
2,2,2,1,0,586,51
2,3,2,0,0,586,52
2,3,1,0,-2,586,53
2,3,1,0,-5,586,54
2,2,2,0,3,586,55
1,2,1,0,1,586,56
1,2,2,0,2,586,57
2,3,2,0,-2,586,58
1,2,2,0,3,586,59
1,2,2,0,5,586,60
1,2,2,1,4,586,61
1,2,2,1,4,586,62
1,2,2,1,3,586,63
1,2,2,0,4,586,64
1,2,2,1,3,586,65
1,2,2,0,2,586,66
1,3,2,0,4,586,67
1,2,2,0,5,586,68
1,2,2,0,3,586,69
1,2,2,0,3,586,70
2,2,2,0,4,586,71
1,2,2,1,4,586,72
2,3,2,0,2,586,73
2,2,2,0,5,586,74
2,2,2,0,1,586,75
1,2,2,1,3,586,76
1,2,2,0,5,586,77
1,2,2,0,5,586,78
1,2,2,0,1,586,79
1,3,2,0,0,586,80
1,2,2,1,1,586,81
1,2,2,0,-1,586,82
1,2,1,1,-3,586,83
2,3,1,0,-3,586,84
1,2,2,1,1,586,85
1,2,2,1,1,586,86
1,2,2,1,0,586,87
1,2,2,1,-2,586,88
1,2,2,1,2,586,89
2,3,1,1,-1,586,90
1,2,2,1,3,586,91
2,3,1,0,0,586,92
2,3,2,0,1,586,93
2,3,2,0,4,586,94
1,2,2,0,4,586,95
2,3,1,0,2,586,96
1,2,2,0,-1,586,97
2,2,2,0,-4,586,98
2,3,2,0,1,586,99
2,3,1,0,2,586,100
2,3,1,0,4,586,101
2,3,1,0,1,586,102
2,2,2,0,0,586,103
1,2,1,0,4,586,104
1,2,1,1,0,586,105
2,3,1,0,1,586,106
1,3,2,1,2,586,107
1,2,2,1,-1,586,108
2,3,1,0,4,586,109
2,3,1,1,2,586,110
2,2,2,1,0,586,111
2,3,2,1,-4,586,112
2,3,1,1,3,586,113
1,2,2,0,-3,586,114
1,2,1,1,4,586,115
2,3,1,0,1,586,116
1,2,2,0,-5,586,117
1,2,1,1,0,586,118
1,2,1,0,0,586,119
2,2,1,0,1,586,120
1,2,1,1,2,586,121
2,3,1,0,4,586,122
1,2,1,1,5,586,123
1,2,1,1,3,586,124
1,2,2,0,1,586,125
1,2,1,1,3,586,126
1,2,1,0,4,586,127
2,3,1,0,-2,586,128
2,3,1,0,1,586,129
1,2,1,1,1,586,130
2,3,1,0,4,586,131
1,2,1,0,-1,586,132
2,3,1,1,-1,586,133
2,3,1,0,1,586,134
2,2,2,0,-3,586,135
1,2,1,0,-2,586,136
1,3,2,0,5,586,137
2,3,1,0,2,586,138
2,3,1,0,3,586,139
1,2,1,0,4,586,140
1,2,1,1,4,586,141
2,3,2,0,-1,586,142
1,2,1,1,2,586,143
2,2,2,0,5,586,144
1,2,2,1,5,586,145
1,3,2,1,0,586,146
1,2,2,0,0,586,147
1,2,2,0,0,586,148
2,3,1,0,-4,586,149
1,3,1,1,-3,586,150
1,2,2,1,2,586,151
1,2,1,1,-1,586,152
2,2,2,0,-1,586,153
1,2,1,0,-4,586,154
2,3,2,0,-2,586,155
1,3,2,1,-1,586,156
1,3,2,1,-2,586,157
1,2,1,0,0,586,158
2,3,2,0,-1,586,159
1,2,2,0,0,586,160
1,2,2,0,0,586,161
2,3,2,0,1,586,162
2,3,1,0,4,586,163
2,2,2,1,-1,586,164
1,2,2,0,-2,586,165
1,2,2,0,-3,586,166
1,3,1,0,3,586,167
1,2,2,0,-4,586,168
2,3,1,0,-3,586,169
2,2,2,0,-3,586,170
1,3,1,0,-4,586,171
2,2,1,1,1,586,172
1,3,2,1,-3,586,173
1,2,1,0,1,586,174
1,2,1,1,-3,586,175
1,2,1,0,-2,216,1
1,2,1,1,-2,216,2
2,3,2,0,5,216,3
2,3,2,0,4,216,4
2,3,2,0,4,216,5
2,3,2,0,3,216,6
2,3,2,0,5,216,7
2,2,2,0,0,216,8
2,3,2,0,1,216,9
2,3,2,0,2,216,10
2,2,2,0,1,216,11
2,3,2,1,-3,216,12
2,3,1,0,-5,216,13
2,2,2,1,1,216,14
2,3,2,0,-2,216,15
2,3,2,0,-1,216,16
1,2,2,0,2,216,17
2,3,2,1,3,216,18
2,3,2,1,-1,216,19
2,3,2,0,0,216,20
1,2,2,0,2,216,21
1,2,2,0,2,216,22
1,3,2,0,2,216,23
2,2,2,0,3,216,24
2,3,2,0,2,216,25
1,2,2,0,3,216,26
2,3,2,0,4,216,27
2,3,2,0,5,216,28
1,2,2,0,-1,216,29
2,3,2,0,4,216,30
2,3,2,0,4,216,31
2,3,2,0,3,216,32
2,3,2,0,5,216,33
2,3,2,0,2,216,34
2,3,2,0,4,216,35
2,3,2,0,5,216,36
2,3,2,0,2,216,37
2,2,2,0,-1,216,38
1,2,2,1,3,216,39
1,2,2,0,4,216,40
2,2,2,0,4,216,41
1,2,2,0,4,216,42
1,2,2,0,4,216,43
1,2,2,1,2,216,44
1,2,2,0,2,216,45
1,2,2,0,-4,216,46
2,3,2,0,1,216,47
2,2,2,0,-1,216,48
2,3,2,1,-3,216,49
1,2,2,1,0,216,50
2,3,2,0,-3,216,51
2,2,2,1,-1,216,52
1,2,2,1,1,216,53
2,3,1,0,-2,216,54
1,2,1,0,-1,216,55
2,3,1,0,-3,216,56
2,3,1,0,-4,216,57
1,2,2,1,-4,216,58
1,2,2,1,-1,216,59
1,3,1,0,-1,216,60
2,3,2,0,-1,216,61
1,3,1,1,-3,216,62
2,2,2,0,-4,216,63
1,2,1,0,1,216,64
2,3,2,0,-3,216,65
1,2,1,1,-5,216,66
2,3,1,1,-3,216,67
1,2,2,1,-2,216,68
2,3,2,1,-3,216,69
1,3,1,0,-3,216,70
1,3,2,0,-3,216,71
1,2,2,0,1,216,72
1,3,2,0,-3,216,73
2,3,2,0,-3,216,74
1,2,2,1,0,216,75
1,2,2,0,1,216,76
1,2,2,0,1,216,77
1,2,2,0,2,216,78
1,3,2,0,2,216,79
1,2,2,0,1,216,80
1,2,2,0,1,216,81
2,3,1,0,-5,216,82
1,2,2,0,5,216,83
1,2,2,0,4,216,84
1,2,2,0,3,216,85
1,2,2,0,4,216,86
1,2,2,0,3,216,87
1,3,2,0,3,216,88
1,2,2,0,1,216,89
1,2,1,1,-3,216,90
1,2,2,1,1,216,91
1,2,2,0,5,216,92
1,2,2,0,5,216,93
1,2,2,0,4,216,94
1,2,2,0,3,216,95
1,3,2,0,-2,216,96
1,2,2,0,4,216,97
1,3,2,0,-3,216,98
1,2,2,0,1,216,99
1,2,2,0,0,216,100
1,2,2,1,0,216,101
1,2,2,0,1,216,102
2,3,2,0,-1,216,103
1,2,2,0,-3,216,104
1,2,2,1,-3,216,105
1,2,1,0,2,216,106
2,3,2,0,-3,216,107
1,3,1,0,-1,216,108
1,2,1,0,3,216,109
1,2,1,0,4,216,110
1,2,1,0,2,216,111
1,2,1,0,2,216,112
1,2,1,0,0,216,113
1,2,1,0,-2,216,114
1,2,1,0,-3,216,115
1,3,1,0,2,216,116
1,2,1,0,-1,216,117
2,3,2,1,4,216,118
2,3,2,0,4,216,119
2,2,2,0,2,216,120
2,3,2,1,1,216,121
2,3,2,1,2,216,122
2,3,2,1,2,216,123
2,3,2,1,0,216,124
2,3,2,1,-1,216,125
2,3,2,0,-2,216,126
2,3,2,1,-5,216,127
1,2,2,1,-2,216,128
1,3,2,0,-1,216,129
1,3,1,0,1,216,130
1,2,2,0,0,216,131
1,2,2,0,2,216,132
1,3,2,0,2,216,133
1,2,2,0,1,216,134
1,2,2,0,2,216,135
1,2,1,0,-4,216,136
1,3,2,0,3,216,137
1,2,2,0,1,216,138
1,2,2,0,1,216,139
1,3,2,0,1,216,140
1,2,2,0,2,216,141
1,2,1,0,0,216,142
1,2,2,0,2,216,143
1,2,2,0,0,216,144
1,2,2,0,3,216,145
1,2,2,0,5,216,146
1,3,2,0,0,216,147
1,2,2,0,3,216,148
1,2,2,0,4,216,149
1,2,2,0,4,216,150
1,2,2,0,2,216,151
1,3,2,0,2,216,152
1,2,2,0,0,216,153
1,2,2,0,-1,216,154
1,2,2,0,-4,216,155
1,2,2,0,-3,216,156
1,2,2,1,-3,216,157
1,2,2,0,-2,216,158
1,3,2,1,1,216,159
1,2,1,1,1,216,160
2,3,2,1,-1,216,161
1,2,1,1,-2,216,162
1,2,2,0,-2,216,163
2,2,2,0,-2,216,164
1,2,1,1,-2,216,165
1,3,1,0,2,216,166
2,2,1,1,-5,216,167
2,3,2,1,4,216,168
2,3,2,0,1,216,169
2,3,2,0,1,216,170
2,3,2,1,-1,216,171
2,3,2,0,3,216,172
2,3,2,0,4,216,173
2,3,2,0,4,216,174
2,3,2,0,3,216,175
1,2,1,0,2,48,1
1,2,1,0,4,48,2
1,2,1,0,4,48,3
2,3,1,0,4,48,4
1,3,1,0,3,48,5
2,3,2,0,4,48,6
1,2,1,0,2,48,7
1,2,1,0,1,48,8
1,2,1,0,3,48,9
1,3,1,0,4,48,10
1,2,1,0,5,48,11
1,2,1,0,4,48,12
1,2,1,0,5,48,13
1,2,1,0,2,48,14
1,2,1,0,-1,48,15
1,3,1,0,3,48,16
2,3,1,0,3,48,17
2,3,1,0,0,48,18
2,3,2,0,-5,48,19
2,2,1,0,4,48,20
1,2,1,0,4,48,21
1,2,1,0,1,48,22
1,2,1,0,0,48,23
1,2,1,1,-2,48,24
1,2,1,0,-1,48,25
2,3,1,0,1,48,26
1,2,2,0,-2,48,27
1,2,1,0,-1,48,28
2,3,1,0,1,48,29
2,3,1,0,-3,48,30
1,3,2,0,1,48,31
2,3,2,0,1,48,32
2,3,2,1,-5,48,33
2,3,1,1,-1,48,34
1,2,1,0,-5,48,35
2,3,1,0,-2,48,36
1,2,1,1,-4,48,37
1,3,1,1,-4,48,38
2,3,1,1,-1,48,39
2,3,2,0,4,48,40
1,2,2,0,1,48,41
1,2,2,0,2,48,42
1,2,2,0,2,48,43
1,3,2,0,3,48,44
1,3,2,0,2,48,45
1,3,2,0,4,48,46
1,3,1,1,1,48,47
2,3,2,0,0,48,48
2,2,2,0,4,48,49
1,2,2,1,5,48,50
1,3,1,1,3,48,51
1,2,2,1,2,48,52
1,2,2,1,3,48,53
1,3,1,1,3,48,54
1,2,2,1,3,48,55
1,2,2,0,4,48,56
2,3,1,0,2,48,57
2,3,1,0,1,48,58
1,2,2,0,2,48,59
1,2,2,0,3,48,60
1,3,2,0,-1,48,61
1,2,2,1,4,48,62
1,2,2,1,2,48,63
2,3,2,1,5,48,64
1,2,2,0,-2,48,65
1,2,2,0,-1,48,66
1,2,2,0,-1,48,67
2,3,2,0,-2,48,68
2,2,2,0,5,48,69
2,3,2,0,4,48,70
2,2,2,0,2,48,71
1,2,2,0,-1,48,72
1,2,2,1,0,48,73
1,2,2,1,0,48,74
1,2,2,1,1,48,75
2,3,2,0,4,48,76
2,3,2,0,3,48,77
2,3,2,0,3,48,78
2,3,2,0,2,48,79
2,3,2,0,3,48,80
2,3,2,0,4,48,81
2,3,2,0,5,48,82
2,2,2,0,-2,48,83
2,2,2,0,0,48,84
2,3,2,0,2,48,85
2,3,2,0,3,48,86
2,3,2,0,3,48,87
2,3,2,0,0,48,88
2,3,2,1,3,48,89
2,3,2,0,3,48,90
2,3,2,0,3,48,91
2,3,2,0,2,48,92
2,2,2,0,1,48,93
2,3,2,0,2,48,94
2,3,2,0,3,48,95
1,3,2,1,1,48,96
2,2,2,1,1,48,97
1,2,2,0,4,48,98
2,2,2,0,4,48,99
2,3,2,0,-2,48,100
1,2,2,1,1,48,101
1,2,2,1,-1,48,102
1,2,2,0,1,48,103
2,3,1,0,1,48,104
2,3,1,1,3,48,105
2,3,1,1,1,48,106
2,3,1,1,3,48,107
2,3,1,1,2,48,108
2,3,1,1,-1,48,109
2,3,1,1,1,48,110
1,3,1,1,-4,48,111
1,2,2,1,-5,48,112
1,2,2,0,-3,48,113
2,3,2,1,-5,48,114
2,3,2,0,-3,48,115
2,3,1,0,-4,48,116
1,2,2,0,-5,48,117
2,2,1,1,-2,48,118
2,3,2,1,-2,48,119
2,3,2,1,1,48,120
2,2,2,1,-2,48,121
1,2,1,0,-3,48,122
1,3,2,1,-2,48,123
2,3,1,0,-1,48,124
1,3,2,0,0,48,125
1,2,2,0,2,48,126
1,3,2,0,0,48,127
1,3,2,0,-3,48,128
2,3,2,1,-5,48,129
2,3,1,0,-5,48,130
2,3,1,0,-2,48,131
1,2,1,0,0,48,132
1,2,1,0,-3,48,133
1,2,1,0,-3,48,134
1,3,1,0,0,48,135
2,3,2,0,-2,48,136
2,3,2,0,-4,48,137
2,2,2,0,5,48,138
1,2,2,0,5,48,139
1,2,2,1,3,48,140
1,2,2,1,3,48,141
1,2,2,1,0,48,142
1,3,2,0,-5,48,143
1,2,2,0,-2,48,144
1,3,1,1,-3,48,145
1,2,2,1,-5,48,146
1,2,2,1,-3,48,147
1,2,1,1,2,48,148
2,3,1,0,-3,48,149
1,2,1,0,0,48,150
1,2,1,0,3,48,151
1,2,1,0,5,48,152
1,2,1,1,2,48,153
1,2,1,0,1,48,154
1,2,1,1,-1,48,155
1,3,1,1,1,48,156
1,2,1,0,-3,48,157
1,2,1,0,-2,48,158
1,3,1,1,5,48,159
1,2,1,0,-3,48,160
1,2,1,0,-2,48,161
2,3,1,1,5,48,162
2,3,1,1,3,48,163
2,2,1,0,-4,48,164
2,3,1,0,5,48,165
2,2,1,1,-5,48,166
2,3,1,0,3,48,167
2,3,1,0,4,48,168
2,3,1,0,4,48,169
2,3,1,0,2,48,170
2,2,1,0,2,48,171
2,2,1,0,2,48,172
2,3,1,0,2,48,173
1,3,1,1,0,48,174
1,2,1,1,-2,48,175
2,2,2,0,-1,778,1
2,3,2,1,1,778,2
2,3,1,0,1,778,3
1,2,1,0,-2,778,4
2,3,1,0,4,778,5
2,3,1,0,0,778,6
2,3,2,1,-1,778,7
2,3,2,0,-1,778,8
1,2,2,0,3,778,9
1,2,2,0,2,778,10
1,2,2,0,4,778,11
1,3,2,0,-5,778,12
2,2,2,1,1,778,13
2,3,2,1,-4,778,14
1,2,2,1,2,778,15
1,2,2,1,2,778,16
1,2,2,1,4,778,17
1,2,2,1,4,778,18
1,2,2,1,3,778,19
1,2,2,0,-1,778,20
1,2,2,1,-3,778,21
1,3,1,0,2,778,22
2,3,1,0,3,778,23
2,3,1,0,3,778,24
2,2,1,0,2,778,25
2,2,1,0,1,778,26
2,2,1,0,3,778,27
1,2,1,0,3,778,28
1,2,1,0,5,778,29
1,3,1,0,5,778,30
1,2,1,0,-1,778,31
2,3,1,0,1,778,32
2,3,1,0,1,778,33
2,3,1,0,1,778,34
2,3,1,0,1,778,35
2,3,1,0,3,778,36
2,3,1,0,3,778,37
2,3,1,0,3,778,38
2,3,1,0,3,778,39
2,3,1,0,2,778,40
2,2,1,0,5,778,41
2,3,1,0,-1,778,42
2,2,1,0,3,778,43
2,3,1,0,-5,778,44
1,2,1,0,4,778,45
1,3,1,0,-2,778,46
1,3,1,0,-3,778,47
1,2,1,0,1,778,48
1,2,1,0,-1,778,49
1,2,1,0,-3,778,50
1,2,1,0,-2,778,51
2,3,1,1,-2,778,52
1,2,1,0,0,778,53
2,3,1,0,-4,778,54
1,3,1,0,-3,778,55
1,2,1,0,0,778,56
2,3,1,0,-1,778,57
2,2,1,0,3,778,58
2,3,1,0,3,778,59
1,2,1,0,3,778,60
1,2,1,0,4,778,61
2,3,1,0,0,778,62
2,3,1,0,0,778,63
1,2,1,0,3,778,64
1,2,1,0,4,778,65
1,2,1,0,4,778,66
1,2,1,0,4,778,67
1,2,1,0,4,778,68
1,2,1,0,3,778,69
1,2,1,0,4,778,70
1,2,1,0,3,778,71
1,2,1,0,1,778,72
1,3,1,0,1,778,73
1,2,1,0,1,778,74
2,3,1,0,1,778,75
2,3,1,0,-2,778,76
1,2,1,0,3,778,77
1,3,1,0,3,778,78
1,2,1,0,-1,778,79
2,3,1,0,2,778,80
1,2,2,0,4,778,81
1,2,2,0,3,778,82
1,2,2,0,1,778,83
2,3,1,0,4,778,84
2,2,1,0,-1,778,85
2,3,1,0,5,778,86
2,2,1,0,5,778,87
2,2,1,0,5,778,88
1,2,1,0,4,778,89
1,2,1,0,4,778,90
1,3,1,0,2,778,91
1,2,1,0,-1,778,92
2,3,1,0,4,778,93
2,3,1,0,3,778,94
2,3,1,0,4,778,95
2,2,1,0,-3,778,96
2,3,1,0,0,778,97
1,2,2,0,-3,778,98
2,3,1,0,-1,778,99
2,3,1,0,-2,778,100
2,3,1,0,-3,778,101
2,3,1,1,-2,778,102
2,3,2,0,4,778,103
2,2,2,0,-3,778,104
2,3,2,0,5,778,105
2,3,2,0,2,778,106
2,3,2,0,-1,778,107
2,3,2,1,-2,778,108
2,3,1,1,-3,778,109
2,3,1,1,-3,778,110
2,3,1,1,-2,778,111
1,2,1,0,-5,778,112
1,3,2,0,-4,778,113
2,3,1,0,-3,778,114
2,3,2,0,-2,778,115
2,3,2,0,-2,778,116
2,3,2,1,-5,778,117
1,2,1,1,-4,778,118
2,3,1,0,-1,778,119
2,2,1,0,-3,778,120
2,3,1,0,1,778,121
2,3,1,0,-2,778,122
2,2,1,0,-1,778,123
2,3,1,0,-1,778,124
2,3,1,0,-2,778,125
2,3,1,0,-3,778,126
2,2,1,0,-5,778,127
2,3,1,0,-2,778,128
2,3,1,0,-3,778,129
2,2,1,0,3,778,130
2,3,1,0,-5,778,131
2,3,2,0,-1,778,132
2,3,2,0,1,778,133
2,3,2,0,2,778,134
2,3,2,0,4,778,135
2,2,2,0,-5,778,136
2,3,2,0,3,778,137
2,3,2,0,5,778,138
2,2,2,0,-1,778,139
2,3,2,0,1,778,140
2,3,2,0,0,778,141
2,3,2,0,-1,778,142
1,3,1,0,-5,778,143
1,2,1,0,-4,778,144
2,3,2,0,1,778,145
2,3,2,0,1,778,146
2,3,2,0,3,778,147
2,3,2,0,0,778,148
2,3,2,0,2,778,149
2,3,2,0,3,778,150
2,3,2,0,4,778,151
2,3,2,0,5,778,152
2,3,2,0,4,778,153
2,3,2,0,4,778,154
2,3,2,0,2,778,155
2,3,2,0,5,778,156
2,3,2,0,3,778,157
2,2,2,0,-3,778,158
2,3,2,0,3,778,159
2,3,2,0,3,778,160
2,3,2,0,5,778,161
2,3,2,0,3,778,162
2,3,2,0,5,778,163
2,2,2,0,4,778,164
2,3,2,0,4,778,165
2,2,2,0,1,778,166
2,3,2,0,3,778,167
2,3,2,0,4,778,168
2,3,2,0,0,778,169
2,2,2,0,1,778,170
2,2,2,0,-1,778,171
2,3,2,0,-4,778,172
2,3,2,0,-4,778,173
2,3,2,0,-5,778,174
2,3,2,0,-4,778,175
2,3,2,0,4,562,1
2,2,2,1,0,562,2
2,3,2,1,1,562,3
2,3,2,1,3,562,4
2,2,2,0,2,562,5
2,2,2,0,2,562,6
2,2,2,0,1,562,7
2,2,2,0,-1,562,8
2,3,2,1,4,562,9
2,2,2,0,5,562,10
2,2,2,0,5,562,11
2,3,2,0,4,562,12
2,3,2,0,3,562,13
2,3,2,0,2,562,14
2,3,2,0,2,562,15
2,3,2,0,1,562,16
2,3,2,0,3,562,17
2,3,2,1,3,562,18
2,2,2,1,-3,562,19
2,3,1,0,1,562,20
2,3,2,0,5,562,21
2,3,1,0,1,562,22
2,3,2,1,3,562,23
2,2,2,1,-1,562,24
2,3,2,1,0,562,25
2,3,2,1,1,562,26
2,3,2,0,4,562,27
2,3,2,0,1,562,28
2,3,2,1,2,562,29
2,3,2,1,2,562,30
2,2,2,0,-3,562,31
2,2,1,1,1,562,32
2,3,1,1,0,562,33
2,3,1,1,1,562,34
2,3,1,1,0,562,35
2,2,1,1,4,562,36
2,2,1,1,4,562,37
2,3,1,1,-4,562,38
1,2,2,0,-1,562,39
1,2,2,0,-4,562,40
2,2,1,0,4,562,41
2,3,1,0,-4,562,42
1,2,1,0,2,562,43
2,3,2,1,4,562,44
2,3,2,1,4,562,45
1,2,1,1,0,562,46
1,2,1,0,5,562,47
1,2,1,0,4,562,48
1,2,1,0,1,562,49
1,2,1,0,0,562,50
2,3,2,0,2,562,51
2,3,2,0,2,562,52
2,2,2,0,0,562,53
2,3,2,0,-1,562,54
2,3,2,1,0,562,55
1,3,1,0,-5,562,56
2,2,1,1,4,562,57
1,2,1,1,3,562,58
1,2,1,0,4,562,59
1,2,1,0,3,562,60
1,2,1,0,4,562,61
1,2,1,0,3,562,62
1,2,1,0,5,562,63
1,2,1,0,2,562,64
1,3,1,0,4,562,65
1,2,1,0,2,562,66
1,2,1,0,1,562,67
1,2,1,0,4,562,68
1,3,1,0,3,562,69
1,2,1,0,2,562,70
1,2,1,0,2,562,71
2,3,2,1,3,562,72
1,2,1,1,3,562,73
1,2,1,1,5,562,74
2,2,1,1,3,562,75
1,3,1,0,5,562,76
1,3,1,0,5,562,77
1,2,1,0,0,562,78
1,3,1,0,2,562,79
1,2,1,1,2,562,80
2,3,1,1,-2,562,81
2,3,2,1,-1,562,82
2,3,2,1,-2,562,83
2,3,2,1,-1,562,84
2,3,2,1,-4,562,85
2,2,1,0,2,562,86
2,2,1,0,2,562,87
1,2,1,1,-1,562,88
1,2,1,1,-2,562,89
2,3,1,0,-1,562,90
1,2,1,1,0,562,91
1,3,1,1,1,562,92
1,2,1,1,3,562,93
1,3,1,0,2,562,94
1,2,1,0,2,562,95
1,3,1,0,0,562,96
1,2,1,0,4,562,97
1,3,1,0,4,562,98
1,3,1,0,4,562,99
1,3,1,0,4,562,100
1,2,1,0,0,562,101
1,3,1,0,0,562,102
2,2,1,0,-1,562,103
2,3,1,0,-2,562,104
1,2,1,1,-3,562,105
2,3,1,1,-1,562,106
1,2,1,0,0,562,107
1,3,1,0,1,562,108
2,3,1,0,-2,562,109
2,3,1,1,-1,562,110
2,3,1,1,-1,562,111
1,2,1,0,5,562,112
2,2,1,1,4,562,113
1,2,1,0,4,562,114
1,2,1,0,3,562,115
1,2,1,0,3,562,116
1,2,1,0,2,562,117
1,2,1,0,0,562,118
1,3,1,0,-1,562,119
1,3,1,0,0,562,120
1,3,1,0,-1,562,121
1,2,1,0,4,562,122
1,2,1,0,4,562,123
2,3,1,0,-2,562,124
1,2,1,1,4,562,125
1,3,1,0,4,562,126
1,2,1,0,3,562,127
1,3,1,0,0,562,128
1,2,1,0,-5,562,129
1,2,1,0,-1,562,130
1,2,1,0,0,562,131
1,2,2,1,4,562,132
1,2,1,1,4,562,133
2,2,1,1,4,562,134
2,3,1,1,3,562,135
2,3,1,1,3,562,136
2,3,1,1,4,562,137
2,3,1,0,5,562,138
2,2,1,0,1,562,139
2,2,1,1,4,562,140
2,3,1,1,4,562,141
1,3,1,1,3,562,142
1,2,1,0,5,562,143
1,2,1,0,4,562,144
1,2,1,0,2,562,145
1,2,1,1,0,562,146
2,3,1,0,-2,562,147
2,3,1,0,-1,562,148
2,3,1,0,-3,562,149
2,2,1,1,4,562,150
2,3,1,1,-3,562,151
2,3,1,1,-1,562,152
2,3,1,1,0,562,153
1,2,1,1,5,562,154
1,2,1,1,2,562,155
1,2,1,1,1,562,156
1,2,1,1,0,562,157
1,3,1,0,4,562,158
1,2,1,0,-3,562,159
1,2,1,0,-3,562,160
1,2,1,0,-5,562,161
2,3,1,1,4,562,162
2,3,1,1,3,562,163
1,3,2,0,0,562,164
2,3,1,1,4,562,165
2,3,1,1,4,562,166
2,3,1,0,0,562,167
2,3,1,0,1,562,168
1,2,1,1,2,562,169
2,3,1,1,1,562,170
1,2,2,1,3,562,171
1,3,2,1,-1,562,172
1,3,1,1,1,562,173
1,2,2,1,4,562,174
1,2,2,1,4,562,175
2,2,2,1,4,700,1
1,3,2,0,3,700,2
2,3,1,0,-3,700,3
1,2,1,1,0,700,4
2,3,1,1,0,700,5
2,2,1,1,-1,700,6
2,3,1,1,1,700,7
1,2,1,1,-2,700,8
1,2,2,0,-2,700,9
1,2,2,0,0,700,10
1,2,2,0,3,700,11
1,2,2,0,4,700,12
2,3,1,0,3,700,13
2,3,1,0,4,700,14
2,3,1,1,4,700,15
1,3,2,0,-2,700,16
2,3,1,0,4,700,17
2,2,2,0,-4,700,18
2,3,2,0,-3,700,19
1,2,2,1,-3,700,20
1,2,1,1,0,700,21
2,3,2,0,0,700,22
1,2,2,1,-2,700,23
2,2,1,0,-1,700,24
2,2,1,1,4,700,25
2,3,1,0,3,700,26
2,3,1,0,1,700,27
2,2,1,1,3,700,28
1,2,2,0,0,700,29
1,2,1,0,1,700,30
2,2,1,1,-1,700,31
