Action1,S2,Action2,Re,subject,round,rt2
1,2,2,1,37,8,1
1,2,2,0,37,9,1
1,3,2,0,37,10,1
1,2,2,0,37,11,1
1,3,1,0,37,12,1
1,2,1,0,37,13,1
1,2,1,0,37,14,1
2,3,2,0,37,15,1
1,2,1,0,37,16,1
1,2,1,0,37,17,1
1,2,2,0,37,18,1
1,2,2,0,37,19,1
1,2,2,0,37,20,1
1,3,2,0,37,21,1
1,3,2,0,37,22,1
1,2,2,1,37,23,1
1,2,2,1,37,24,1
1,2,2,0,37,25,1
2,3,1,1,37,26,1
1,2,1,1,37,27,1
1,3,1,0,37,28,1
1,3,1,1,37,29,1
1,2,1,0,37,30,1
2,3,1,1,37,31,1
2,3,1,1,37,32,1
2,3,1,1,37,33,1
2,2,1,1,37,34,1
2,3,1,1,37,35,1
2,2,1,1,37,36,1
2,2,1,1,37,37,1
1,2,1,0,37,38,1
2,3,1,0,37,39,1
2,2,1,1,37,40,1
2,3,1,0,37,41,1
2,3,1,1,37,42,1
1,2,2,1,37,43,1
2,3,1,1,37,44,1
1,2,2,0,37,45,1
2,3,1,1,37,46,1
1,2,2,1,37,47,1
1,3,1,1,37,48,1
1,2,1,0,37,49,1
2,3,2,0,37,50,1
2,3,1,0,37,51,1
2,3,1,0,37,52,1
1,2,1,0,37,53,1
1,2,2,0,37,54,1
1,2,2,0,37,55,1
1,2,1,0,37,56,1
1,2,2,1,37,57,1
1,2,1,1,37,58,1
1,3,2,0,37,59,1
1,2,2,0,37,60,1
1,2,1,1,37,61,1
1,2,2,1,37,62,1
1,2,2,1,37,63,1
1,3,2,1,37,64,1
1,3,2,1,37,65,1
2,3,2,1,37,66,1
1,2,2,1,37,67,1
1,2,1,0,37,68,1
1,2,2,1,37,69,1
1,2,2,1,37,70,1
1,2,2,0,37,71,1
1,2,1,0,37,72,1
1,2,1,1,37,73,1
1,2,1,0,37,74,1
2,3,1,0,37,75,1
2,3,1,1,37,76,1
2,3,2,1,37,77,1
1,2,1,1,37,78,1
2,2,1,0,37,79,1
1,3,1,0,37,80,1
2,3,2,0,37,81,1
1,2,2,1,37,82,1
2,3,1,0,37,83,1
1,3,2,0,37,84,1
1,2,1,1,37,85,1
1,2,2,1,37,86,1
2,3,1,1,37,87,1
2,3,2,1,37,88,1
2,3,1,1,37,89,1
1,2,1,1,37,90,1
1,2,1,0,37,91,1
2,3,1,1,37,92,1
2,3,1,0,37,93,1
2,3,1,0,37,94,1
1,2,1,0,37,95,1
1,2,2,0,37,96,1
1,2,2,1,37,97,1
2,2,1,0,37,98,1
1,3,2,0,37,99,1
1,2,2,0,37,100,1
1,2,2,1,37,101,1
1,2,2,1,37,102,1
1,2,2,1,37,103,1
1,3,1,0,37,104,1
1,2,2,1,37,105,1
1,3,1,0,37,106,1
1,2,2,0,37,107,1
1,2,2,0,37,108,1
2,2,2,1,37,109,1
2,3,2,1,37,110,1
2,3,2,0,37,111,1
1,2,2,1,37,112,1
1,2,2,0,37,113,1
2,3,2,1,37,114,1
2,3,2,0,37,115,1
2,3,2,0,37,116,1
1,2,1,0,37,117,1
2,3,2,0,37,118,1
1,2,2,0,37,119,1
1,2,2,1,37,120,1
1,2,1,0,37,121,1
1,3,1,1,37,122,1
1,2,2,1,37,123,1
1,2,2,1,37,124,1
1,2,2,0,37,125,1
1,2,1,1,851,1,1
1,2,1,0,851,2,1
1,3,1,1,851,3,1
1,3,1,1,851,4,1
1,3,1,0,851,5,1
1,2,1,0,851,6,1
1,2,1,0,851,7,1
1,2,1,0,851,8,1
1,2,1,0,851,9,1
1,2,1,1,851,10,1
1,2,1,0,851,11,1
1,2,1,1,851,12,1
1,2,2,0,851,13,1
1,3,2,0,851,14,1
1,3,2,1,851,15,1
2,3,2,1,851,16,1
2,3,2,1,851,17,1
2,3,2,1,851,18,1
2,3,2,1,851,19,1
2,3,2,0,851,20,1
2,3,2,1,851,21,1
2,3,2,0,851,22,1
1,3,2,1,851,23,1
1,2,2,0,851,24,1
1,2,2,1,851,25,1
1,2,2,1,851,26,1
2,3,2,1,851,27,1
2,3,2,0,851,28,1
1,2,2,1,851,29,1
1,2,2,1,851,30,1
1,2,2,0,851,31,1
1,2,2,1,851,32,1
1,2,2,0,851,33,1
1,2,2,1,851,34,1
1,3,2,1,851,35,1
1,3,1,1,851,36,1
1,2,1,0,851,37,1
1,2,1,0,851,38,1
1,3,2,1,851,39,1
1,2,2,0,851,40,1
1,2,2,0,851,41,1
1,3,2,1,851,42,1
1,3,2,0,851,43,1
1,2,2,0,851,44,1
1,2,1,1,851,45,1
1,2,1,0,851,46,1
