Action1,S2,Action2,rt2,Re,subject,round
2,3,2,1,5,897,46
2,3,2,1,3,897,47
2,4,2,1,2,897,48
2,3,2,0,4,897,49
2,3,2,0,-2,897,50
2,3,2,1,-4,897,51
1,2,2,0,4,897,52
1,2,2,0,5,897,53
1,4,2,0,0,897,54
1,4,2,0,3,897,55
1,2,2,0,2,897,56
1,2,2,0,0,897,57
1,2,2,0,-4,897,58
1,2,1,0,3,897,59
1,2,1,0,2,897,60
1,2,1,0,0,897,61
1,4,1,0,5,897,62
1,2,1,0,3,897,63
1,4,1,0,3,897,64
1,4,1,0,4,897,65
1,2,1,0,3,897,66
1,2,1,0,4,897,67
1,2,1,0,4,897,68
1,2,1,0,4,897,69
1,2,1,0,2,897,70
1,2,1,0,2,897,71
1,2,1,0,2,897,72
1,2,1,0,4,897,73
1,4,1,0,0,897,74
1,2,1,0,3,897,75
1,2,1,0,2,897,76
1,4,1,0,0,897,77
1,2,1,0,4,897,78
1,2,1,0,5,897,79
1,2,1,0,3,897,80
1,2,1,0,2,897,81
1,2,1,0,0,897,82
1,2,1,0,0,897,83
1,2,1,0,0,897,84
1,2,1,0,2,897,85
1,2,1,0,4,897,86
1,2,1,0,2,897,87
1,2,1,0,4,897,88
1,2,1,0,2,897,89
1,2,1,0,2,897,90
1,4,1,0,-3,897,91
1,2,1,0,4,897,92
1,2,1,0,5,897,93
1,4,1,0,-4,897,94
1,4,1,0,-3,897,95
1,4,1,0,0,897,96
1,4,1,0,-2,897,97
1,2,1,0,0,897,98
1,4,1,0,-5,897,99
1,2,1,0,0,897,100
1,2,1,0,0,897,101
1,2,1,0,0,897,102
1,2,1,0,3,897,103
1,2,1,0,0,897,104
1,2,1,0,4,897,105
1,2,1,0,4,897,106
1,2,1,0,2,897,107
1,2,1,0,2,897,108
1,2,1,0,0,897,109
1,2,1,0,-3,897,110
1,2,1,0,-3,897,111
2,4,2,1,0,897,112
2,3,2,1,-2,897,113
2,3,2,1,-4,897,114
1,2,1,0,2,897,115
1,4,1,0,0,897,116
1,2,1,0,0,897,117
1,2,1,0,-2,897,118
1,2,1,0,0,897,119
1,2,1,0,0,897,120
1,4,1,0,0,897,121
1,2,1,0,3,897,122
1,2,1,0,3,897,123
1,2,1,0,2,897,124
1,4,1,0,0,897,125
1,2,1,0,0,897,126
1,4,1,0,0,897,127
1,4,1,0,-2,897,128
2,3,2,0,3,897,129
2,3,2,0,3,897,130
2,3,2,0,3,897,131
2,3,2,0,5,897,132
2,3,2,0,3,897,133
2,3,2,0,4,897,134
2,3,2,0,5,897,135
2,3,2,0,2,897,136
2,4,2,0,3,897,137
2,4,2,0,0,897,138
2,3,2,0,-2,897,139
2,3,2,0,-2,897,140
1,2,1,0,-4,897,141
2,3,2,0,-5,897,142
1,2,2,0,2,897,143
1,2,2,0,0,897,144
1,2,2,0,0,897,145
1,2,2,0,0,897,146
1,2,2,0,0,897,147
1,2,2,0,-3,897,148
1,4,2,0,0,897,149
1,2,2,0,2,897,150
1,2,2,0,2,897,151
1,4,2,0,-2,897,152
1,2,2,0,0,897,153
1,2,2,0,0,897,154
1,4,2,0,-5,897,155
1,2,2,1,-4,897,156
1,4,1,0,-2,897,157
1,2,1,1,5,897,158
1,4,1,1,0,897,159
1,2,1,1,2,897,160
1,2,2,1,-3,897,161
1,2,1,1,3,897,162
1,2,1,1,0,897,163
1,4,2,1,4,897,164
1,2,1,1,-3,897,165
2,3,1,0,-2,897,166
2,4,1,0,2,897,167
1,2,1,0,-5,897,168
2,3,1,0,-4,897,169
1,2,1,1,0,897,170
1,2,1,1,0,897,171
1,2,1,0,0,897,172
1,2,1,0,0,897,173
1,4,2,1,-2,897,174
1,2,1,0,0,897,175
2,4,2,0,-5,710,1
1,2,2,0,0,710,2
1,2,1,0,0,710,3
1,2,1,1,4,710,4
1,2,2,1,0,710,5
1,2,1,0,2,710,6
1,4,1,0,3,710,7
1,2,1,0,-4,710,8
2,3,1,0,4,710,9
2,3,1,1,5,710,10
2,4,2,1,0,710,11
2,3,1,1,3,710,12
2,3,1,0,2,710,13
2,3,1,0,2,710,14
2,3,1,0,4,710,15
2,3,1,0,4,710,16
2,3,1,0,2,710,17
2,3,1,1,0,710,18
2,3,1,0,3,710,19
1,4,2,1,0,710,20
2,4,1,1,3,710,21
2,3,1,1,4,710,22
2,3,1,1,2,710,23
2,3,1,1,2,710,24
2,3,1,1,4,710,25
2,4,1,1,-2,710,26
2,3,1,1,2,710,27
2,3,1,1,3,710,28
2,3,1,1,4,710,29
2,3,1,0,5,710,30
2,3,1,0,3,710,31
2,3,1,1,2,710,32
2,3,1,0,3,710,33
2,3,1,0,3,710,34
2,4,1,0,-2,710,35
2,4,1,0,-5,710,36
2,3,1,1,0,710,37
1,2,2,1,2,710,38
1,4,2,1,0,710,39
1,4,2,0,0,710,40
1,4,2,0,0,710,41
1,4,2,0,-3,710,42
2,3,1,1,-5,710,43
1,2,2,1,3,710,44
1,4,2,1,-4,710,45
1,2,2,1,0,710,46
1,2,2,0,3,710,47
1,2,2,0,2,710,48
1,2,1,1,0,710,49
1,4,1,1,0,710,50
1,2,2,0,0,710,51
1,2,1,0,3,710,52
1,2,1,0,4,710,53
1,4,1,0,-2,710,54
1,2,1,0,0,710,55
2,4,2,0,-2,710,56
1,4,2,0,-2,710,57
1,2,2,1,0,710,58
1,2,1,0,4,710,59
1,4,1,0,2,710,60
1,2,1,0,4,710,61
1,4,1,0,2,710,62
1,2,1,0,0,710,63
2,3,2,0,2,710,64
1,2,1,0,5,710,65
1,2,1,0,5,710,66
1,2,1,0,4,710,67
1,2,1,0,5,710,68
1,2,1,0,3,710,69
1,4,1,0,-3,710,70
1,2,1,0,-3,710,71
1,2,2,0,-2,710,72
1,2,1,0,-4,710,73
2,3,2,0,0,710,74
2,3,2,0,2,710,75
2,3,2,0,0,710,76
2,3,2,0,0,710,77
1,2,2,1,0,710,78
2,4,2,1,5,710,79
2,3,2,1,2,710,80
2,4,2,1,3,710,81
2,3,2,1,0,710,82
2,3,2,1,0,710,83
2,3,2,1,3,710,84
2,3,2,0,5,710,85
2,3,2,0,3,710,86
2,3,2,1,0,710,87
1,4,2,0,0,710,88
1,4,2,1,3,710,89
1,4,2,1,3,710,90
1,2,2,1,-4,710,91
2,3,2,0,-2,710,92
2,3,2,0,0,710,93
2,3,2,1,4,710,94
2,4,2,1,-4,710,95
2,3,2,1,5,710,96
2,3,2,0,2,710,97
2,3,2,1,4,710,98
2,3,2,0,5,710,99
2,4,1,1,0,710,100
2,3,2,0,4,710,101
2,4,2,0,-3,710,102
2,3,2,0,3,710,103
2,4,2,0,-3,710,104
2,3,2,1,0,710,105
1,2,1,1,0,710,106
1,2,1,1,0,710,107
2,3,2,0,3,710,108
2,3,1,0,4,710,109
2,3,2,0,-4,710,110
2,4,1,0,-2,710,111
2,3,2,1,-3,710,112
2,3,1,0,5,710,113
2,3,1,0,3,710,114
2,3,1,0,4,710,115
2,3,1,0,4,710,116
2,3,1,0,5,710,117
2,4,1,0,-5,710,118
2,4,1,0,0,710,119
2,4,1,0,0,710,120
2,3,1,0,4,710,121
2,3,1,0,3,710,122
2,3,1,0,5,710,123
2,3,1,0,5,710,124
2,3,1,0,4,710,125
2,3,1,1,4,710,126
2,3,1,1,4,710,127
2,3,1,1,4,710,128
2,4,2,1,2,710,129
2,4,1,1,2,710,130
2,3,1,0,-3,710,131
2,3,1,0,-2,710,132
2,3,1,1,0,710,133
2,4,2,1,0,710,134
2,3,1,0,0,710,135
2,3,1,0,-2,710,136
1,2,1,0,0,710,137
2,4,1,0,4,710,138
2,3,1,1,0,710,139
1,2,1,0,-3,710,140
1,2,1,0,0,710,141
2,3,1,0,-5,710,142
2,3,2,0,2,710,143
2,4,2,0,3,710,144
2,3,2,0,0,710,145
2,3,2,0,2,710,146
2,3,2,0,0,710,147
2,4,2,0,0,710,148
2,3,2,0,-2,710,149
2,4,2,0,3,710,150
1,2,1,1,0,710,151
1,4,1,1,0,710,152
1,2,1,0,-4,710,153
2,3,2,1,-4,710,154
1,2,2,1,0,710,155
1,2,2,1,0,710,156
1,2,2,1,0,710,157
1,2,2,1,0,710,158
1,2,2,1,-2,710,159
1,2,2,0,0,710,160
1,2,2,1,0,710,161
1,2,2,1,0,710,162
1,2,2,1,0,710,163
1,2,2,0,0,710,164
1,4,2,1,-3,710,165
1,2,2,0,0,710,166
1,2,2,0,0,710,167
1,2,1,0,0,710,168
1,2,2,0,0,710,169
1,4,2,0,0,710,170
1,2,2,0,0,710,171
1,2,2,0,-2,710,172
1,4,2,0,2,710,173
1,2,1,0,0,710,174
1,2,2,0,-5,710,175
2,3,1,0,-4,773,1
2,3,2,0,0,773,2
2,4,2,0,-2,773,3
2,3,2,0,2,773,4
1,2,2,1,0,773,5
2,3,2,0,4,773,6
2,3,1,0,0,773,7
1,2,1,0,-3,773,8
1,2,1,1,-3,773,9
2,3,2,0,0,773,10
2,3,1,1,-3,773,11
1,4,2,0,0,773,12
2,3,2,0,-2,773,13
2,3,1,1,4,773,14
2,3,1,0,4,773,15
2,3,1,1,3,773,16
2,4,1,1,0,773,17
2,3,1,0,2,773,18
2,3,1,1,0,773,19
2,3,1,1,-3,773,20
2,3,2,1,5,773,21
1,4,2,0,0,773,22
2,3,2,1,2,773,23
2,3,1,1,0,773,24
2,3,1,0,-3,773,25
1,2,1,0,0,773,26
2,3,2,1,-3,773,27
1,2,1,0,0,773,28
1,2,2,0,3,773,29
2,4,2,0,0,773,30
1,2,2,1,4,773,31
2,3,1,0,0,773,32
1,2,2,0,4,773,33
1,2,2,1,5,773,34
1,4,1,1,4,773,35
1,2,2,1,3,773,36
1,2,1,0,0,773,37
1,2,2,1,3,773,38
1,4,1,0,-2,773,39
1,2,1,0,2,773,40
1,2,2,1,-3,773,41
1,2,2,1,-3,773,42
1,2,1,0,5,773,43
1,2,1,0,3,773,44
1,2,1,0,4,773,45
1,2,1,1,3,773,46
1,4,1,1,3,773,47
1,2,2,0,5,773,48
1,2,2,0,4,773,49
1,4,2,0,0,773,50
1,2,2,0,3,773,51
2,4,1,1,3,773,52
1,2,1,1,2,773,53
1,4,1,1,5,773,54
1,2,1,1,5,773,55
2,4,1,0,3,773,56
1,4,1,1,4,773,57
2,3,1,1,0,773,58
1,2,1,1,-4,773,59
1,2,1,1,-5,773,60
1,2,2,0,-3,773,61
1,2,2,0,-4,773,62
2,3,1,0,-2,773,63
1,2,2,0,-2,773,64
1,4,2,0,2,773,65
1,2,1,0,0,773,66
1,2,1,0,3,773,67
1,4,1,1,-4,773,68
2,4,2,0,-3,773,69
1,2,2,0,3,773,70
1,2,1,0,0,773,71
1,4,1,0,3,773,72
1,2,1,0,2,773,73
2,3,1,0,5,773,74
2,3,1,0,2,773,75
1,4,1,0,0,773,76
1,2,1,0,2,773,77
1,2,1,0,0,773,78
1,4,1,0,0,773,79
1,4,1,0,0,773,80
1,2,2,0,5,773,81
1,4,1,1,0,773,82
1,2,1,0,-4,773,83
2,4,2,1,-2,773,84
1,4,1,0,-3,773,85
1,2,1,0,-5,773,86
2,3,2,1,0,773,87
2,3,2,1,2,773,88
2,3,2,1,2,773,89
1,2,2,1,2,773,90
2,4,2,1,0,773,91
1,2,2,0,2,773,92
2,3,2,1,-4,773,93
1,2,2,1,-3,773,94
2,3,2,0,-5,773,95
2,4,2,0,-2,773,96
1,2,1,0,-3,773,97
1,2,2,1,0,773,98
2,3,1,0,-2,773,99
2,3,1,0,-3,773,100
2,3,2,1,-4,773,101
1,2,2,0,4,773,102
1,2,2,1,0,773,103
2,3,2,0,-2,773,104
1,2,2,1,2,773,105
2,3,2,0,-3,773,106
2,3,1,1,5,773,107
2,3,1,0,3,773,108
2,3,1,0,0,773,109
2,3,2,0,-2,773,110
1,4,1,0,0,773,111
2,3,1,0,-4,773,112
1,2,2,0,-3,773,113
1,2,2,0,-5,773,114
2,3,2,1,2,773,115
1,2,2,1,-2,773,116
1,2,2,1,-4,773,117
1,2,2,1,-3,773,118
2,3,1,1,-2,773,119
2,4,1,1,0,773,120
2,3,2,0,5,773,121
2,3,1,0,0,773,122
2,3,2,1,5,773,123
2,3,2,0,4,773,124
2,3,2,0,4,773,125
2,3,2,0,3,773,126
2,3,2,0,2,773,127
2,3,2,0,3,773,128
2,3,2,0,5,773,129
2,3,2,1,5,773,130
2,4,2,0,3,773,131
2,3,2,0,3,773,132
2,3,2,0,2,773,133
2,4,2,0,0,773,134
2,3,2,0,0,773,135
2,4,1,0,-5,773,136
2,3,1,0,4,773,137
2,4,1,0,-4,773,138
2,4,1,0,-4,773,139
2,3,2,0,-4,773,140
1,2,1,1,-4,773,141
1,4,1,1,-2,773,142
2,3,2,0,-2,773,143
2,3,2,0,0,773,144
2,3,2,0,0,773,145
2,3,2,1,-2,773,146
2,3,1,0,-5,773,147
2,3,2,0,0,773,148
2,3,1,0,0,773,149
1,2,2,0,0,773,150
2,3,2,0,0,773,151
1,2,2,0,2,773,152
1,2,2,0,3,773,153
1,2,2,0,0,773,154
1,2,2,0,0,773,155
1,2,2,1,0,773,156
2,3,1,0,5,773,157
2,3,1,0,3,773,158
2,3,1,0,2,773,159
2,3,1,0,0,773,160
2,3,1,0,0,773,161
2,3,1,0,0,773,162
2,3,1,0,0,773,163
2,3,1,1,0,773,164
1,4,2,0,4,773,165
1,4,2,1,0,773,166
2,4,1,0,0,773,167
2,3,1,1,2,773,168
2,3,1,1,0,773,169
2,3,1,0,0,773,170
1,2,2,0,0,773,171
1,2,1,0,2,773,172
1,4,2,0,2,773,173
1,2,2,0,-2,773,174
1,2,1,0,4,773,175
2,4,2,0,4,989,1
1,2,2,1,-4,989,2
2,3,2,1,4,989,3
2,3,1,1,-3,989,4
2,4,1,1,4,989,5
1,2,1,0,2,989,6
1,2,1,0,4,989,7
2,3,1,1,0,989,8
2,3,2,1,4,989,9
1,4,1,0,4,989,10
2,4,1,0,2,989,11
2,3,2,0,4,989,12
2,3,2,0,4,989,13
2,3,2,0,3,989,14
2,4,2,0,2,989,15
1,2,2,0,3,989,16
2,3,1,0,0,989,17
2,3,1,1,0,989,18
2,3,1,1,0,989,19
2,3,1,1,0,989,20
2,4,2,1,-3,989,21
2,3,2,1,3,989,22
2,4,2,1,-4,989,23
2,3,2,1,2,989,24
2,4,2,1,-2,989,25
2,3,1,0,2,989,26
2,3,2,0,3,989,27
2,3,2,1,4,989,28
2,3,2,1,0,989,29
2,3,2,1,2,989,30
2,3,2,1,0,989,31
2,3,2,1,-4,989,32
2,3,2,1,-4,989,33
2,4,1,1,-3,989,34
2,4,2,1,0,989,35
2,4,2,1,0,989,36
2,4,2,0,-2,989,37
2,3,2,0,-4,989,38
2,3,2,0,-4,989,39
2,3,2,0,0,989,40
2,3,2,0,0,989,41
2,4,2,1,-5,989,42
1,2,2,0,0,989,43
2,3,2,1,2,989,44
2,4,2,1,-3,989,45
1,2,1,0,-2,989,46
1,4,1,0,0,989,47
1,4,1,0,-3,989,48
1,4,1,0,-5,989,49
2,4,2,0,-3,989,50
2,3,2,0,-2,989,51
2,3,2,0,-4,989,52
2,3,2,0,-2,989,53
1,2,2,1,-2,989,54
2,3,2,1,0,989,55
1,2,1,0,0,989,56
2,4,2,1,-3,989,57
2,3,2,1,0,989,58
2,3,2,0,-2,989,59
2,4,2,1,0,989,60
1,2,2,0,0,989,61
1,2,1,0,0,989,62
1,4,1,0,-4,989,63
1,2,1,0,0,989,64
2,3,1,1,-2,989,65
2,4,1,0,-5,989,66
2,3,2,1,-3,989,67
2,3,2,1,-3,989,68
1,2,1,0,-4,989,69
1,2,1,0,-3,989,70
1,2,1,0,0,989,71
1,2,2,0,4,989,72
1,2,1,0,0,989,73
2,3,1,0,0,989,74
2,4,1,0,2,989,75
1,2,2,0,0,989,76
1,2,2,0,-2,989,77
1,2,2,0,-2,989,78
1,2,2,0,-3,989,79
1,2,2,1,-2,989,80
2,3,2,1,2,989,81
1,4,2,1,2,989,82
1,4,2,0,3,989,83
1,2,1,0,5,989,84
2,4,2,0,5,989,85
2,3,2,1,3,989,86
2,3,2,0,2,989,87
2,3,2,0,2,989,88
2,3,2,1,0,989,89
1,4,2,1,4,989,90
1,2,1,0,0,989,91
2,3,2,1,-5,989,92
2,4,2,1,3,989,93
1,2,2,1,-3,989,94
1,4,2,1,4,989,95
2,4,1,0,4,989,96
1,2,1,0,0,989,97
2,3,1,1,0,989,98
2,3,1,1,-2,989,99
1,2,2,0,-2,989,100
2,3,2,0,-3,989,101
2,3,2,0,-5,989,102
2,3,2,0,-5,989,103
1,2,2,1,-3,989,104
1,4,1,1,2,989,105
1,2,2,1,-4,989,106
1,4,1,0,4,989,107
2,3,1,1,2,989,108
2,3,1,1,3,989,109
2,3,1,0,3,989,110
2,3,2,0,-2,989,111
1,2,1,0,4,989,112
1,2,1,0,4,989,113
1,2,1,0,3,989,114
2,3,1,0,5,989,115
2,3,1,0,0,989,116
2,3,1,1,2,989,117
2,3,1,0,4,989,118
2,3,1,1,2,989,119
2,3,1,1,0,989,120
2,3,1,0,0,989,121
2,3,1,1,0,989,122
2,3,1,1,2,989,123
2,3,2,0,4,989,124
1,4,1,0,2,989,125
2,3,1,0,0,989,126
2,3,1,0,0,989,127
1,2,1,0,-4,989,128
2,4,1,1,4,989,129
2,3,2,0,0,989,130
2,3,2,1,0,989,131
2,3,1,1,-3,989,132
1,2,2,0,-3,989,133
1,4,1,0,5,989,134
1,2,1,1,-3,989,135
2,3,2,0,0,989,136
2,3,2,0,0,989,137
1,2,2,0,0,989,138
2,4,1,1,5,989,139
1,2,1,1,0,989,140
2,4,1,0,4,989,141
2,3,1,0,-2,989,142
2,4,1,1,5,989,143
2,3,1,1,0,989,144
2,3,1,1,3,989,145
1,2,1,1,4,989,146
2,3,2,0,-5,989,147
2,3,2,1,-5,989,148
2,3,1,1,2,989,149
2,4,1,1,-3,989,150
2,3,1,1,0,989,151
2,3,1,1,0,989,152
2,3,1,1,2,989,153
2,3,1,1,2,989,154
2,4,1,1,2,989,155
1,2,1,0,2,989,156
2,3,1,0,0,989,157
2,4,2,1,0,989,158
1,4,2,1,0,989,159
1,4,1,1,-2,989,160
1,4,1,1,-2,989,161
1,2,1,1,4,989,162
1,2,1,1,4,989,163
1,4,2,1,-4,989,164
2,3,1,0,-3,989,165
1,4,1,0,0,989,166
2,3,1,0,-2,989,167
1,2,1,0,2,989,168
1,2,1,0,0,989,169
1,2,1,0,2,989,170
2,4,1,0,-2,989,171
2,3,1,0,4,989,172
1,2,1,0,0,989,173
1,2,1,0,0,989,174
1,2,1,0,0,989,175
2,4,2,1,0,3,1
2,3,2,1,-4,3,2
1,2,2,0,0,3,3
1,2,1,0,0,3,4
2,4,2,0,-2,3,5
1,4,2,1,-2,3,6
1,4,2,1,0,3,7
1,2,2,0,-4,3,8
2,3,1,0,-4,3,9
1,4,2,0,0,3,10
1,2,1,0,-3,3,11
2,3,2,1,-4,3,12
2,3,2,1,-3,3,13
2,4,2,0,2,3,14
1,4,2,1,5,3,15
1,2,2,0,-5,3,16
2,4,1,0,3,3,17
2,3,1,0,4,3,18
2,3,1,0,4,3,19
1,4,2,0,4,3,20
2,4,1,0,2,3,21
2,3,1,1,0,3,22
2,4,1,1,0,3,23
2,4,1,1,0,3,24
2,4,1,0,0,3,25
2,4,1,0,3,3,26
2,4,1,0,4,3,27
2,4,2,0,3,3,28
1,2,1,0,3,3,29
1,4,1,0,2,3,30
2,4,1,0,0,3,31
1,2,2,1,-4,3,32
1,2,1,1,0,3,33
2,3,1,0,3,3,34
2,3,1,0,4,3,35
2,3,1,0,4,3,36
2,4,1,0,3,3,37
1,4,1,0,2,3,38
2,3,1,0,2,3,39
2,3,1,0,5,3,40
1,4,2,1,0,3,41
2,3,1,0,5,3,42
2,3,1,0,5,3,43
2,4,1,0,4,3,44
2,3,1,1,0,3,45
2,3,1,0,5,3,46
1,2,1,0,-3,3,47
2,4,1,0,0,3,48
2,3,1,0,4,3,49
2,4,1,1,0,3,50
2,3,1,1,0,3,51
2,3,1,0,2,3,52
1,2,1,0,-3,3,53
2,4,1,0,-4,3,54
1,2,1,1,-4,3,55
1,4,1,1,0,3,56
2,4,2,1,0,3,57
2,4,1,0,0,3,58
2,3,1,0,0,3,59
2,4,1,0,0,3,60
2,3,1,0,0,3,61
2,3,1,0,0,3,62
1,2,2,0,5,3,63
2,4,1,0,5,3,64
2,3,1,0,0,3,65
2,3,1,1,0,3,66
2,3,2,1,3,3,67
2,3,2,0,2,3,68
2,3,1,0,0,3,69
2,4,1,1,3,3,70
2,3,1,0,0,3,71
1,4,2,0,4,3,72
2,3,1,0,-4,3,73
2,3,1,0,-4,3,74
1,2,2,1,0,3,75
2,4,1,1,4,3,76
1,4,1,1,4,3,77
2,4,2,0,4,3,78
1,2,2,0,0,3,79
2,3,1,0,0,3,80
2,3,1,1,2,3,81
2,4,1,1,0,3,82
2,3,2,0,2,3,83
2,3,1,0,0,3,84
2,3,2,0,2,3,85
2,3,2,0,4,3,86
2,3,2,0,3,3,87
1,2,2,1,-5,3,88
2,3,1,0,0,3,89
2,3,2,0,3,3,90
2,3,2,0,3,3,91
2,4,1,0,-2,3,92
2,4,2,0,-4,3,93
2,4,2,1,-4,3,94
2,3,2,0,-4,3,95
2,3,2,0,-4,3,96
2,3,2,0,-4,3,97
1,2,2,0,0,3,98
1,2,1,0,0,3,99
1,2,1,1,0,3,100
1,2,2,0,-3,3,101
2,4,1,0,0,3,102
2,3,1,0,0,3,103
2,4,1,1,0,3,104
2,4,1,1,0,3,105
1,2,1,0,0,3,106
2,4,1,1,0,3,107
2,3,2,1,0,3,108
1,4,1,0,4,3,109
1,2,2,0,0,3,110
2,3,2,0,-2,3,111
1,2,2,1,0,3,112
1,2,1,1,0,3,113
1,2,2,0,-2,3,114
2,4,2,0,4,3,115
1,4,1,0,2,3,116
2,3,1,1,0,3,117
2,3,1,0,0,3,118
2,3,1,0,-4,3,119
1,2,1,0,0,3,120
1,2,1,0,3,3,121
2,3,1,0,-2,3,122
2,3,1,0,-2,3,123
1,2,2,0,-2,3,124
2,3,1,1,-2,3,125
1,4,1,0,0,3,126
1,4,2,0,0,3,127
1,2,1,1,0,3,128
1,2,1,1,-4,3,129
2,3,2,0,-2,3,130
1,4,2,0,-3,3,131
2,3,2,1,-3,3,132
1,2,2,0,-2,3,133
1,4,2,1,-3,3,134
1,2,1,1,-2,3,135
1,4,1,1,-2,3,136
1,2,1,1,0,3,137
1,4,2,1,5,3,138
2,4,2,1,5,3,139
1,4,2,0,3,3,140
1,4,2,1,2,3,141
1,2,2,0,-2,3,142
1,2,1,0,0,3,143
2,4,2,0,-2,3,144
2,3,2,1,-3,3,145
1,2,2,1,2,3,146
1,2,2,1,3,3,147
1,2,2,0,3,3,148
1,2,2,0,3,3,149
1,2,2,0,3,3,150
2,3,1,0,4,3,151
1,2,1,1,0,3,152
1,2,2,1,5,3,153
1,4,2,1,-5,3,154
2,3,2,0,0,3,155
1,2,2,0,0,3,156
1,4,2,0,-3,3,157
1,2,2,1,3,3,158
2,4,1,0,0,3,159
1,2,2,1,3,3,160
1,2,2,0,2,3,161
1,2,2,1,0,3,162
1,4,2,0,2,3,163
1,2,2,0,0,3,164
1,2,1,0,-2,3,165
2,4,1,1,-2,3,166
1,2,2,0,-3,3,167
1,2,2,0,0,3,168
2,3,2,0,0,3,169
1,2,2,1,0,3,170
1,2,2,0,2,3,171
1,4,2,0,3,3,172
1,2,1,0,2,3,173
2,3,2,0,0,3,174
1,4,1,0,5,3,175
1,4,1,0,-2,149,1
2,4,2,0,-5,149,2
2,3,1,1,0,149,3
2,3,1,0,0,149,4
1,2,1,1,0,149,5
1,2,2,1,3,149,6
1,4,2,1,-5,149,7
1,2,2,0,0,149,8
1,2,1,0,5,149,9
1,2,1,0,0,149,10
2,4,2,0,-4,149,11
1,4,2,1,0,149,12
1,2,2,1,3,149,13
2,4,2,0,2,149,14
1,2,2,1,4,149,15
1,4,2,1,4,149,16
1,2,2,1,2,149,17
1,2,2,1,0,149,18
2,3,2,1,0,149,19
1,4,2,0,0,149,20
1,2,1,0,-3,149,21
1,4,1,0,0,149,22
1,2,1,0,-4,149,23
2,4,2,0,0,149,24
1,4,2,1,0,149,25
1,4,2,0,0,149,26
1,4,2,0,2,149,27
1,4,2,0,3,149,28
2,3,2,1,-5,149,29
1,2,2,0,0,149,30
2,3,1,1,3,149,31
2,3,1,1,4,149,32
2,3,1,0,3,149,33
2,4,2,1,2,149,34
2,3,1,1,3,149,35
2,3,1,1,4,149,36
2,3,1,0,4,149,37
2,3,1,1,4,149,38
2,3,1,1,3,149,39
2,3,1,1,3,149,40
2,3,1,1,2,149,41
2,3,1,1,3,149,42
2,3,1,1,0,149,43
2,3,1,0,0,149,44
2,3,1,1,3,149,45
2,3,1,1,0,149,46
2,3,1,1,0,149,47
1,2,2,1,-5,149,48
2,3,1,0,-2,149,49
2,3,1,1,0,149,50
2,3,1,1,-2,149,51
2,3,1,0,-4,149,52
1,4,2,0,-5,149,53
2,3,2,1,2,149,54
2,3,2,1,4,149,55
2,3,2,1,2,149,56
2,3,2,1,2,149,57
2,3,2,1,2,149,58
2,4,1,1,4,149,59
2,3,2,1,4,149,60
2,4,1,1,3,149,61
2,3,2,1,4,149,62
2,3,2,1,4,149,63
2,3,2,1,3,149,64
2,3,2,1,0,149,65
2,3,2,0,0,149,66
2,4,2,0,-3,149,67
2,3,2,0,4,149,68
2,3,2,1,4,149,69
2,3,2,0,2,149,70
2,3,2,0,3,149,71
2,4,2,0,0,149,72
2,4,2,0,-2,149,73
2,3,2,1,4,149,74
2,3,2,1,3,149,75
2,3,2,1,2,149,76
2,4,2,0,0,149,77
2,3,2,0,2,149,78
2,3,2,0,3,149,79
2,3,2,0,-2,149,80
2,3,2,1,-2,149,81
2,4,2,1,4,149,82
2,3,2,1,0,149,83
2,3,2,1,2,149,84
2,3,2,1,0,149,85
2,4,2,1,2,149,86
2,4,1,1,4,149,87
2,3,2,1,2,149,88
2,3,2,1,2,149,89
2,3,2,1,0,149,90
2,3,2,1,0,149,91
2,4,1,1,2,149,92
2,3,2,1,0,149,93
2,3,2,0,0,149,94
2,3,2,0,2,149,95
2,4,1,1,2,149,96
2,4,2,1,2,149,97
2,3,2,1,5,149,98
2,3,2,1,2,149,99
2,3,2,0,0,149,100
2,3,2,0,0,149,101
2,4,1,1,4,149,102
2,4,1,0,3,149,103
2,3,2,1,-4,149,104
1,2,1,1,0,149,105
1,4,1,0,2,149,106
1,2,1,1,0,149,107
1,2,1,0,-4,149,108
2,3,2,0,2,149,109
2,3,2,0,2,149,110
2,4,2,0,4,149,111
2,3,2,0,2,149,112
2,3,2,0,0,149,113
2,3,1,1,-5,149,114
2,3,2,0,-2,149,115
2,3,2,0,0,149,116
2,3,2,0,3,149,117
2,3,2,1,4,149,118
2,3,2,0,5,149,119
2,3,2,1,5,149,120
2,4,2,1,2,149,121
2,4,2,1,3,149,122
2,3,2,0,3,149,123
2,3,2,0,4,149,124
2,3,2,1,5,149,125
2,3,2,1,2,149,126
2,4,2,1,2,149,127
2,3,2,1,2,149,128
2,3,2,0,2,149,129
2,3,2,0,0,149,130
2,3,2,1,0,149,131
2,3,2,1,0,149,132
2,3,2,0,3,149,133
2,3,2,1,3,149,134
2,3,2,1,4,149,135
2,3,2,1,3,149,136
2,3,2,1,2,149,137
2,3,2,1,4,149,138
2,3,2,1,0,149,139
2,3,2,1,4,149,140
2,3,2,1,4,149,141
2,3,2,1,3,149,142
2,4,1,1,3,149,143
2,3,2,1,4,149,144
2,3,2,1,3,149,145
2,3,2,0,0,149,146
2,3,2,1,0,149,147
2,3,2,1,0,149,148
2,3,2,1,0,149,149
2,3,2,0,-3,149,150
