Action1,S2,Action2,Re,subject,round
2,3,2,-1,800,80
2,3,2,-2,800,81
2,3,2,0,800,82
2,3,2,2,800,83
2,3,2,3,800,84
2,3,2,2,800,85
2,3,2,3,800,86
2,3,2,4,800,87
2,3,2,3,800,88
2,4,2,-2,800,89
2,4,2,0,800,90
2,3,2,1,800,91
2,3,2,-1,800,92
2,3,2,1,800,93
2,3,2,0,800,94
2,3,2,0,800,95
2,4,2,-3,800,96
2,3,2,1,800,97
2,3,2,2,800,98
2,3,2,1,800,99
2,3,2,1,800,100
2,3,2,2,800,101
2,3,2,2,800,102
2,4,2,4,800,103
2,3,2,-2,800,104
2,3,2,0,800,105
2,3,2,1,800,106
2,3,2,4,800,107
2,4,2,0,800,108
2,4,2,-2,800,109
1,4,2,-1,800,110
2,4,2,0,800,111
2,3,2,4,800,112
2,3,2,4,800,113
2,3,2,1,800,114
2,3,2,0,800,115
2,3,2,1,800,116
2,3,2,0,800,117
2,4,2,1,800,118
2,3,2,-1,800,119
2,3,2,-1,800,120
2,3,2,0,800,121
2,3,2,2,800,122
2,3,2,0,800,123
2,3,2,0,800,124
2,3,2,2,800,125
2,4,2,-3,800,126
2,4,2,-2,800,127
2,3,2,2,800,128
2,4,1,0,800,129
2,4,1,0,800,130
2,3,2,-5,800,131
2,3,1,-3,800,132
1,2,2,-3,800,133
2,3,1,-3,800,134
2,3,2,1,800,135
2,3,2,2,800,136
2,4,2,-5,800,137
2,3,1,-1,800,138
2,3,1,-2,800,139
2,3,1,0,800,140
2,3,1,0,800,141
2,4,1,-4,800,142
2,3,1,0,800,143
2,3,1,-2,800,144
2,4,1,-4,800,145
1,4,2,-4,800,146
2,3,2,1,800,147
2,3,2,2,800,148
2,3,2,2,800,149
2,3,2,2,800,150
2,3,2,4,800,151
2,3,2,1,800,152
2,3,2,-2,800,153
2,3,2,-3,800,154
2,3,2,-3,800,155
2,3,2,0,800,156
2,4,2,-5,800,157
2,3,2,-3,800,158
2,4,2,-2,800,159
2,3,2,-1,800,160
2,4,2,1,800,161
2,3,2,3,800,162
2,3,2,0,800,163
2,3,2,1,800,164
2,3,2,3,800,165
2,4,2,-4,800,166
2,3,2,4,800,167
2,3,2,4,800,168
2,3,2,3,800,169
2,3,2,4,800,170
2,3,2,3,800,171
2,3,2,3,800,172
2,3,2,1,800,173
2,3,2,5,800,174
2,3,2,5,800,175
2,3,2,-1,346,1
2,3,1,4,346,2
2,3,1,5,346,3
2,3,1,3,346,4
2,3,1,5,346,5
2,3,1,5,346,6
2,3,1,1,346,7
2,3,1,1,346,8
2,3,1,1,346,9
2,4,1,-2,346,10
1,2,2,3,346,11
1,4,2,0,346,12
1,4,2,2,346,13
1,2,2,0,346,14
2,3,1,0,346,15
1,2,1,-4,346,16
2,3,2,5,346,17
2,4,2,4,346,18
2,3,2,2,346,19
2,3,2,3,346,20
2,3,2,0,346,21
2,4,2,4,346,22
2,3,2,0,346,23
1,2,2,3,346,24
1,2,2,1,346,25
1,2,2,-1,346,26
1,4,2,4,346,27
1,2,2,0,346,28
2,4,2,1,346,29
2,4,2,2,346,30
2,3,2,5,346,31
2,4,2,3,346,32
2,3,2,2,346,33
2,4,2,4,346,34
2,3,2,4,346,35
2,4,2,4,346,36
2,3,2,5,346,37
2,3,2,4,346,38
2,3,2,3,346,39
2,3,2,3,346,40
2,4,2,5,346,41
2,3,2,5,346,42
2,3,2,4,346,43
2,3,2,3,346,44
2,3,2,5,346,45
2,3,2,5,346,46
2,3,2,4,346,47
2,3,2,4,346,48
2,3,2,5,346,49
2,4,2,3,346,50
2,3,2,3,346,51
2,4,2,1,346,52
2,3,2,2,346,53
2,4,2,4,346,54
2,3,2,4,346,55
2,3,2,4,346,56
2,4,2,4,346,57
2,3,2,1,346,58
2,3,2,3,346,59
2,3,2,1,346,60
2,3,2,2,346,61
2,3,2,4,346,62
2,3,2,3,346,63
2,4,2,1,346,64
2,3,2,3,346,65
2,3,2,1,346,66
2,3,2,-2,346,67
1,4,2,5,346,68
1,2,2,-2,346,69
1,2,2,-4,346,70
2,3,2,-4,346,71
2,4,1,0,346,72
2,3,1,-1,346,73
2,3,1,1,346,74
2,3,2,1,346,75
2,3,2,0,346,76
2,3,1,1,346,77
2,3,1,1,346,78
2,4,1,1,346,79
2,4,1,2,346,80
2,4,2,3,346,81
2,3,2,4,346,82
2,3,2,1,346,83
2,3,2,2,346,84
2,4,2,3,346,85
2,3,2,0,346,86
2,3,2,-1,346,87
2,3,2,-1,346,88
2,3,2,-1,346,89
2,4,2,4,346,90
2,3,2,3,346,91
2,3,2,3,346,92
2,3,2,4,346,93
2,3,2,1,346,94
2,4,2,-4,346,95
2,3,2,2,346,96
2,3,1,0,346,97
2,3,1,-5,346,98
2,3,1,-2,346,99
2,4,2,-1,346,100
2,4,2,0,346,101
1,2,1,-1,346,102
2,3,2,-4,346,103
2,3,2,-2,346,104
2,3,2,0,346,105
2,4,1,-4,346,106
2,4,2,-4,346,107
1,2,1,-4,346,108
1,4,1,-1,346,109
2,3,1,1,346,110
2,4,1,1,346,111
2,4,1,-1,346,112
2,3,1,3,346,113
2,4,1,2,346,114
1,4,1,0,346,115
1,2,1,-2,346,116
2,3,1,5,346,117
2,3,1,4,346,118
2,3,1,2,346,119
2,3,1,2,346,120
2,3,1,4,346,121
2,4,1,0,346,122
2,3,1,4,346,123
2,3,1,4,346,124
2,4,2,1,346,125
2,3,1,4,346,126
2,3,1,3,346,127
2,4,1,-2,346,128
2,4,2,2,346,129
2,4,2,0,346,130
1,2,2,-1,346,131
2,3,1,-2,346,132
2,3,1,-3,346,133
2,3,2,1,346,134
2,3,2,3,346,135
2,3,2,2,346,136
2,3,2,5,346,137
2,3,2,5,346,138
2,3,2,5,346,139
2,3,2,4,346,140
2,4,2,0,346,141
2,3,2,4,346,142
2,3,2,1,346,143
2,3,2,-1,346,144
2,3,1,2,346,145
2,3,2,0,346,146
2,3,2,-1,346,147
2,3,2,-2,346,148
2,3,2,-5,346,149
1,2,1,5,346,150
1,4,1,-4,346,151
1,4,1,-3,346,152
2,3,1,3,346,153
2,3,1,3,346,154
2,3,1,2,346,155
2,3,1,3,346,156
2,3,1,2,346,157
2,3,1,2,346,158
2,3,1,3,346,159
2,3,1,2,346,160
2,3,1,2,346,161
2,3,1,3,346,162
2,4,1,-2,346,163
1,2,2,3,346,164
1,2,2,-1,346,165
1,4,2,-1,346,166
1,4,2,-3,346,167
2,4,2,-3,346,168
2,3,1,3,346,169
2,4,1,-3,346,170
2,4,1,-4,346,171
2,3,1,4,346,172
2,3,1,3,346,173
2,3,1,2,346,174
2,3,1,-3,346,175
1,2,1,-3,763,1
1,2,1,-3,763,2
1,4,2,-3,763,3
2,4,1,-3,763,4
2,3,1,0,763,5
2,3,1,0,763,6
2,4,2,2,763,7
1,2,1,-1,763,8
2,3,2,1,763,9
2,3,2,-1,763,10
2,4,2,-2,763,11
2,3,2,1,763,12
2,4,2,-5,763,13
2,4,2,-5,763,14
2,3,2,2,763,15
2,3,1,0,763,16
2,3,1,4,763,17
2,3,1,5,763,18
2,3,1,4,763,19
2,3,1,3,763,20
2,3,1,1,763,21
2,3,1,-1,763,22
2,3,2,3,763,23
2,4,2,-5,763,24
2,4,2,-2,763,25
2,3,2,0,763,26
2,3,2,-2,763,27
2,4,2,1,763,28
2,4,2,3,763,29
2,3,1,-1,763,30
2,4,1,1,763,31
2,3,1,1,763,32
2,3,2,4,763,33
2,3,2,3,763,34
2,3,2,4,763,35
2,3,2,3,763,36
2,3,2,2,763,37
2,3,2,3,763,38
2,3,2,3,763,39
2,4,2,1,763,40
2,3,1,-3,763,41
2,3,2,2,763,42
2,3,2,5,763,43
2,3,2,5,763,44
2,3,2,5,763,45
2,3,2,1,763,46
2,3,2,3,763,47
2,3,2,1,763,48
2,3,2,2,763,49
2,4,2,0,763,50
1,2,1,-4,763,51
2,4,1,5,763,52
2,3,2,3,763,53
2,3,2,5,763,54
2,4,1,3,763,55
2,3,2,2,763,56
2,3,2,2,763,57
2,3,2,1,763,58
2,3,2,-3,763,59
2,4,1,4,763,60
2,4,2,-3,763,61
2,4,1,0,763,62
2,3,1,1,763,63
2,3,1,4,763,64
2,4,1,-1,763,65
2,3,2,0,763,66
1,2,2,3,763,67
2,3,1,5,763,68
2,3,1,1,763,69
2,3,1,0,763,70
2,3,2,3,763,71
2,3,2,3,763,72
2,3,2,2,763,73
2,4,1,4,763,74
2,3,1,1,763,75
2,3,2,-2,763,76
2,3,2,-2,763,77
2,3,1,2,763,78
2,4,1,3,763,79
2,3,1,3,763,80
2,3,1,5,763,81
2,4,1,5,763,82
2,4,1,3,763,83
2,3,1,2,763,84
2,3,1,2,763,85
2,3,1,1,763,86
2,3,1,0,763,87
1,4,2,-2,763,88
2,3,2,4,763,89
2,4,2,-4,763,90
2,4,1,3,763,91
2,3,1,3,763,92
2,3,1,5,763,93
1,2,1,-4,763,94
2,3,1,5,763,95
2,3,1,5,763,96
2,3,1,4,763,97
2,3,1,2,763,98
2,3,1,1,763,99
2,4,1,3,763,100
2,3,1,1,763,101
2,3,1,1,763,102
2,3,1,-3,763,103
2,4,1,5,763,104
2,4,1,3,763,105
2,3,1,-1,763,106
2,4,1,2,763,107
2,4,1,4,763,108
2,3,1,3,763,109
2,3,1,3,763,110
2,3,1,2,763,111
2,3,1,3,763,112
2,4,1,2,763,113
2,4,1,2,763,114
2,3,1,5,763,115
2,3,1,4,763,116
2,3,1,4,763,117
2,3,1,4,763,118
2,3,1,2,763,119
2,4,1,4,763,120
2,3,1,4,763,121
2,3,1,4,763,122
2,3,1,2,763,123
2,3,1,5,763,124
2,4,1,-2,763,125
2,3,1,2,763,126
2,3,1,3,763,127
2,3,1,4,763,128
2,4,1,-1,763,129
2,3,1,2,763,130
2,4,1,-4,763,131
2,4,1,-5,763,132
2,3,1,5,763,133
2,4,1,-5,763,134
2,3,2,-2,763,135
1,2,2,-4,763,136
1,2,2,-3,763,137
2,3,2,-1,763,138
1,2,2,0,763,139
1,4,2,-3,763,140
1,2,1,2,763,141
1,4,1,-2,763,142
2,3,1,-1,763,143
2,3,1,-1,763,144
2,3,1,0,763,145
1,2,1,0,763,146
1,4,1,4,763,147
1,4,1,2,763,148
1,4,1,0,763,149
1,2,1,5,763,150
1,2,1,2,763,151
1,4,1,-3,763,152
1,2,1,5,763,153
1,2,1,4,763,154
1,4,1,-4,763,155
2,4,2,-4,763,156
1,4,2,-5,763,157
2,3,1,-5,763,158
1,2,1,-1,763,159
1,2,1,-2,763,160
1,2,1,-3,763,161
2,4,1,-4,763,162
2,4,1,-4,763,163
2,3,1,-4,763,164
2,3,2,0,763,165
2,3,2,-1,763,166
1,4,1,1,763,167
1,2,2,-3,763,168
1,2,1,-5,763,169
1,2,1,-3,763,170
1,4,1,2,763,171
1,2,1,-1,763,172
1,2,1,1,763,173
1,2,1,4,763,174
1,2,1,3,763,175
1,2,1,1,681,1
2,3,1,-1,681,2
1,4,1,-2,681,3
1,2,1,1,681,4
1,2,1,2,681,5
1,2,1,-1,681,6
1,2,2,-5,681,7
1,2,1,-1,681,8
1,4,2,3,681,9
1,2,2,-1,681,10
1,4,1,-1,681,11
1,2,1,-2,681,12
2,4,1,-5,681,13
2,3,1,5,681,14
2,3,1,5,681,15
2,4,1,-1,681,16
2,4,1,-1,681,17
2,3,1,1,681,18
1,2,1,3,681,19
1,4,1,-1,681,20
2,3,1,2,681,21
2,4,1,4,681,22
2,3,1,-2,681,23
2,3,1,-4,681,24
2,3,1,-4,681,25
2,3,2,-1,681,26
2,3,2,-3,681,27
2,3,2,-1,681,28
2,3,2,0,681,29
2,3,2,-4,681,30
1,2,2,1,681,31
1,4,1,-1,681,32
1,2,1,3,681,33
1,4,1,0,681,34
1,2,1,3,681,35
1,4,2,4,681,36
1,4,2,4,681,37
1,2,1,5,681,38
1,2,1,4,681,39
1,2,1,3,681,40
1,4,1,-2,681,41
1,2,2,-1,681,42
1,2,1,4,681,43
1,2,1,2,681,44
1,2,1,4,681,45
1,2,1,-2,681,46
1,2,1,-1,681,47
1,4,1,-4,681,48
1,2,1,-1,681,49
1,2,1,1,681,50
1,4,1,2,681,51
1,4,2,-4,681,52
1,2,1,-2,681,53
1,2,1,-2,681,54
2,3,1,3,681,55
1,4,1,4,681,56
1,4,1,5,681,57
1,2,1,0,681,58
2,3,2,-4,681,59
1,2,2,5,681,60
1,2,1,4,681,61
1,2,1,2,681,62
1,2,1,1,681,63
1,4,2,-5,681,64
1,2,2,5,681,65
1,2,2,3,681,66
2,4,1,-3,681,67
2,3,1,2,681,68
2,3,1,2,681,69
1,2,2,1,681,70
1,4,1,-4,681,71
1,2,1,-2,681,72
1,2,1,-3,681,73
1,2,1,-2,681,74
1,2,1,-5,681,75
1,2,2,-1,681,76
1,2,2,0,681,77
1,2,1,-2,681,78
1,2,2,2,681,79
1,2,2,1,681,80
1,4,2,-4,681,81
2,3,1,-5,681,82
2,4,1,-2,681,83
2,3,1,-3,681,84
1,2,1,-1,681,85
1,2,1,1,681,86
1,2,1,5,681,87
1,2,2,-1,681,88
1,4,2,-4,681,89
1,4,2,-2,681,90
2,4,1,0,681,91
1,2,1,1,681,92
1,2,1,2,681,93
1,2,1,1,681,94
1,4,1,1,681,95
1,2,1,4,681,96
1,2,1,3,681,97
1,2,1,5,681,98
1,2,1,3,681,99
1,2,1,4,681,100
1,2,1,5,681,101
1,2,1,4,681,102
1,2,1,5,681,103
1,2,1,4,681,104
1,2,1,4,681,105
1,4,1,-4,681,106
1,2,1,3,681,107
1,2,1,1,681,108
1,4,1,1,681,109
1,2,1,4,681,110
1,4,1,0,681,111
1,2,1,4,681,112
1,2,1,4,681,113
1,2,1,1,681,114
1,2,1,1,681,115
1,2,1,-3,681,116
1,4,1,-1,681,117
1,2,1,-3,681,118
1,2,1,-5,681,119
1,2,1,-3,681,120
1,2,1,-5,681,121
1,2,1,-4,681,122
1,4,1,-4,681,123
1,4,1,-2,681,124
1,2,1,1,681,125
1,4,1,-3,681,126
2,4,2,1,681,127
1,2,2,3,681,128
1,4,2,1,681,129
1,2,2,3,681,130
1,4,2,4,681,131
1,2,1,-3,681,132
1,2,2,-2,681,133
2,4,1,-4,681,134
1,2,2,-1,681,135
1,2,2,0,681,136
2,3,2,1,681,137
2,3,1,4,681,138
2,3,1,4,681,139
2,3,1,1,681,140
2,3,1,-1,681,141
2,4,2,-2,681,142
1,2,2,1,681,143
1,2,1,-5,681,144
1,2,2,2,681,145
1,4,2,-2,681,146
2,3,2,2,681,147
1,4,2,-4,681,148
1,2,2,0,681,149
2,3,1,0,681,150
2,3,1,0,681,151
2,3,1,0,681,152
2,3,1,2,681,153
1,2,2,1,681,154
1,2,2,2,681,155
2,4,2,4,681,156
2,3,1,4,681,157
2,3,2,-1,681,158
2,3,1,2,681,159
2,3,1,1,681,160
1,2,2,3,681,161
2,4,1,-1,681,162
2,4,1,-1,681,163
2,3,1,0,681,164
2,3,1,5,681,165
2,4,1,2,681,166
1,4,2,-4,681,167
1,4,2,-5,681,168
2,4,2,-4,681,169
2,4,2,-4,681,170
2,4,2,-4,681,171
2,4,1,4,681,172
2,3,1,0,681,173
2,3,1,1,681,174
2,3,1,-1,681,175
1,2,1,4,970,1
1,2,1,5,970,2
1,2,1,3,970,3
1,2,1,0,970,4
1,2,1,-2,970,5
2,3,1,2,970,6
1,4,1,-3,970,7
1,2,1,-4,970,8
1,2,1,-4,970,9
2,3,1,-1,970,10
2,3,1,3,970,11
2,3,1,1,970,12
2,4,1,-3,970,13
2,3,2,-3,970,14
2,3,1,2,970,15
1,4,2,3,970,16
1,2,2,-5,970,17
2,3,2,-3,970,18
2,3,2,2,970,19
2,4,2,3,970,20
2,3,2,1,970,21
2,3,1,2,970,22
2,3,1,0,970,23
2,4,1,-2,970,24
1,4,2,5,970,25
2,3,1,3,970,26
2,4,1,-1,970,27
2,3,1,3,970,28
1,4,2,1,970,29
1,2,2,3,970,30
1,2,2,2,970,31
2,4,2,-2,970,32
2,4,1,4,970,33
2,3,1,-4,970,34
2,4,1,1,970,35
2,3,1,-4,970,36
2,3,1,-3,970,37
1,2,2,4,970,38
1,2,2,4,970,39
1,2,2,3,970,40
1,2,2,5,970,41
1,4,2,-4,970,42
1,2,2,4,970,43
1,2,2,4,970,44
1,2,2,3,970,45
1,2,2,1,970,46
1,2,2,1,970,47
1,2,2,1,970,48
1,2,2,3,970,49
1,2,2,2,970,50
1,4,2,2,970,51
1,2,2,4,970,52
1,2,2,1,970,53
1,2,1,4,970,54
1,2,1,-1,970,55
1,4,1,0,970,56
1,2,2,-3,970,57
1,2,2,-4,970,58
2,4,2,5,970,59
2,3,2,3,970,60
2,4,2,2,970,61
2,3,2,2,970,62
2,3,2,0,970,63
2,4,2,1,970,64
1,2,2,2,970,65
1,2,2,4,970,66
2,3,2,4,970,67
2,3,2,4,970,68
2,3,2,4,970,69
2,3,2,4,970,70
2,3,2,4,970,71
2,3,2,5,970,72
2,3,2,4,970,73
2,3,2,2,970,74
2,3,2,-1,970,75
1,2,2,-1,970,76
2,3,2,0,970,77
2,3,2,2,970,78
2,3,2,0,970,79
2,3,2,0,970,80
1,2,2,2,970,81
1,2,2,3,970,82
1,2,2,3,970,83
1,2,2,0,970,84
1,2,2,-3,970,85
2,3,1,4,970,86
2,4,2,2,970,87
2,4,2,3,970,88
2,3,2,2,970,89
1,2,1,0,970,90
2,4,2,-1,970,91
1,2,2,2,970,92
1,2,2,1,970,93
1,2,2,-2,970,94
2,4,2,0,970,95
2,3,2,5,970,96
2,3,2,4,970,97
2,3,2,5,970,98
1,2,2,0,970,99
2,3,2,1,970,100
2,4,2,4,970,101
2,3,2,-1,970,102
2,3,1,-3,970,103
2,3,2,1,970,104
2,3,2,4,970,105
2,4,2,2,970,106
2,3,2,-2,970,107
2,3,2,-2,970,108
2,4,2,0,970,109
1,2,2,3,970,110
2,3,2,0,970,111
2,4,2,-2,970,112
1,2,2,2,970,113
2,3,2,1,970,114
1,2,2,-2,970,115
1,2,1,1,970,116
2,3,2,-4,970,117
1,2,2,2,970,118
1,2,2,4,970,119
1,4,1,-2,970,120
1,2,2,4,970,121
1,2,2,-1,970,122
1,2,2,-2,970,123
1,2,2,-1,970,124
2,3,2,-4,970,125
2,3,1,2,970,126
2,3,1,1,970,127
1,4,1,1,970,128
2,4,2,5,970,129
2,3,2,-5,970,130
2,4,2,-1,970,131
2,3,1,-1,970,132
2,3,2,-4,970,133
2,3,2,-4,970,134
1,2,2,-1,970,135
2,3,1,0,970,136
2,3,1,-3,970,137
2,3,1,-4,970,138
2,3,1,-4,970,139
1,2,1,1,970,140
1,2,2,-2,970,141
1,2,2,1,970,142
1,2,2,2,970,143
1,2,1,0,970,144
1,4,2,-4,970,145
1,2,2,0,970,146
1,2,2,-3,970,147
1,2,1,0,970,148
2,3,1,2,970,149
2,4,1,3,970,150
1,2,2,-3,970,151
1,2,2,-4,970,152
1,2,1,-2,970,153
2,3,1,-2,970,154
2,3,2,2,970,155
2,3,2,-2,970,156
1,2,2,1,970,157
1,2,2,0,970,158
1,2,2,2,970,159
1,2,2,4,970,160
2,3,1,-5,970,161
1,2,1,2,970,162
1,2,1,5,970,163
2,4,2,3,970,164
2,3,1,1,970,165
1,2,2,3,970,166
1,2,2,3,970,167
1,2,2,3,970,168
1,2,2,2,970,169
1,2,1,3,970,170
1,2,2,2,970,171
1,2,2,0,970,172
1,2,2,0,970,173
1,2,2,0,970,174
2,3,2,1,970,175
1,4,2,0,647,1
1,2,1,4,647,2
1,2,1,4,647,3
1,2,1,3,647,4
1,4,1,5,647,5
1,4,1,2,647,6
1,4,1,2,647,7
1,2,1,4,647,8
1,2,1,5,647,9
1,2,1,4,647,10
1,2,1,4,647,11
1,4,1,3,647,12
1,2,1,2,647,13
1,2,1,0,647,14
1,2,1,1,647,15
1,2,1,3,647,16
1,4,1,1,647,17
1,2,1,-1,647,18
1,2,1,1,647,19
2,4,1,5,647,20
2,3,1,2,647,21
2,3,1,5,647,22
1,2,1,2,647,23
1,2,1,4,647,24
1,2,1,3,647,25
1,2,1,3,647,26
2,3,2,1,647,27
2,3,1,-3,647,28
1,2,1,4,647,29
1,2,1,3,647,30
2,4,1,0,647,31
1,2,1,1,647,32
1,2,1,2,647,33
1,4,1,1,647,34
1,2,1,2,647,35
1,2,1,2,647,36
1,2,1,4,647,37
1,4,1,-4,647,38
1,4,2,-1,647,39
1,2,1,3,647,40
1,4,2,1,647,41
1,2,1,2,647,42
1,2,1,0,647,43
1,2,1,2,647,44
1,2,1,-1,647,45
2,3,1,4,647,46
2,4,1,2,647,47
2,4,1,5,647,48
2,3,1,3,647,49
2,4,2,-1,647,50
2,3,1,-2,647,51
2,3,2,-1,647,52
2,3,2,-1,647,53
2,3,2,-1,647,54
2,3,1,1,647,55
2,3,1,0,647,56
2,4,1,2,647,57
2,3,1,3,647,58
2,3,1,1,647,59
2,4,1,0,647,60
1,2,2,1,647,61
1,2,2,-1,647,62
1,2,2,-4,647,63
2,4,2,1,647,64
2,4,1,-5,647,65
2,3,1,1,647,66
2,4,1,-5,647,67
2,3,1,1,647,68
1,2,1,-2,647,69
2,3,2,2,647,70
2,3,2,2,647,71
2,3,2,-1,647,72
2,3,2,-1,647,73
1,2,2,4,647,74
2,3,1,1,647,75
2,3,1,2,647,76
2,3,1,5,647,77
2,3,1,5,647,78
2,4,1,-4,647,79
2,4,2,-1,647,80
2,3,1,5,647,81
2,3,1,5,647,82
2,4,2,-1,647,83
2,4,2,-3,647,84
2,3,1,5,647,85
2,4,1,-5,647,86
1,2,2,-3,647,87
1,2,2,-3,647,88
2,3,1,-1,647,89
2,3,1,-3,647,90
1,2,2,-3,647,91
1,4,2,-4,647,92
1,2,1,4,647,93
1,2,1,3,647,94
1,2,1,3,647,95
1,2,1,4,647,96
1,2,1,4,647,97
1,2,1,4,647,98
1,2,1,0,647,99
1,2,1,2,647,100
1,4,1,2,647,101
1,2,1,5,647,102
1,2,1,4,647,103
1,4,1,4,647,104
1,2,1,4,647,105
1,2,1,4,647,106
1,4,1,-3,647,107
1,2,1,4,647,108
1,4,1,-3,647,109
1,2,1,2,647,110
1,2,1,-1,647,111
1,2,1,-3,647,112
1,2,1,-3,647,113
2,3,1,0,647,114
1,2,1,-4,647,115
2,3,1,-1,647,116
2,3,1,-1,647,117
2,3,1,0,647,118
2,4,1,-1,647,119
2,4,1,-1,647,120
2,3,1,-3,647,121
2,3,1,-3,647,122
2,3,2,4,647,123
2,3,2,1,647,124
2,3,2,2,647,125
2,4,2,2,647,126
2,3,2,3,647,127
2,3,2,1,647,128
2,3,2,4,647,129
2,3,2,2,647,130
2,3,2,1,647,131
2,3,2,1,647,132
2,4,2,3,647,133
2,3,2,1,647,134
2,3,2,1,647,135
2,3,2,5,647,136
2,3,2,5,647,137
2,4,2,1,647,138
2,4,2,4,647,139
2,3,2,2,647,140
2,3,2,1,647,141
2,3,2,2,647,142
2,3,2,4,647,143
2,4,2,-1,647,144
2,4,2,-2,647,145
2,3,1,-1,647,146
2,3,1,-3,647,147
2,3,2,3,647,148
2,4,2,-4,647,149
2,3,2,3,647,150
2,4,1,1,647,151
2,3,2,2,647,152
2,3,2,0,647,153
2,3,2,-4,647,154
2,3,1,-2,647,155
2,3,1,3,647,156
2,4,1,-3,647,157
2,3,1,-2,647,158
2,3,2,-4,647,159
2,3,2,-4,647,160
2,3,1,-4,647,161
2,3,1,-4,647,162
1,4,1,3,647,163
1,2,2,0,647,164
1,2,2,4,647,165
1,2,2,3,647,166
1,2,2,0,647,167
1,2,2,0,647,168
1,2,1,2,647,169
1,2,1,3,647,170
1,2,1,5,647,171
1,2,1,3,647,172
1,4,1,1,647,173
1,2,1,4,647,174
1,4,1,1,647,175
1,2,1,4,890,1
1,2,1,4,890,2
1,2,1,1,890,3
2,4,1,-2,890,4
1,2,1,2,890,5
2,4,1,-4,890,6
1,2,1,5,890,7
1,2,1,2,890,8
1,4,1,-5,890,9
1,4,2,4,890,10
1,4,2,2,890,11
1,2,1,5,890,12
1,4,2,3,890,13
1,2,1,-3,890,14
1,2,2,0,890,15
2,3,2,3,890,16
1,2,1,-1,890,17
2,3,2,-1,890,18
1,2,1,-2,890,19
1,2,1,-2,890,20
2,3,1,-1,890,21
2,3,2,0,890,22
1,2,2,3,890,23
1,2,2,3,890,24
1,2,2,4,890,25
1,2,2,4,890,26
1,4,2,-3,890,27
1,2,2,5,890,28
1,2,2,2,890,29
1,4,2,0,890,30
1,2,2,3,890,31
2,3,1,-4,890,32
1,2,2,3,890,33
1,2,2,3,890,34
1,4,2,2,890,35
1,2,2,2,890,36
1,2,2,1,890,37
1,2,2,-2,890,38
1,2,2,-5,890,39
2,4,1,0,890,40
2,3,2,4,890,41
2,3,2,2,890,42
2,3,2,3,890,43
2,4,2,0,890,44
2,3,2,3,890,45
2,3,2,4,890,46
2,4,2,2,890,47
2,3,2,4,890,48
2,3,2,4,890,49
2,4,2,4,890,50
2,3,2,4,890,51
2,3,2,4,890,52
2,4,2,3,890,53
2,3,2,2,890,54
2,3,2,1,890,55
2,3,2,-1,890,56
2,3,2,-2,890,57
1,2,1,-3,890,58
2,3,1,-4,890,59
1,2,1,1,890,60
2,3,2,2,890,61
1,2,2,-2,890,62
2,3,2,5,890,63
2,4,2,1,890,64
2,3,2,5,890,65
2,3,2,5,890,66
2,4,2,0,890,67
2,3,2,3,890,68
2,4,2,-2,890,69
2,4,2,-2,890,70
1,2,2,-5,890,71
1,2,1,1,890,72
2,3,2,1,890,73
2,3,2,-1,890,74
1,2,1,5,890,75
1,4,1,-2,890,76
1,4,2,-3,890,77
1,2,1,4,890,78
1,2,1,4,890,79
1,2,1,4,890,80
1,4,1,4,890,81
1,2,1,-2,890,82
