Action1,S2,Action2,Re,subject,round
2,3,2,4,785,89
2,3,2,5,785,90
2,3,2,3,785,91
2,4,2,-1,785,92
2,3,2,2,785,93
2,3,2,4,785,94
2,4,2,3,785,95
2,3,2,4,785,96
2,3,2,0,785,97
2,3,2,1,785,98
2,3,2,3,785,99
2,3,2,4,785,100
2,4,2,-1,785,101
2,4,2,-3,785,102
2,3,2,4,785,103
2,3,2,4,785,104
2,3,2,3,785,105
2,3,2,1,785,106
2,3,2,3,785,107
2,3,1,3,785,108
2,3,2,2,785,109
2,3,2,0,785,110
2,3,2,-1,785,111
2,4,1,-2,785,112
2,3,2,-4,785,113
2,3,2,-3,785,114
1,2,1,-3,785,115
2,4,2,-4,785,116
2,4,2,-4,785,117
2,3,2,-3,785,118
2,4,1,-5,785,119
2,3,1,1,785,120
2,3,1,0,785,121
1,2,1,1,785,122
1,2,1,3,785,123
1,4,1,4,785,124
1,2,2,4,785,125
1,2,2,4,785,126
1,4,2,-3,785,127
1,2,1,1,785,128
2,4,1,3,785,129
1,4,1,3,785,130
2,3,2,0,785,131
1,2,2,-2,785,132
1,2,2,-5,785,133
1,2,2,-5,785,134
1,2,2,-2,785,135
1,2,2,-3,785,136
1,2,2,-5,785,137
2,3,2,2,785,138
2,3,2,1,785,139
2,3,2,0,785,140
2,3,2,1,785,141
2,3,2,2,785,142
2,3,2,3,785,143
2,4,1,-5,785,144
2,3,2,1,785,145
1,2,1,-2,785,146
2,3,1,2,785,147
2,4,1,-1,785,148
2,3,1,2,785,149
2,4,1,-4,785,150
2,3,1,-1,785,151
2,4,2,3,785,152
2,3,1,3,785,153
1,2,1,-2,785,154
2,3,2,-2,785,155
2,3,2,1,785,156
1,2,2,-1,785,157
1,2,1,-4,785,158
1,2,1,-5,785,159
2,3,1,-1,785,160
2,3,2,3,785,161
2,3,2,2,785,162
2,4,2,-1,785,163
2,3,2,2,785,164
2,4,2,0,785,165
2,3,1,-1,785,166
2,3,2,-3,785,167
2,3,2,-1,785,168
2,3,2,1,785,169
2,3,2,-3,785,170
2,3,2,-4,785,171
2,3,2,-3,785,172
2,3,1,1,785,173
2,3,1,2,785,174
2,3,1,1,785,175
1,2,2,1,250,1
2,4,2,3,250,2
2,3,2,-2,250,3
2,3,1,1,250,4
2,4,1,3,250,5
1,4,1,5,250,6
1,2,1,3,250,7
2,3,1,-2,250,8
2,3,1,2,250,9
2,3,1,3,250,10
2,3,1,3,250,11
2,3,1,3,250,12
1,4,1,3,250,13
2,4,1,4,250,14
2,4,1,4,250,15
1,2,1,1,250,16
1,2,2,-5,250,17
1,4,2,3,250,18
2,3,2,0,250,19
2,4,1,3,250,20
2,3,2,0,250,21
2,3,1,5,250,22
1,2,1,-3,250,23
1,2,1,-4,250,24
2,3,1,0,250,25
2,4,1,2,250,26
2,3,1,1,250,27
2,4,1,1,250,28
2,4,1,3,250,29
2,4,1,3,250,30
2,3,2,-3,250,31
2,3,2,-5,250,32
2,3,1,1,250,33
2,4,1,-2,250,34
2,3,1,0,250,35
2,3,1,1,250,36
2,3,1,3,250,37
2,4,1,-2,250,38
2,4,1,-4,250,39
2,3,1,1,250,40
2,4,2,1,250,41
2,4,2,-2,250,42
2,3,1,-2,250,43
2,3,1,-2,250,44
1,4,2,-5,250,45
1,2,1,0,250,46
1,4,1,2,250,47
1,2,2,2,250,48
1,2,2,3,250,49
1,2,2,-1,250,50
1,2,2,0,250,51
1,4,1,4,250,52
2,3,1,4,250,53
2,3,1,0,250,54
2,3,1,3,250,55
2,3,1,4,250,56
2,4,1,3,250,57
1,2,1,5,250,58
1,4,1,1,250,59
1,2,1,2,250,60
1,2,1,2,250,61
2,3,1,1,250,62
2,4,1,4,250,63
2,4,1,4,250,64
2,3,1,2,250,65
2,3,1,-2,250,66
2,3,1,-4,250,67
2,4,1,1,250,68
2,3,1,-2,250,69
1,2,1,0,250,70
1,4,2,-3,250,71
1,2,1,-5,250,72
1,2,1,-5,250,73
1,2,2,4,250,74
1,4,1,1,250,75
1,4,1,3,250,76
1,2,1,-4,250,77
1,2,2,4,250,78
1,2,2,4,250,79
1,2,2,2,250,80
1,4,1,-1,250,81
1,2,2,2,250,82
1,2,2,3,250,83
1,2,2,5,250,84
1,2,2,2,250,85
1,2,2,3,250,86
1,2,2,4,250,87
1,2,2,5,250,88
1,2,2,2,250,89
1,2,2,0,250,90
1,4,2,2,250,91
1,4,2,3,250,92
1,2,2,-2,250,93
1,4,2,2,250,94
2,3,1,2,250,95
2,4,1,4,250,96
1,4,1,5,250,97
1,4,1,5,250,98
1,2,1,-3,250,99
1,2,2,-4,250,100
1,2,2,-5,250,101
1,4,1,-2,250,102
2,4,1,0,250,103
2,4,1,0,250,104
2,3,1,3,250,105
2,4,1,4,250,106
2,4,1,2,250,107
2,3,1,3,250,108
2,3,1,0,250,109
2,4,1,2,250,110
2,3,1,-1,250,111
2,3,1,-1,250,112
2,3,1,-5,250,113
2,3,1,-4,250,114
2,3,1,-2,250,115
1,2,1,-1,250,116
2,3,1,4,250,117
2,3,1,3,250,118
2,3,1,5,250,119
1,2,1,-3,250,120
1,2,1,-4,250,121
2,3,1,4,250,122
2,3,1,2,250,123
1,4,1,-4,250,124
2,4,1,-5,250,125
2,3,1,-1,250,126
2,3,1,-2,250,127
2,3,1,-1,250,128
2,4,2,-2,250,129
2,3,2,2,250,130
2,3,1,4,250,131
2,3,1,4,250,132
2,4,2,1,250,133
2,3,2,4,250,134
2,4,2,2,250,135
2,3,2,5,250,136
2,3,2,3,250,137
2,3,1,2,250,138
2,3,1,4,250,139
2,3,1,4,250,140
2,3,1,5,250,141
2,3,1,4,250,142
2,3,1,5,250,143
2,3,1,4,250,144
2,3,1,1,250,145
2,3,1,1,250,146
2,3,1,2,250,147
2,3,2,2,250,148
2,3,2,-3,250,149
2,4,2,1,250,150
2,4,2,2,250,151
2,4,2,1,250,152
2,3,2,1,250,153
2,3,2,0,250,154
2,3,2,2,250,155
2,3,1,0,250,156
2,4,1,-5,250,157
2,3,1,-3,250,158
2,4,2,-4,250,159
2,3,2,2,250,160
2,3,2,4,250,161
2,3,2,4,250,162
2,3,2,5,250,163
2,3,2,2,250,164
2,3,2,1,250,165
2,3,2,2,250,166
2,3,2,2,250,167
2,3,2,0,250,168
2,4,2,1,250,169
2,3,2,2,250,170
2,3,2,2,250,171
2,4,2,-2,250,172
2,3,2,4,250,173
2,3,2,4,250,174
2,3,2,2,250,175
1,2,2,5,722,1
1,2,2,3,722,2
1,4,2,3,722,3
1,2,2,2,722,4
1,4,2,0,722,5
1,4,2,-1,722,6
2,3,2,-4,722,7
2,4,2,-5,722,8
1,2,2,2,722,9
1,2,2,4,722,10
1,4,2,-5,722,11
1,2,2,1,722,12
1,4,1,1,722,13
1,2,1,-2,722,14
1,2,2,2,722,15
1,2,2,0,722,16
1,2,2,0,722,17
1,2,2,-1,722,18
1,4,1,-2,722,19
1,2,2,-1,722,20
1,2,1,5,722,21
1,2,1,2,722,22
1,2,1,-1,722,23
1,2,1,1,722,24
1,2,1,1,722,25
1,2,1,-1,722,26
1,2,1,0,722,27
1,2,1,0,722,28
1,2,2,-2,722,29
1,2,1,3,722,30
1,2,1,0,722,31
1,2,1,1,722,32
1,2,1,4,722,33
1,2,1,5,722,34
1,2,1,2,722,35
1,2,1,2,722,36
1,2,1,2,722,37
1,2,1,1,722,38
1,2,1,2,722,39
1,2,2,4,722,40
1,2,2,4,722,41
1,2,2,3,722,42
1,2,2,3,722,43
1,2,2,4,722,44
1,2,2,5,722,45
1,2,2,2,722,46
1,2,2,2,722,47
1,2,2,2,722,48
1,2,2,2,722,49
1,2,2,0,722,50
1,2,1,-3,722,51
1,4,1,-3,722,52
1,2,2,1,722,53
1,2,2,-1,722,54
1,2,2,0,722,55
1,2,2,3,722,56
1,2,2,2,722,57
1,2,2,4,722,58
1,2,2,5,722,59
1,4,2,-3,722,60
1,2,2,2,722,61
1,2,2,3,722,62
1,2,2,2,722,63
1,2,2,2,722,64
1,2,2,3,722,65
1,2,2,5,722,66
1,2,2,1,722,67
1,2,2,-4,722,68
1,4,2,-3,722,69
1,2,2,-5,722,70
1,4,2,-3,722,71
1,2,2,-5,722,72
1,2,2,-2,722,73
1,2,2,-2,722,74
1,2,2,-3,722,75
1,2,2,-2,722,76
1,2,2,-2,722,77
1,4,2,-2,722,78
1,2,1,1,722,79
1,4,1,0,722,80
1,2,1,-4,722,81
1,2,2,3,722,82
1,4,2,-4,722,83
1,2,2,-1,722,84
1,2,2,-2,722,85
1,4,2,0,722,86
1,2,2,-2,722,87
1,2,2,-2,722,88
1,2,2,-1,722,89
1,2,2,0,722,90
1,2,2,-1,722,91
1,2,2,1,722,92
1,2,2,1,722,93
1,2,2,4,722,94
1,2,2,4,722,95
1,2,2,3,722,96
1,2,2,-1,722,97
1,2,1,0,722,98
1,2,2,-3,722,99
1,2,2,-3,722,100
1,2,1,2,722,101
1,4,1,-5,722,102
1,2,1,5,722,103
1,2,1,4,722,104
1,4,1,-3,722,105
1,2,1,2,722,106
1,2,1,3,722,107
1,4,2,0,722,108
1,2,1,5,722,109
1,2,1,2,722,110
1,2,2,-4,722,111
1,2,1,-2,722,112
1,2,1,-2,722,113
1,2,1,0,722,114
1,2,1,1,722,115
1,2,2,-5,722,116
1,2,1,5,722,117
1,2,1,5,722,118
1,2,1,3,722,119
1,2,2,-3,722,120
1,2,1,0,722,121
1,2,1,-1,722,122
1,2,1,1,722,123
1,2,1,-1,722,124
1,2,1,-3,722,125
1,4,1,-4,722,126
1,2,1,-3,722,127
1,2,1,-1,722,128
1,2,1,0,722,129
1,2,1,-1,722,130
2,4,2,-1,722,131
2,3,2,-3,722,132
2,3,2,-5,722,133
2,3,2,-5,722,134
2,3,2,-3,722,135
2,3,2,2,722,136
2,3,2,-2,722,137
2,3,2,-2,722,138
2,3,2,-4,722,139
2,4,2,-4,722,140
1,4,2,-2,722,141
1,2,1,5,722,142
1,4,1,2,722,143
1,4,2,4,722,144
1,2,2,4,722,145
1,2,2,3,722,146
1,4,2,5,722,147
1,4,2,4,722,148
1,2,1,2,722,149
1,2,1,4,722,150
1,2,1,4,722,151
1,2,1,5,722,152
1,2,1,4,722,153
1,2,1,3,722,154
1,4,1,5,722,155
1,2,1,4,722,156
1,2,1,3,722,157
1,4,1,1,722,158
1,2,2,5,722,159
1,2,2,3,722,160
1,2,2,1,722,161
1,2,1,4,722,162
1,2,2,0,722,163
1,2,1,4,722,164
1,2,1,4,722,165
1,2,1,3,722,166
1,2,1,4,722,167
1,2,1,0,722,168
1,2,1,-2,722,169
1,2,1,-3,722,170
1,2,1,-1,722,171
1,2,2,4,722,172
1,2,2,2,722,173
1,2,2,3,722,174
1,2,2,3,722,175
2,3,2,-5,266,1
1,2,2,5,266,2
1,4,2,-4,266,3
1,2,2,-1,266,4
1,2,2,-4,266,5
1,2,1,-2,266,6
1,2,1,0,266,7
1,2,1,-2,266,8
2,3,1,1,266,9
2,3,1,-1,266,10
2,3,1,-1,266,11
2,3,1,0,266,12
2,3,1,-2,266,13
1,4,1,-4,266,14
1,4,2,-5,266,15
2,3,1,-3,266,16
2,3,1,1,266,17
2,3,1,-1,266,18
2,3,1,-3,266,19
1,2,1,-4,266,20
1,2,2,3,266,21
1,4,1,4,266,22
1,2,2,3,266,23
1,2,2,3,266,24
1,2,2,2,266,25
1,2,2,5,266,26
1,2,2,5,266,27
1,2,2,4,266,28
1,2,2,3,266,29
1,4,1,5,266,30
1,4,1,5,266,31
1,4,1,4,266,32
1,2,2,2,266,33
1,4,1,1,266,34
1,2,2,0,266,35
1,4,1,2,266,36
1,2,2,2,266,37
1,2,2,4,266,38
1,2,2,1,266,39
1,4,1,3,266,40
1,4,1,4,266,41
1,2,2,-1,266,42
1,4,1,4,266,43
1,2,2,4,266,44
1,2,2,4,266,45
1,2,2,2,266,46
1,2,2,4,266,47
1,4,1,1,266,48
1,2,2,-2,266,49
1,2,2,0,266,50
1,2,2,2,266,51
1,2,2,-2,266,52
2,3,1,2,266,53
2,4,1,-1,266,54
2,3,1,1,266,55
1,2,2,4,266,56
1,2,2,4,266,57
1,2,2,4,266,58
1,4,1,4,266,59
1,2,2,3,266,60
1,2,2,4,266,61
1,2,2,2,266,62
1,2,2,4,266,63
1,2,2,2,266,64
1,2,2,1,266,65
2,4,1,-2,266,66
1,2,2,3,266,67
1,2,2,2,266,68
1,2,2,3,266,69
1,2,2,1,266,70
1,4,1,0,266,71
1,2,2,-1,266,72
1,2,2,3,266,73
1,2,2,2,266,74
1,2,2,1,266,75
1,2,2,2,266,76
1,2,2,0,266,77
1,2,2,-2,266,78
1,2,2,-3,266,79
2,3,1,0,266,80
2,3,1,-2,266,81
2,3,1,-1,266,82
1,2,2,0,266,83
1,2,2,3,266,84
1,2,2,1,266,85
1,2,2,2,266,86
1,2,2,0,266,87
1,2,2,-5,266,88
2,4,1,-3,266,89
2,3,1,-2,266,90
2,3,1,-2,266,91
2,3,1,-1,266,92
2,4,1,-1,266,93
2,3,1,-5,266,94
2,3,2,1,266,95
2,3,2,-1,266,96
2,4,1,3,266,97
2,3,2,-2,266,98
2,4,1,1,266,99
2,3,2,-5,266,100
2,3,2,-4,266,101
2,3,2,-4,266,102
2,3,2,-2,266,103
2,4,1,-2,266,104
2,4,1,-2,266,105
2,3,2,2,266,106
2,4,1,-3,266,107
2,3,2,3,266,108
2,4,1,-1,266,109
2,3,2,3,266,110
2,3,2,4,266,111
2,4,1,-2,266,112
2,3,2,3,266,113
2,3,2,3,266,114
2,4,1,0,266,115
2,3,2,4,266,116
2,3,2,4,266,117
2,4,1,-4,266,118
2,4,1,-4,266,119
2,3,2,3,266,120
2,3,2,0,266,121
2,3,2,-1,266,122
2,3,2,-2,266,123
1,2,1,0,266,124
1,2,1,1,266,125
1,2,1,-1,266,126
1,2,1,0,266,127
1,2,1,1,266,128
1,2,1,3,266,129
1,2,1,0,266,130
1,2,1,-5,266,131
1,2,1,-4,266,132
1,2,2,-1,266,133
1,2,2,-1,266,134
1,2,2,-4,266,135
2,4,1,0,266,136
2,4,1,0,266,137
2,3,1,1,266,138
2,3,1,-2,266,139
2,3,1,-1,266,140
2,4,1,0,266,141
2,4,1,0,266,142
2,3,1,-1,266,143
2,4,1,0,266,144
2,3,1,-1,266,145
2,3,1,0,266,146
2,4,1,-3,266,147
2,4,1,-3,266,148
2,3,1,-2,266,149
2,3,2,-2,266,150
1,2,1,3,266,151
1,2,1,2,266,152
1,2,1,-2,266,153
1,2,1,-3,266,154
2,3,1,-5,266,155
1,2,1,0,266,156
1,4,1,2,266,157
1,2,1,-1,266,158
1,2,1,0,266,159
1,2,1,-1,266,160
1,2,1,-1,266,161
1,2,1,-2,266,162
1,4,1,-2,266,163
1,2,1,-1,266,164
1,2,1,-2,266,165
1,2,1,3,266,166
1,2,1,4,266,167
1,2,1,4,266,168
1,2,1,3,266,169
1,2,1,2,266,170
1,2,1,2,266,171
1,2,1,1,266,172
1,2,1,3,266,173
1,2,1,2,266,174
1,2,1,1,266,175
2,3,1,-5,130,1
1,2,1,3,130,2
1,2,1,5,130,3
1,2,1,3,130,4
1,2,1,4,130,5
1,4,2,4,130,6
1,2,1,4,130,7
1,2,1,2,130,8
1,2,1,1,130,9
1,4,2,4,130,10
1,2,1,2,130,11
1,2,1,2,130,12
1,2,1,4,130,13
1,4,2,3,130,14
1,2,1,5,130,15
1,2,1,4,130,16
1,2,1,4,130,17
1,2,1,4,130,18
1,2,1,4,130,19
1,2,1,4,130,20
1,2,1,2,130,21
1,4,2,2,130,22
1,4,2,4,130,23
1,4,2,4,130,24
1,2,1,2,130,25
1,4,2,-2,130,26
1,4,2,1,130,27
1,2,1,4,130,28
1,2,1,0,130,29
1,2,1,-3,130,30
1,2,2,-3,130,31
1,2,1,-1,130,32
1,4,2,1,130,33
1,2,1,-5,130,34
1,4,2,2,130,35
1,2,2,5,130,36
1,2,2,3,130,37
1,2,2,4,130,38
1,2,2,4,130,39
1,2,2,4,130,40
1,2,2,1,130,41
1,2,2,2,130,42
1,2,2,1,130,43
1,2,2,1,130,44
1,2,2,0,130,45
1,2,2,1,130,46
1,2,2,-1,130,47
1,2,2,1,130,48
1,2,2,1,130,49
1,2,2,1,130,50
1,2,2,0,130,51
1,2,2,1,130,52
1,4,2,-4,130,53
1,2,2,2,130,54
1,4,2,-4,130,55
1,2,2,5,130,56
1,2,2,3,130,57
1,2,2,1,130,58
1,4,1,1,130,59
1,2,2,-2,130,60
1,2,2,-3,130,61
1,2,2,-4,130,62
2,4,1,-4,130,63
2,3,2,5,130,64
2,4,2,-3,130,65
2,3,2,1,130,66
2,3,2,4,130,67
2,3,2,5,130,68
2,3,2,5,130,69
2,3,2,3,130,70
2,3,2,0,130,71
2,3,2,2,130,72
2,3,2,1,130,73
2,3,2,4,130,74
2,3,2,4,130,75
2,3,2,4,130,76
2,3,2,4,130,77
2,3,2,1,130,78
2,3,2,0,130,79
2,3,2,2,130,80
2,3,2,1,130,81
2,3,2,2,130,82
2,3,2,-2,130,83
2,4,1,-3,130,84
2,4,1,-3,130,85
2,3,2,-5,130,86
2,3,1,4,130,87
2,3,1,4,130,88
2,3,1,5,130,89
2,3,1,4,130,90
2,3,1,3,130,91
2,3,1,2,130,92
2,4,1,-2,130,93
2,4,1,-2,130,94
2,3,1,2,130,95
2,3,1,0,130,96
2,3,1,1,130,97
2,3,1,1,130,98
2,4,1,0,130,99
2,4,1,-3,130,100
2,3,1,-4,130,101
2,4,1,-4,130,102
1,2,2,5,130,103
1,2,2,2,130,104
1,4,2,-1,130,105
1,2,2,2,130,106
1,2,2,0,130,107
1,2,2,0,130,108
1,4,2,-5,130,109
1,2,2,-1,130,110
1,2,2,-1,130,111
1,2,2,-4,130,112
1,2,2,-4,130,113
2,3,1,-2,130,114
2,3,1,-4,130,115
2,3,2,-3,130,116
2,4,1,-2,130,117
2,4,1,-1,130,118
2,3,1,-3,130,119
2,4,1,-1,130,120
2,4,1,-2,130,121
2,3,1,-3,130,122
2,3,2,3,130,123
2,3,2,4,130,124
2,3,2,4,130,125
2,3,2,4,130,126
2,3,2,1,130,127
2,3,2,3,130,128
2,3,2,4,130,129
2,4,1,-3,130,130
2,3,2,2,130,131
2,3,2,-2,130,132
2,3,2,-3,130,133
2,4,2,4,130,134
2,3,2,-2,130,135
2,4,2,3,130,136
2,3,2,1,130,137
2,3,2,-2,130,138
2,3,2,-4,130,139
2,3,2,-2,130,140
1,4,2,0,130,141
1,2,2,-1,130,142
2,4,2,0,130,143
2,3,1,4,130,144
2,4,2,1,130,145
2,3,1,2,130,146
2,4,2,2,130,147
2,3,1,2,130,148
2,3,1,2,130,149
2,3,1,1,130,150
2,3,1,0,130,151
2,3,1,1,130,152
2,3,1,-1,130,153
2,3,1,-4,130,154
2,3,2,1,130,155
2,4,2,-1,130,156
2,4,2,0,130,157
2,4,2,-1,130,158
2,3,2,3,130,159
2,3,2,0,130,160
2,3,2,-1,130,161
1,4,2,2,130,162
2,3,2,1,130,163
2,3,2,4,130,164
2,3,2,3,130,165
2,3,2,3,130,166
2,4,2,-1,130,167
2,3,2,1,130,168
2,3,2,3,130,169
2,3,2,5,130,170
2,3,2,2,130,171
2,3,2,3,130,172
2,3,2,5,130,173
2,3,2,3,130,174
2,3,2,1,130,175
2,3,2,-2,865,1
2,3,2,-1,865,2
2,4,2,0,865,3
2,3,2,0,865,4
2,3,2,1,865,5
2,3,2,0,865,6
2,3,1,-4,865,7
1,4,1,4,865,8
1,4,1,-1,865,9
1,2,1,-3,865,10
2,3,2,3,865,11
2,3,2,4,865,12
2,3,2,4,865,13
2,3,2,4,865,14
2,4,2,-3,865,15
2,3,2,4,865,16
2,3,2,5,865,17
2,3,2,5,865,18
2,3,2,3,865,19
2,3,2,5,865,20
2,4,2,-3,865,21
2,3,2,4,865,22
2,4,2,-3,865,23
2,3,2,3,865,24
2,3,2,2,865,25
2,3,2,1,865,26
2,4,2,-3,865,27
2,3,2,4,865,28
2,3,2,1,865,29
2,4,1,1,865,30
2,3,2,0,865,31
2,4,1,2,865,32
2,3,1,0,865,33
2,3,1,-1,865,34
2,3,2,4,865,35
2,3,2,2,865,36
2,3,2,1,865,37
2,4,1,-4,865,38
2,3,2,-1,865,39
2,3,2,-4,865,40
2,3,2,-3,865,41
1,2,2,-2,865,42
2,3,2,-1,865,43
1,2,2,-3,865,44
1,2,2,-5,865,45
2,3,2,-3,865,46
2,3,2,-4,865,47
2,3,2,-3,865,48
2,3,1,1,865,49
2,3,1,1,865,50
1,4,1,-2,865,51
1,2,1,-1,865,52
1,2,2,-1,865,53
1,2,2,0,865,54
1,4,1,-1,865,55
1,2,1,-2,865,56
1,4,1,1,865,57
2,3,1,4,865,58
2,3,1,4,865,59
2,4,1,-4,865,60
2,3,1,2,865,61
2,3,1,1,865,62
2,3,1,2,865,63
2,4,1,0,865,64
2,3,1,5,865,65
2,3,1,4,865,66
2,3,1,4,865,67
2,3,1,5,865,68
2,4,1,-5,865,69
2,3,1,1,865,70
2,3,1,1,865,71
2,4,1,1,865,72
2,4,1,3,865,73
2,3,1,-4,865,74
2,3,1,-4,865,75
2,3,1,-2,865,76
2,3,1,0,865,77
2,3,1,-2,865,78
1,2,1,-3,865,79
1,2,1,-4,865,80
1,2,1,-3,865,81
2,3,1,-4,865,82
2,3,1,-4,865,83
1,4,1,-4,865,84
1,2,1,-1,865,85
2,3,1,-3,865,86
2,3,1,0,865,87
2,3,1,0,865,88
2,4,1,-4,865,89
2,3,1,-3,865,90
2,4,1,3,865,91
2,4,1,2,865,92
2,3,1,4,865,93
2,3,1,2,865,94
2,4,1,-2,865,95
2,3,1,4,865,96
2,3,1,1,865,97
2,3,1,1,865,98
2,3,1,2,865,99
2,3,1,2,865,100
2,3,1,-2,865,101
2,4,1,-2,865,102
2,3,1,0,865,103
2,3,1,1,865,104
2,3,1,2,865,105
2,4,1,4,865,106
2,3,1,2,865,107
2,3,1,3,865,108
2,3,1,2,865,109
2,3,1,1,865,110
2,3,1,2,865,111
2,4,1,3,865,112
2,3,1,0,865,113
2,3,1,4,865,114
2,3,1,2,865,115
2,4,1,0,865,116
2,3,1,1,865,117
2,4,1,1,865,118
2,3,1,0,865,119
2,3,1,0,865,120
2,4,1,4,865,121
2,3,1,-3,865,122
2,4,1,-3,865,123
2,4,1,-2,865,124
2,3,1,-4,865,125
2,4,1,0,865,126
2,4,1,3,865,127
2,4,1,4,865,128
2,4,1,1,865,129
2,3,1,0,865,130
2,4,1,1,865,131
2,3,2,-5,865,132
2,3,2,-4,865,133
2,3,1,3,865,134
2,4,1,-3,865,135
2,3,1,4,865,136
2,3,1,1,865,137
2,3,1,0,865,138
2,3,1,-2,865,139
2,3,1,-2,865,140
2,3,1,0,865,141
2,4,1,-3,865,142
2,4,1,-5,865,143
2,4,1,-3,865,144
2,3,1,1,865,145
2,3,1,2,865,146
2,3,1,-1,865,147
2,3,1,-4,865,148
2,3,1,-1,865,149
2,3,1,3,865,150
2,3,1,3,865,151
2,3,1,-2,865,152
2,3,1,-2,865,153
1,2,2,1,865,154
1,2,2,1,865,155
2,3,1,1,865,156
2,3,1,2,865,157
2,3,1,4,865,158
1,2,2,1,865,159
2,3,1,2,865,160
2,3,1,0,865,161
2,4,1,-2,865,162
2,3,1,2,865,163
2,4,1,-5,865,164
2,3,1,-1,865,165
2,3,1,-3,865,166
2,3,1,-2,865,167
2,4,1,-4,865,168
2,3,1,-5,865,169
2,3,1,-4,865,170
1,2,2,1,865,171
1,2,2,4,865,172
1,2,2,2,865,173
1,4,2,1,865,174
1,2,2,2,865,175
1,2,1,-5,847,1
1,2,1,-3,847,2
1,2,1,-3,847,3
1,2,1,-4,847,4
2,3,2,-1,847,5
2,3,2,-4,847,6
2,3,2,-2,847,7
1,2,2,-5,847,8
2,3,1,4,847,9
2,4,1,1,847,10
2,4,1,5,847,11
2,4,1,5,847,12
2,3,2,2,847,13
2,3,2,1,847,14
2,3,2,0,847,15
2,3,2,1,847,16
2,4,2,-2,847,17
2,3,2,3,847,18
2,3,1,-5,847,19
2,3,1,-3,847,20
2,3,2,3,847,21
2,3,2,0,847,22
2,3,1,-3,847,23
2,4,1,-1,847,24
2,3,1,-3,847,25
2,3,1,-2,847,26
2,3,2,4,847,27
2,3,2,3,847,28
2,3,2,4,847,29
2,3,2,0,847,30
2,3,2,1,847,31
2,3,1,0,847,32
2,3,1,-4,847,33
2,3,2,4,847,34
2,4,1,-4,847,35
2,3,2,5,847,36
2,3,2,4,847,37
2,4,1,-4,847,38
2,3,2,3,847,39
2,4,2,-5,847,40
2,4,2,-4,847,41
2,3,2,3,847,42
2,3,2,0,847,43
2,3,2,1,847,44
2,3,2,4,847,45
2,3,2,2,847,46
2,3,1,-4,847,47
2,3,1,-5,847,48
2,3,2,4,847,49
2,3,1,-3,847,50
2,3,1,-3,847,51
2,3,1,1,847,52
2,4,1,-2,847,53
2,3,2,-5,847,54
2,3,2,-3,847,55
2,3,2,-2,847,56
1,2,2,-1,847,57
1,2,2,0,847,58
2,3,1,-1,847,59
2,3,1,-3,847,60
2,4,1,-3,847,61
2,3,1,-2,847,62
1,2,2,-2,847,63
1,2,2,-5,847,64
2,3,2,-2,847,65
2,3,2,-1,847,66
1,2,2,-1,847,67
1,2,1,-4,847,68
1,2,1,-4,847,69
2,3,1,-1,847,70
2,3,1,1,847,71
2,3,1,1,847,72
2,3,1,5,847,73
2,3,1,3,847,74
2,3,1,1,847,75
2,3,1,0,847,76
2,3,1,1,847,77
2,3,1,0,847,78
2,3,2,-2,847,79
2,3,2,0,847,80
2,3,2,0,847,81
2,3,2,-3,847,82
2,3,2,-5,847,83
2,3,2,-5,847,84
2,3,1,2,847,85
2,3,1,3,847,86
2,3,1,2,847,87
2,4,1,-4,847,88
2,3,2,-2,847,89
2,3,2,-2,847,90
2,3,2,-3,847,91
2,4,2,4,847,92
2,3,2,4,847,93
2,3,2,3,847,94
2,3,1,3,847,95
2,4,1,-5,847,96
2,3,1,2,847,97
2,4,2,-3,847,98
2,3,2,-2,847,99
2,3,2,-1,847,100
2,4,2,-2,847,101
2,4,2,-4,847,102
2,3,2,2,847,103
2,3,2,4,847,104
2,3,2,4,847,105
2,4,2,-5,847,106
2,3,2,3,847,107
2,3,1,-1,847,108
2,3,1,-2,847,109
2,3,2,0,847,110
2,3,2,0,847,111
2,3,1,-5,847,112
2,3,1,-5,847,113
2,4,1,0,847,114
2,3,1,-3,847,115
2,4,1,-3,847,116
2,3,1,-3,847,117
2,3,2,0,847,118
2,3,2,-1,847,119
2,3,2,0,847,120
2,3,1,4,847,121
2,4,1,-4,847,122
2,3,1,4,847,123
2,3,1,5,847,124
2,3,1,3,847,125
2,3,2,4,847,126
2,3,2,4,847,127
2,4,2,4,847,128
2,3,2,2,847,129
2,3,2,4,847,130
2,3,2,3,847,131
2,3,2,1,847,132
2,3,2,-2,847,133
2,3,1,-2,847,134
2,4,2,1,847,135
2,3,2,-3,847,136
2,3,2,-5,847,137
2,4,2,-1,847,138
2,3,2,-4,847,139
2,4,2,-2,847,140
2,4,2,-5,847,141
1,2,2,1,847,142
1,2,2,1,847,143
1,4,2,-1,847,144
1,2,2,0,847,145
1,2,2,1,847,146
1,2,2,3,847,147
1,2,2,2,847,148
1,2,1,1,847,149
1,4,1,1,847,150
1,4,1,1,847,151
1,2,1,0,847,152
1,4,2,3,847,153
1,2,2,-1,847,154
1,2,2,-3,847,155
1,2,2,-3,847,156
2,3,2,-4,847,157
2,4,1,-2,847,158
2,3,1,4,847,159
2,3,2,-4,847,160
2,4,1,1,847,161
2,3,2,-4,847,162
2,4,2,5,847,163
2,3,2,-2,847,164
2,4,2,4,847,165
2,3,2,-3,847,166
2,3,2,-5,847,167
