Action1,S2,Action2,Re,subject,round,rt2
2,3,2,2,211,18,0
2,3,2,0,211,19,0
2,3,2,-3,211,20,0
1,4,2,0,211,21,1
1,2,2,2,211,22,1
1,2,2,0,211,23,1
1,2,2,-1,211,24,1
1,2,1,3,211,25,1
2,4,2,-4,211,26,0
1,2,2,-3,211,27,1
1,4,2,-3,211,28,1
1,2,2,-5,211,29,1
1,2,1,2,211,30,0
1,2,1,4,211,31,0
1,2,1,3,211,32,0
1,4,1,-4,211,33,0
1,4,1,-4,211,34,0
2,3,1,-5,211,35,0
2,3,1,-3,211,36,0
2,3,1,-4,211,37,0
2,3,1,-4,211,38,0
2,4,1,0,211,39,0
2,3,1,-3,211,40,0
2,3,1,-3,211,41,0
1,4,1,3,211,42,1
1,2,1,5,211,43,1
1,4,1,-1,211,44,1
1,2,1,1,211,45,1
1,4,1,-1,211,46,1
1,2,1,1,211,47,1
1,4,1,-4,211,48,0
1,2,1,-1,211,49,0
1,2,1,-2,211,50,0
1,2,1,-1,211,51,0
1,2,1,3,211,52,0
1,2,1,2,211,53,0
1,2,1,4,211,54,0
1,4,1,1,211,55,0
1,2,2,-5,211,56,0
1,2,2,-1,211,57,0
2,4,2,-4,211,58,0
1,2,1,-2,211,59,0
1,2,1,0,211,60,1
1,2,1,2,211,61,0
1,2,1,-1,211,62,0
1,2,1,-2,211,63,0
1,2,1,-1,211,64,0
1,2,1,0,211,65,0
1,4,1,-2,211,66,0
1,2,1,2,211,67,0
2,3,1,-1,211,68,1
2,3,2,-1,211,69,1
2,3,2,-2,211,70,1
2,3,2,-3,211,71,1
1,2,1,4,211,72,0
1,2,1,3,211,73,0
1,2,1,3,211,74,0
2,3,2,-2,211,75,0
1,2,2,0,211,76,1
1,2,2,0,211,77,1
1,2,2,0,211,78,1
1,2,1,2,211,79,0
1,2,1,1,211,80,0
1,2,1,-1,211,81,0
1,2,1,-3,211,82,0
1,2,1,-1,211,83,1
1,2,1,-1,211,84,1
1,2,1,0,211,85,1
1,2,1,0,211,86,1
1,2,1,-2,211,87,1
1,4,1,-1,211,88,1
1,2,1,-3,211,89,1
1,2,2,-2,211,90,0
1,2,2,-2,211,91,0
1,2,2,-3,211,92,0
1,2,2,0,211,93,0
1,2,2,1,211,94,0
1,2,2,2,211,95,1
1,2,2,2,211,96,1
1,2,2,2,211,97,1
1,2,2,-1,211,98,0
1,2,2,-1,211,99,1
1,4,1,1,211,100,1
1,4,1,3,211,101,1
1,2,1,-3,211,102,1
1,2,1,-1,211,103,1
1,4,1,5,211,104,1
1,2,1,-2,211,105,1
1,2,2,-5,211,106,1
1,2,2,-4,211,107,1
1,4,2,-1,211,108,1
1,2,1,-3,211,109,0
1,2,1,-3,211,110,0
1,2,1,-4,211,111,0
1,2,1,-5,211,112,0
1,2,1,-4,211,113,0
1,2,1,-3,211,114,0
1,2,1,-4,211,115,1
1,4,1,3,211,116,1
2,3,2,-4,211,117,0
1,2,2,-3,211,118,0
1,2,2,-4,211,119,0
1,2,1,-5,211,120,1
2,3,1,-4,211,121,1
2,3,2,-2,211,122,1
2,3,2,-3,211,123,1
1,2,2,-2,211,124,1
1,2,2,1,211,125,1
2,4,2,-3,14,1,0
2,3,2,1,14,2,0
2,4,2,-2,14,3,0
2,4,1,5,14,4,0
2,3,1,-2,14,5,0
2,4,1,5,14,6,0
2,3,1,-4,14,7,0
1,2,1,4,14,8,1
1,2,1,5,14,9,1
1,2,1,3,14,10,1
1,2,1,1,14,11,1
1,2,1,0,14,12,1
1,2,1,-1,14,13,0
1,2,1,-1,14,14,0
1,2,1,3,14,15,1
2,3,2,-1,14,16,0
2,3,2,-1,14,17,0
1,2,2,-4,14,18,1
2,3,2,4,14,19,1
2,3,2,2,14,20,1
2,4,1,5,14,21,1
2,3,1,-3,14,22,1
2,3,2,2,14,23,1
2,3,2,2,14,24,1
2,3,2,1,14,25,1
2,3,2,4,14,26,1
2,4,1,-1,14,27,1
2,3,1,-1,14,28,1
2,3,1,-2,14,29,1
2,3,1,-2,14,30,1
2,3,1,-1,14,31,1
2,3,2,1,14,32,1
2,3,2,1,14,33,1
2,3,2,3,14,34,1
2,4,2,-2,14,35,1
2,4,2,-3,14,36,1
2,3,2,0,14,37,1
1,2,2,-5,14,38,0
1,2,2,-5,14,39,0
1,2,2,-5,14,40,0
1,2,2,-4,14,41,0
2,3,2,-1,14,42,1
2,4,2,-3,14,43,1
2,3,2,-2,14,44,1
2,3,2,-2,14,45,1
2,4,2,-5,14,46,1
2,4,1,-3,14,47,1
2,4,1,-2,14,48,1
2,4,1,-1,14,49,1
2,3,1,-4,14,50,1
2,3,1,-5,14,51,1
2,4,1,1,14,52,1
2,3,1,3,14,53,1
2,3,1,4,14,54,1
2,3,1,2,14,55,1
2,4,1,0,14,56,1
2,3,1,0,14,57,1
2,3,1,0,14,58,1
2,3,1,-3,14,59,1
2,3,1,-3,14,60,1
2,4,1,2,14,61,1
2,3,1,1,14,62,1
2,3,1,4,14,63,1
2,3,1,4,14,64,1
2,3,1,4,14,65,1
2,4,1,1,14,66,1
2,3,1,3,14,67,1
2,3,1,5,14,68,1
1,2,1,0,14,69,1
2,3,1,3,14,70,1
2,4,1,5,14,71,1
2,3,1,3,14,72,1
2,4,1,3,14,73,1
2,4,1,1,14,74,1
2,3,1,4,14,75,1
2,3,1,2,14,76,1
2,3,1,3,14,77,1
2,3,1,4,14,78,1
2,3,1,4,14,79,1
2,3,1,5,14,80,1
2,3,1,4,14,81,0
2,3,1,4,14,82,0
2,4,1,-2,14,83,0
1,2,1,-3,14,84,0
2,3,1,3,14,85,1
2,3,1,3,14,86,1
2,3,1,2,14,87,1
2,3,1,1,14,88,1
2,3,1,1,14,89,1
2,4,1,-3,14,90,1
2,3,1,-3,14,91,1
2,3,1,-4,14,92,1
2,3,1,-3,14,93,1
2,3,1,-2,14,94,1
2,3,1,-2,14,95,1
2,3,1,-2,14,96,1
2,3,1,-2,14,97,1
2,3,1,-4,14,98,0
1,2,2,3,14,99,0
1,4,2,2,14,100,0
1,2,2,3,14,101,0
1,4,2,3,14,102,0
1,2,2,2,14,103,0
1,2,2,3,14,104,0
1,2,2,4,14,105,0
1,2,2,4,14,106,0
1,4,2,3,14,107,0
1,4,2,1,14,108,0
1,2,2,3,14,109,0
1,4,2,5,14,110,0
1,2,2,3,14,111,0
